security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AEE,Utilities,Utility - Electric Power,15__0,15,0.0,1. p999999_trade_value,19845.0,19845.0,1.0,1.0,1.0,0.75,1. ABOVE BASELINE,1.0,1.0,1.0
AEE,Utilities,Utility - Electric Power,15__0,15,0.0,6. p95_trade_value,18375.0,16416.000000000004,1.0,2.0,0.5,0.75,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
AEE,Utilities,Utility - Electric Power,15__0,15,0.0,7. p90_trade_value,12375.0,12000.0,2.0,3.0,0.6666666666666666,0.75,2. BELOW BASELINE,4.0,6.0,0.6666666666666666
AEE,Utilities,Utility - Electric Power,15__0,15,0.0,8. p75_trade_value,11000.000000000002,9000.0,3.0,5.0,0.6,0.75,2. BELOW BASELINE,7.0,11.0,0.6363636363636364
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,1. p999999_trade_value,154980.0,154980.0,1.0,1.0,1.0,0.75,1. ABOVE BASELINE,1.0,1.0,1.0
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,5. p99_trade_value,148500.0,130391.00000000001,2.0,2.0,1.0,0.75,1. ABOVE BASELINE,3.0,3.0,1.0
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,6. p95_trade_value,120000.0,25000.0,6.0,9.0,0.6666666666666666,0.75,2. BELOW BASELINE,9.0,12.0,0.75
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,7. p90_trade_value,24565.0,16000.0,11.0,12.0,0.9166666666666666,0.75,2. BELOW BASELINE,20.0,24.0,0.8333333333333334
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,8. p75_trade_value,13500.0,7100.0,24.0,36.0,0.6666666666666666,0.75,2. BELOW BASELINE,44.0,60.0,0.7333333333333333
AES,Utilities,Utility - Electric Power,25__0,25,0.0,1. p999999_trade_value,200000.0,200000.0,1.0,1.0,1.0,0.75,1. ABOVE BASELINE,1.0,1.0,1.0
AES,Utilities,Utility - Electric Power,25__0,25,0.0,5. p99_trade_value,138848.0,92500.0,4.0,6.0,0.6666666666666666,0.75,2. BELOW BASELINE,5.0,7.0,0.7142857142857143
AES,Utilities,Utility - Electric Power,25__0,25,0.0,6. p95_trade_value,71520.0,31500.0,12.0,20.0,0.6,0.75,2. BELOW BASELINE,17.0,27.0,0.6296296296296297
AES,Utilities,Utility - Electric Power,25__0,25,0.0,7. p90_trade_value,31275.0,19140.0,14.0,26.0,0.5384615384615384,0.75,2. BELOW BASELINE,31.0,53.0,0.5849056603773585
AES,Utilities,Utility - Electric Power,25__0,25,0.0,8. p75_trade_value,18650.0,8550.0,55.0,78.0,0.7051282051282052,0.75,2. BELOW BASELINE,86.0,131.0,0.6564885496183206
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,1. p999999_trade_value,149269.99999999997,149269.99999999997,1.0,1.0,1.0,0.75,1. ABOVE BASELINE,1.0,1.0,1.0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,6. p95_trade_value,147937.5,24725.0,2.0,2.0,1.0,0.75,1. ABOVE BASELINE,3.0,3.0,1.0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,7. p90_trade_value,13940.0,10750.0,3.0,3.0,1.0,0.75,1. ABOVE BASELINE,6.0,6.0,1.0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,8. p75_trade_value,10600.0,7200.0,7.0,7.0,1.0,0.75,1. ABOVE BASELINE,13.0,13.0,1.0
AVA,Utilities,Utility - Electric Power,0__2,0,2.0,1. p999999_trade_value,3500.0,3500.0,0.0,1.0,0.0,0.75,2. BELOW BASELINE,0.0,1.0,0.0
AWK,Utilities,Utility - Water Supply,15__0,15,0.0,1. p999999_trade_value,33408.0,33408.0,1.0,1.0,1.0,0.75,1. ABOVE BASELINE,1.0,1.0,1.0
