security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,209,0,320,1.3,1724432278213000000,94,12220.0,2024-08-23,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,36.45,37.64,36.28,37.56,18,4.087071205906535,3,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,209,0,316,0.94,1724420108144000000,100,9400.0,2024-08-23,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,36.45,37.64,36.28,37.56,21,3.9731278535996988,3,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,227,0,309,1.24,1724430707726000000,53,6572.0,2024-08-23,Single Leg Auction Non ISO,Consumer Discretionary,Precious Metals and Jewels,36.45,37.64,36.28,37.56,34,3.8176975547630243,5,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920P00035000,AMRK,P,35.0,2024-09-20,209,0,308,1.45,1724422182023000000,50,7250.0,2024-08-23,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,36.45,37.64,36.28,37.56,31,3.8603380065709936,5,1,0,0,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,6. p95_trade_value,16500.0,25935.000000000004,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,209,0,316,1.55,1724697958911000000,151,23405.0,2024-08-26,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,38.0,38.3,36.61,36.77,5,4.369308645463461,1,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,6. p95_trade_value,16500.0,25935.000000000004,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,209,0,316,1.55,1724697634007000000,159,24645.0,2024-08-26,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,38.0,38.3,36.61,36.77,4,4.391728822490743,1,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,231,0,301,1.25,1724700522662000000,100,12500.0,2024-08-26,Single Leg Floor Trade,Consumer Discretionary,Precious Metals and Jewels,38.0,38.3,36.61,36.77,17,4.096910013008056,3,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920C00040000,AMRK,C,40.0,2024-09-20,209,0,319,1.3,1724698489656000000,67,8710.0,2024-08-26,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,38.0,38.3,36.61,36.77,23,3.9400181550076634,4,1,1,1,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,1. p999999_trade_value,260000.0,260000.0,O:AMRK240920P00035000,AMRK,P,35.0,2024-09-20,231,0,323,1.3,1724693162579000000,2000,260000.0,2024-08-26,Single Leg Floor Trade,Consumer Discretionary,Precious Metals and Jewels,38.0,38.3,36.61,36.77,1,5.414973347970818,1,1,0,0,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920P00035000,AMRK,P,35.0,2024-09-20,219,0,323,1.7,1724874791818000000,74,12580.0,2024-08-28,Intermarket Sweep Order,Consumer Discretionary,Precious Metals and Jewels,36.13,36.64,35.81,35.98,15,4.09968064110925,3,1,0,0,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920P00035000,AMRK,P,35.0,2024-09-20,219,0,307,1.7,1724874791818000000,44,7480.0,2024-08-28,Intermarket Sweep Order,Consumer Discretionary,Precious Metals and Jewels,36.13,36.64,35.81,35.98,29,3.8739015978644615,5,1,0,0,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920P00035000,AMRK,P,35.0,2024-09-20,219,0,325,1.7,1724874791817000000,40,6800.0,2024-08-28,Intermarket Sweep Order,Consumer Discretionary,Precious Metals and Jewels,36.13,36.64,35.81,35.98,33,3.832508912706236,5,1,0,0,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,8. p75_trade_value,6572.0,12580.0,O:AMRK240920C00045000,AMRK,C,45.0,2024-09-20,209,0,323,0.95,1725888600205000000,100,9500.0,2024-09-09,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,44.14,44.3,43.19,43.64,20,3.9777236052888476,3,1,0,0,0
AMRK,Consumer Discretionary,Precious Metals and Jewels,20__0,20,0.0,7. p90_trade_value,13000.0,16000.0,O:AMRK241018C00045000,AMRK,C,45.0,2024-10-18,209,0,308,1.55,1726768276347000000,100,15500.0,2024-09-19,Automatic Execution,Consumer Discretionary,Precious Metals and Jewels,44.38,44.6493,42.99,43.43,9,4.190331698170292,2,1,0,0,0
