security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAP,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,,,,1663,30__2,30,2.0,14290.6,24192.4,67657.08,238815.14,308854.32,321135.43,322363.54
ABG,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,8800.0,8. p75_trade_value,7.0,25,15__0,15,0.0,31500.0,46620.0,56936.0,58793.6,58979.36,58997.94,58999.79
ACVA,Retail-Wholesale,Internet - Commerce,0.55,123400.0,1. p999999_trade_value,1.0,57,20__0,20,0.0,8277.0,16260.0,104704.4,121530.44,123213.04,123381.3,123398.13
AEO,Retail-Wholesale,Retail - Apparel and Shoes,0.55,200000.0,5. p99_trade_value,4.0,372,25__0,25,0.0,14994.6,27075.6,182250.0,230151.74,246157.57,247758.16,247918.22
AN,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,6955.0,8. p75_trade_value,37.0,146,20__0,20,0.0,9870.0,16165.5,34660.5,54102.03,56710.2,56971.02,56997.1
ANF,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,7591,40__0,40,0.0,16590.0,26650.0,83190.0,406817.92,788739.5,1102623.95,1134012.39
ARHS,Retail-Wholesale,Retail - Miscellaneous,0.55,,,,11,10__0,10,0.0,10000.0,11237.5,12227.5,12450.25,12472.53,12474.75,12474.98
AZO,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,,,,4447,35__0,35,0.0,12620.0,19230.5,62239.2,170771.09,281418.8,290221.88,291102.19
BABA,Retail-Wholesale,Internet - Commerce,0.55,,,,137153,50__4,50,4.0,19530.0,30710.6,85623.04,338772.0,1047858.53,1575167.04,2056349.38
BBW,Retail-Wholesale,Retail - Miscellaneous,0.55,10319.999999999998,8. p75_trade_value,15.0,58,20__0,20,0.0,23702.0,26029.05,127199.2,237719.92,248771.99,249877.2,249987.72
BBWI,Retail-Wholesale,Retail - Miscellaneous,0.55,443250.0,1. p999999_trade_value,1.0,609,30__0,30,0.0,18821.0,41422.4,196958.56,392634.0,438188.4,442743.84,443199.38
BBY,Retail-Wholesale,Retail - Consumer Electronics,0.55,,,,2921,35__2,35,2.0,15760.0,26200.0,102200.4,254309.48,961619.36,1151632.44,1170633.74
BGFV,Retail-Wholesale,Retail - Miscellaneous,0.55,,,,1,0__2,0,2.0,7640.0,7640.0,7640.0,7640.0,7640.0,7640.0,7640.0
BIRD,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,2,5__0,5,0.0,11675.0,12012.5,12282.5,12343.25,12349.33,12349.93,12349.99
BJRI,Retail-Wholesale,Retail - Restaurants,0.55,,,,11,10__0,10,0.0,23400.0,27237.5,30307.5,30998.25,31067.33,31074.23,31074.92
BKE,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,19,15__0,15,0.0,5920.0,6939.0,7939.8,8164.98,8187.5,8189.75,8189.97
BKNG,Retail-Wholesale,Internet - Commerce,0.55,202600.0,4. p999_trade_value,36.0,35101,45__0,45,0.0,17200.0,29660.0,78631.0,202340.0,737806.6,958690.8,1050049.08
BLDR,Retail-Wholesale,Building Products - Retail,0.55,61294.99999999999,5. p99_trade_value,13.0,1247,30__2,30,2.0,15968.0,25354.0,58491.3,143155.0,411997.0,446199.7,449619.97
BLMN,Retail-Wholesale,Retail - Restaurants,0.55,41580.0,1. p999999_trade_value,1.0,56,15__0,15,0.0,12620.0,14991.25,28509.25,40272.93,41449.29,41566.93,41578.69
BOOT,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,517,25__0,25,0.0,17268.0,35280.0,95939.2,127260.0,134226.0,134922.6,134992.26
BROS,Retail-Wholesale,Retail - Restaurants,0.55,,,,2145,35__0,35,0.0,13414.8,19103.2,62542.2,517968.0,925417.6,943941.76,945794.18
BURL,Retail-Wholesale,Retail - Discount Stores,0.55,950000.0,4. p999_trade_value,4.0,3672,35__1,35,1.0,14400.0,23649.75,122182.4,845995.0,1658275.9,1718327.59,1724332.76
BYON,Retail-Wholesale,Internet - Commerce,0.55,52500.0,5. p99_trade_value,5.0,402,25__0,25,0.0,10288.0,16161.0,52493.7,104950.0,122995.0,124799.5,124979.95
CAKE,Retail-Wholesale,Retail - Restaurants,0.55,12537.0,7. p90_trade_value,19.0,188,25__0,25,0.0,12511.1,16539.5,75047.32,75364.0,75364.0,75364.0,75364.0
CART,Retail-Wholesale,Internet - Commerce,0.55,7789.999999999999,8. p75_trade_value,284.0,1135,30__2,30,2.0,13048.8,19030.0,56476.8,419464.0,623918.0,647391.8,649739.18
CASY,Retail-Wholesale,Retail - Convenience Stores,0.55,525000.0,1. p999999_trade_value,1.0,499,25__0,25,0.0,17697.6,25001.8,61521.3,333449.28,505844.93,523084.49,524808.45
CATO,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,1,0__2,0,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
CAVA,Retail-Wholesale,Retail - Restaurants,0.55,836073.0,3. p9999_trade_value,2.0,12467,40__0,40,0.0,15080.0,23352.5,65176.5,339810.46,832109.4,2294763.21,2481726.32
CBRL,Retail-Wholesale,Retail - Restaurants,0.55,,,,205,25__0,25,0.0,20646.0,28970.0,83372.8,112502.3,114232.73,114405.77,114423.08
CHWY,Retail-Wholesale,Internet - Commerce,0.55,,,,3665,35__2,35,2.0,16364.4,27105.4,97815.52,326878.64,436828.13,457682.81,459768.28
CMG,Retail-Wholesale,Retail - Restaurants,0.55,,,,6565,40__0,40,0.0,14990.4,24169.6,85426.24,464052.24,707229.46,822818.75,834377.67
CNXN,Retail-Wholesale,Retail - Computer Hardware,0.55,,,,2,5__0,5,0.0,10018.0,10369.0,10649.8,10712.98,10719.3,10719.93,10719.99
COST,Retail-Wholesale,Retail - Discount Stores,0.55,,,,80860,50__3,50,3.0,15708.6,24354.2,66316.4,253807.06,770684.54,1199483.82,1273560.28
CPNG,Retail-Wholesale,Internet - Commerce,0.55,323082.0,1. p999999_trade_value,1.0,824,30__2,30,2.0,12000.0,18787.5,65728.0,147610.17,305534.82,321327.28,322906.53
CPRI,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,2965,35__1,35,1.0,18784.0,36920.0,277200.0,930000.0,2300000.0,2300000.0,2300000.0
CTRN,Retail-Wholesale,Retail - Apparel and Shoes,0.55,7500.0,8. p75_trade_value,6.0,22,15__0,15,0.0,8270.0,10390.0,11290.0,11479.0,11497.9,11499.79,11499.98
CURV,Retail-Wholesale,Retail - Apparel and Shoes,0.55,25000.0,1. p999999_trade_value,1.0,2,5__3,5,3.0,22812.5,23906.25,24781.25,24978.13,24997.81,24999.78,24999.98
