security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAL,Transportation,Transportation - Airline,0.65,88200.0,5. p99_trade_value,41.0,4083,35__2,35,2.0,14817.4,23834.0,87637.48,817032.0,1012641.6,1127264.16,1138726.42
AER,Transportation,Transportation - Equipment and Leasing,0.65,32130.0,6. p95_trade_value,12.0,238,25__0,25,0.0,14858.6,31913.25,210399.06,302557.5,313755.75,314875.58,314987.56
AIOT,Transportation,Transportation - Services,0.65,,,,22,15__0,15,0.0,79818.0,89526.0,107775.0,112027.5,112452.75,112495.28,112499.53
AL,Transportation,Transportation - Equipment and Leasing,0.65,16000.0,1. p999999_trade_value,1.0,26,15__0,15,0.0,9495.0,11062.5,14875.0,15887.5,15988.75,15998.88,15999.89
ALGT,Transportation,Transportation - Airline,0.65,9625.0,8. p75_trade_value,16.0,63,20__0,20,0.0,21861.0,25956.0,35995.6,37457.56,37603.76,37618.38,37619.84
ALK,Transportation,Transportation - Airline,0.65,,,,703,30__0,30,0.0,18531.0,38152.5,386346.4,1165234.0,1691523.4,1744152.34,1749415.23
ARCB,Transportation,Transportation - Truck,0.65,468000.0,1. p999999_trade_value,1.0,44,15__0,15,0.0,10971.0,29008.6,326960.0,453896.0,466589.6,467858.96,467985.9
ASC,Transportation,Transportation - Shipping,0.65,4428.0,8. p75_trade_value,3.0,10,10__0,10,0.0,4517.6,4758.8,4951.76,4995.18,4999.52,4999.95,5000.0
CAAP,Transportation,Transportation - Airline,0.65,6000.0,1. p999999_trade_value,2.0,5,5__0,5,0.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
CAR,Transportation,Transportation - Services,0.65,552500.0,4. p999_trade_value,4.0,3514,35__0,35,0.0,13982.0,23563.0,70445.44,487092.5,998901.7,1059290.17,1065329.02
CHRW,Transportation,Transportation - Services,0.65,229860.0,5. p99_trade_value,3.0,267,25__2,25,2.0,22491.0,35418.0,197586.0,670720.0,809572.0,823457.2,824845.72
CMBT,Transportation,Transportation - Shipping,0.65,3250.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0
CNI,Transportation,Transportation - Rail,0.65,,,,53,15__0,15,0.0,10170.8,12443.0,36253.6,53075.86,54758.09,54926.31,54943.13
CP,Transportation,Transportation - Rail,0.65,,,,317,25__0,25,0.0,12214.0,33940.8,135082.56,586727.3,647610.23,653698.52,654307.35
CPA,Transportation,Transportation - Airline,0.65,,,,65,20__0,20,0.0,11210.4,15266.0,30198.4,52915.84,55187.58,55414.76,55437.48
CSX,Transportation,Transportation - Rail,0.65,,,,231,25__0,25,0.0,19600.0,60637.5,98548.8,346350.0,399135.0,404413.5,404941.35
CYRX,Transportation,Transportation - Services,0.65,3690.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0
DAC,Transportation,Transportation - Shipping,0.65,5050.0,8. p75_trade_value,4.0,16,10__0,10,0.0,5250.0,6375.0,8715.0,9241.5,9294.15,9299.42,9299.94
DAL,Transportation,Transportation - Airline,0.65,,,,6913,40__0,40,0.0,15297.6,24695.4,82452.48,701483.2,1490141.99,1813877.4,1846250.94
DHT,Transportation,Transportation - Shipping,0.65,,,,50,15__0,15,0.0,12594.2,14527.5,55863.42,59586.34,59958.63,59995.86,59999.59
DSX,Transportation,Transportation - Shipping,0.65,,,,1,0__2,0,2.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0
EXPD,Transportation,Transportation - Services,0.65,,,,12,10__3,10,3.0,104066.0,132956.5,154679.3,159566.93,160055.69,160104.57,160109.46
