security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240830C00091000,DIS,C,91.0,2024-08-30,209,0,320,0.72,1724422194318000000,200,14400.0,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,1667,4.158362492095249,3,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240830C00091000,DIS,C,91.0,2024-08-30,209,0,313,0.79,1724422485737000000,107,8453.0,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,3587,3.927010868975651,5,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,5. p99_trade_value,75200.0,294840.0,O:DIS240830C00091000,DIS,C,91.0,2024-08-30,235,0,301,0.72,1724426075511000000,2306,166032.0,2024-08-23,Multi Leg floor trade,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,40,5.220191799389949,1,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240830C00091000,DIS,C,91.0,2024-08-30,209,0,313,0.87,1724440441055000000,153,13310.999999999998,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,1858,4.1242106834362176,3,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,231,0,301,0.69,1724422675870000000,159,10971.0,2024-08-23,Single Leg Floor Trade,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,2440,4.0402462150577065,4,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00091000,DIS,C,91.0,2024-09-20,209,0,307,1.88,1724434270441000000,74,13912.0,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,1754,4.143389568994656,3,1,1,1,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00093000,DIS,C,93.0,2024-09-20,209,0,303,1.07,1724423915663000000,100,10700.0,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,2513,4.02938377768521,4,1,1,1,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00095000,DIS,C,95.0,2024-09-20,209,0,315,0.6,1724423857621000000,200,12000.0,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,2169,4.079181246047625,3,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00095000,DIS,C,95.0,2024-09-20,209,0,316,0.61,1724423750662000000,200,12200.0,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,2116,4.086359830674748,3,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00096000,DIS,C,96.0,2024-09-20,209,0,319,0.48,1724427604320000000,265,12719.999999999998,2024-08-23,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.15,90.75,89.68,90.56,1970,4.104487111312395,3,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,209,0,312,1.24,1724698342096000000,120,14880.000000000002,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,1579,4.17260293120986,3,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,219,0,301,1.26,1724702378442000000,88,11088.0,2024-08-26,Intermarket Sweep Order,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,2403,4.044853217267732,4,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,209,0,312,1.24,1724698612149000000,120,14880.000000000002,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,1578,4.17260293120986,3,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,209,0,313,1.05,1724679520659000000,100,10500.0,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,2573,4.021189299069938,4,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,209,0,304,0.94,1724681900821000000,100,9400.0,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,3105,3.9731278535996988,5,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240906C00092000,DIS,C,92.0,2024-09-06,209,0,304,1.19,1724688959049000000,100,11900.0,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,2190,4.075546961392531,3,0,0,0,1
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00092000,DIS,C,92.0,2024-09-20,209,0,320,2.67,1724679050446000000,38,10146.0,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,2715,4.006294857981385,4,1,1,1,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920C00092000,DIS,C,92.0,2024-09-20,227,0,301,1.92,1724700182742000000,76,14591.999999999998,2024-08-26,Single Leg Auction Non ISO,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,1628,4.164114820984341,3,1,1,1,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,7. p90_trade_value,15700.0,24600.0,O:DIS240920C00092000,DIS,C,92.0,2024-09-20,227,0,312,2.0,1724697579707000000,80,16000.0,2024-08-26,Single Leg Auction Non ISO,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,1420,4.204119982655925,2,1,1,1,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,6. p95_trade_value,24640.0,74970.0,O:DIS240920C00095000,DIS,C,95.0,2024-09-20,209,0,325,0.8,1724700525495000000,400,32000.0,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,512,4.505149978319906,1,1,0,0,0
DIS,Consumer Discretionary,Media Conglomerates,40__1,40,1.0,8. p75_trade_value,8320.0,15686.000000000002,O:DIS240920P00090000,DIS,P,90.0,2024-09-20,209,0,301,1.25,1724694898676000000,81,10125.0,2024-08-26,Automatic Execution,Consumer Discretionary,Media Conglomerates,90.92,91.8,90.92,91.78,2723,4.005395031886706,4,1,0,0,0
