security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AEIS,Computer and Technology,Semiconductor Equipment - Wafer Fabrication,20__1,20,1.0,1. p999999_trade_value,487620.00000000006,487620.00000000006,O:AEIS250221P00110000,AEIS,P,110.0,2025-02-21,231,0,301,5.4,1738003570879000000,903,487620.00000000006,2025-01-27,3000.0,30,True,Single Leg Floor Trade,Computer and Technology,Semiconductor Equipment - Wafer Fabrication,122.53,122.58,111.7701,113.26,1,5.688081510136475,20,1,1,0,0,0
AEIS,Computer and Technology,Semiconductor Equipment - Wafer Fabrication,20__1,20,1.0,5. p99_trade_value,256050.0,256050.0,O:AEIS250417P00090000,AEIS,P,90.0,2025-04-17,239,0,302,2.25,1743445577296000000,1138,256050.0,2025-03-31,3000.0,30,True,Multi Leg floor trade against single leg(s),Computer and Technology,Semiconductor Equipment - Wafer Fabrication,92.77,96.03,91.1024,95.31,2,5.408324780170415,20,1,1,1,1,0
