security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ABT,Medical,Medical - Products,0.75,458000.0,1. p999999_trade_value,1.0,2260,35__0,35,0.0,13992.8,21400.0,70835.79,397731.63,451674.8,457367.48,457936.75
ALGN,Medical,Medical - Dental Supplies,0.75,,,,1815,35__0,35,0.0,15507.6,23992.5,65006.04,266770.32,603622.73,667862.27,674286.23
BMY,Medical,Medical - Biomedical and Genetics,0.75,97500.0,5. p99_trade_value,27.0,2615,35__0,35,0.0,14767.4,25564.2,97458.0,326580.0,660962.74,759096.27,768909.63
BSX,Medical,Medical - Products,0.75,,,,2150,35__2,35,2.0,19241.0,36000.0,145824.16,511831.6,552478.5,559247.85,559924.79
CAH,Medical,Medical - Dental Supplies,0.75,,,,3071,35__0,35,0.0,15840.0,25966.0,92760.0,486675.0,642147.87,681024.39,684912.04
CI,Medical,Medical - HMOs,0.75,77600.0,5. p99_trade_value,25.0,2481,35__0,35,0.0,17319.0,26840.0,68328.0,360318.4,500160.0,518016.0,519801.6
DXCM,Medical,Medical - Instruments,0.75,384000.0,4. p999_trade_value,3.0,2078,35__0,35,0.0,15379.0,23636.25,99145.3,380495.04,451042.56,463604.26,464860.43
GILD,Medical,Medical - Biomedical and Genetics,0.75,,,,3225,35__2,35,2.0,16686.0,27254.2,127500.0,655467.84,1004158.76,1101860.28,1111630.43
HCA,Medical,Medical - Hospital,0.75,472553.00000000006,4. p999_trade_value,3.0,2277,35__2,35,2.0,19243.2,29006.0,171540.0,469088.37,595073.64,626507.36,629650.74
MCK,Medical,Medical - Dental Supplies,0.75,450000.0,1. p999999_trade_value,1.0,3111,35__0,35,0.0,15100.0,24945.0,82792.0,266566.4,437560.0,448756.0,449875.6
REGN,Medical,Medical - Biomedical and Genetics,0.75,683100.0,1. p999999_trade_value,1.0,4274,35__0,35,0.0,14985.0,22866.5,58182.3,327240.0,664683.37,681258.34,682915.83
SAVA,Medical,Medical - Drugs,0.75,,,,2893,35__2,35,2.0,16800.0,26923.2,90949.68,396093.42,1332110.4,1537211.04,1557721.1
SWTX,Medical,Medical - Biomedical and Genetics,0.75,,,,5122,35__1,35,1.0,16298.0,26723.5,115773.2,541225.76,1420248.1,1545160.81,1557652.08
TMDX,Medical,Medical - Instruments,0.75,720000.0,4. p999_trade_value,3.0,2652,35__0,35,0.0,14250.0,22654.0,79820.1,498334.5,824094.0,838409.4,839840.94
TMO,Medical,Medical - Instruments,0.75,,,,3829,35__0,35,0.0,14262.8,22148.4,70400.0,327572.78,742978.27,866297.83,878629.78
VRTX,Medical,Medical - Biomedical and Genetics,0.75,231750.0,4. p999_trade_value,5.0,4319,35__0,35,0.0,16500.0,23073.0,46965.6,224833.5,416361.56,469136.16,474413.62
