security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,1. p999999_trade_value,336520.0,336520.0,O:MTN241220C00195000,MTN,C,195.0,2024-12-20,235,0,300,4.7,1733765898149000000,716,336520.0,2024-12-09,3000,30,True,Multi Leg floor trade,Consumer Discretionary,Leisure and Recreation Services,189.95,193.5299,189.93,190.67,1,5.527010880243573,20,1,1,0,0,0
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,5. p99_trade_value,75659.99999999999,312000.0,O:MTN241220C00210000,MTN,C,210.0,2024-12-20,235,0,300,1.4,1733765898150000000,1432,200480.0,2024-12-09,3000,30,True,Multi Leg floor trade,Consumer Discretionary,Leisure and Recreation Services,189.95,193.5299,189.93,190.67,5,5.302071053650074,20,1,0,0,0,1
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,5. p99_trade_value,75659.99999999999,312000.0,O:MTN241220P00185000,MTN,P,185.0,2024-12-20,235,0,323,2.6,1733842418484000000,1200,312000.0,2024-12-10,3000,30,True,Multi Leg floor trade,Consumer Discretionary,Leisure and Recreation Services,195.04,199.45,187.0586,195.44,2,5.494154594018442,20,1,1,1,1,0
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,5. p99_trade_value,75659.99999999999,312000.0,O:MTN250321P00155000,MTN,P,155.0,2025-03-21,235,0,301,4.85,1739981732176000000,156,75659.99999999999,2025-02-19,3000,30,True,Multi Leg floor trade,Consumer Discretionary,Leisure and Recreation Services,159.55,161.1911,158.66,160.16,7,4.878866336956725,20,1,1,0,0,0
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,5. p99_trade_value,75659.99999999999,312000.0,O:MTN250321P00155000,MTN,P,155.0,2025-03-21,235,0,301,5.0,1740071423999000000,181,90500.0,2025-02-20,3000,30,True,Multi Leg floor trade,Consumer Discretionary,Leisure and Recreation Services,160.09,160.09,158.27,158.66,6,4.956648579205203,20,1,1,0,0,0
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,5. p99_trade_value,75659.99999999999,312000.0,O:MTN250321C00160000,MTN,C,160.0,2025-03-21,231,0,323,4.4,1741622797593000000,500,220000.0,2025-03-10,3000,30,True,Single Leg Floor Trade,Consumer Discretionary,Leisure and Recreation Services,158.0,159.26,151.985,153.58,3,5.342422680822207,20,1,1,1,1,0
MTN,Consumer Discretionary,Leisure and Recreation Services,30__2,30,2.0,5. p99_trade_value,75659.99999999999,312000.0,O:MTN250321C00160000,MTN,C,160.0,2025-03-21,231,0,323,4.4,1741622508308000000,500,220000.0,2025-03-10,3000,30,True,Single Leg Floor Trade,Consumer Discretionary,Leisure and Recreation Services,158.0,159.26,151.985,153.58,4,5.342422680822207,20,1,1,1,1,0
