security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ARE,Finance,REIT and Equity Trust - Other,0.55,95250.0,1. p999999_trade_value,1.0,106,20__0,20,0.0,16260.0,39611.25,88562.5,94698.75,95194.88,95244.49,95249.45
BXP,Finance,REIT and Equity Trust - Other,0.55,7285.000000000001,8. p75_trade_value,31.0,123,20__0,20,0.0,14946.0,20572.0,73964.72,145257.88,153328.29,154135.33,154216.03
CXW,Finance,REIT and Equity Trust - Other,0.55,6859.999999999999,8. p75_trade_value,35.0,138,20__0,20,0.0,11231.5,16129.1,95025.0,145890.0,149589.0,149958.9,149995.89
DBRG,Finance,REIT and Equity Trust,0.55,8200.0,8. p75_trade_value,42.0,165,20__0,20,0.0,20304.0,38270.0,137600.0,169697.6,171409.76,171580.98,171598.1
DOC,Finance,REIT and Equity Trust - Other,0.55,6675.0,8. p75_trade_value,16.0,62,20__0,20,0.0,13689.0,16550.4,32811.48,42656.15,43640.61,43739.06,43748.91
IIPR,Finance,REIT and Equity Trust - Other,0.55,19900.0,6. p95_trade_value,4.0,72,20__0,20,0.0,10804.5,17271.0,32523.05,36385.81,36772.08,36810.71,36814.57
O,Finance,REIT and Equity Trust - Retail,0.55,210300.0,1. p999999_trade_value,1.0,171,20__0,20,0.0,10200.0,13773.5,67732.0,205572.3,209827.23,210252.72,210295.27
PSA,Finance,REIT and Equity Trust - Other,0.55,99000.0,1. p999999_trade_value,1.0,123,20__0,20,0.0,13640.0,25350.0,60111.6,94516.5,98551.65,98955.17,98995.52
SBAC,Finance,REIT and Equity Trust - Other,0.55,,,,97,20__0,20,0.0,19880.0,30545.0,45048.0,97924.8,103212.48,103741.25,103794.12
WELL,Finance,REIT and Equity Trust - Other,0.55,7560.000000000001,8. p75_trade_value,43.0,169,20__0,20,0.0,13904.0,18320.0,63812.0,117716.48,117737.65,117739.76,117739.98
