security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920C00125000,MRK,C,125.0,2024-09-20,235,0,313,0.23,1724947085602000000,2693,61939.0,2024-08-29,Multi Leg floor trade,Medical,Large Cap Pharmaceuticals,117.93,118.395,116.7901,117.46,86,4.791964189429104,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,5. p99_trade_value,98000.0,1329600.0,O:MRK240920P00110000,MRK,P,110.0,2024-09-20,235,0,313,0.37,1724947085601000000,2693,99641.0,2024-08-29,Multi Leg floor trade,Medical,Large Cap Pharmaceuticals,117.93,118.395,116.7901,117.46,52,4.9984380774785055,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00100000,MRK,P,100.0,2024-09-20,231,0,313,0.12,1725027584920000000,6200,74400.0,2024-08-30,Single Leg Floor Trade,Medical,Large Cap Pharmaceuticals,117.27,118.75,117.15,118.45,69,4.871572935545879,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00115000,MRK,P,115.0,2024-09-20,232,0,300,1.53,1725386290419000000,193,29529.000000000004,2024-09-03,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,118.26,118.84,116.42,116.58,240,4.470248739825372,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240913C00118000,MRK,C,118.0,2024-09-13,227,0,323,0.61,1725465322679000000,595,36295.0,2024-09-04,Single Leg Auction Non ISO,Medical,Large Cap Pharmaceuticals,116.66,116.73,114.47,115.8,181,4.559846800739317,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,5. p99_trade_value,98000.0,1329600.0,O:MRK240920P00110000,MRK,P,110.0,2024-09-20,229,0,313,0.69,1725475411632000000,1578,108882.0,2024-09-04,Single Leg Cross Non ISO,Medical,Large Cap Pharmaceuticals,116.66,116.73,114.47,115.8,46,5.036956089610657,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,5. p99_trade_value,98000.0,1329600.0,O:MRK240913P00117000,MRK,P,117.0,2024-09-13,233,0,309,0.98,1725646211448000000,1500,147000.0,2024-09-06,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,119.095,120.3,117.65,117.84,37,5.1673173347481764,1,1,1,1,0
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00113000,MRK,P,113.0,2024-09-20,209,0,325,1.79,1725976471635000000,215,38485.0,2024-09-10,Automatic Execution,Medical,Large Cap Pharmaceuticals,115.21,116.09,113.33,115.33,171,4.585291490895498,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00114000,MRK,P,114.0,2024-09-20,209,0,320,0.82,1726241882559000000,394,32308.0,2024-09-13,Automatic Execution,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,209,4.50931007420929,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__2,35,2.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00114000,MRK,P,114.0,2024-09-20,209,0,320,0.92,1726241979424000000,382,35144.0,2024-09-13,Automatic Execution,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,188,4.545851190257264,1,0,0,0,1
