security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AVNW,Computer and Technology,Wireless Equipment,0__2,0,3,2.0,1. p999999_trade_value,4130.0,4130.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CLFD,Computer and Technology,Wireless Equipment,10__0,10,3,0.0,1. p999999_trade_value,21440.0,21440.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CLFD,Computer and Technology,Wireless Equipment,10__0,10,3,0.0,7. p90_trade_value,10000.0,10000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CLFD,Computer and Technology,Wireless Equipment,10__0,10,3,0.0,8. p75_trade_value,8900.0,8640.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,4.0,0.25
CMTL,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,1. p999999_trade_value,20000.0,20000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CMTL,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,6. p95_trade_value,13500.0,13500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CMTL,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,7. p90_trade_value,12780.0,12780.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
CMTL,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,8. p75_trade_value,11250.0,6182.0,3.0,4.0,0.75,0.55,1. ABOVE BASELINE,6.0,7.0,0.8571428571428571
ERIC,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,1. p999999_trade_value,46500.0,46500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ERIC,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,6. p95_trade_value,39000.0,37415.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
ERIC,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,7. p90_trade_value,27060.000000000004,21070.0,0.0,3.0,0.0,0.55,2. BELOW BASELINE,1.0,6.0,0.16666666666666666
ERIC,Computer and Technology,Wireless Equipment,15__0,15,3,0.0,8. p75_trade_value,20755.0,8750.0,0.0,7.0,0.0,0.55,2. BELOW BASELINE,1.0,13.0,0.07692307692307693
