security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
EGP,Finance,REIT and Equity Trust - Other,0.55,5259.999999999999,2. p99999_trade_value,1.0,3,5__0,5,3,0.0,5160.0,5210.0,5250.0,5259.0,5259.9,5259.99,5260.0
ELME,Finance,REIT and Equity Trust - Residential,0.55,6000.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
ELS,Finance,REIT and Equity Trust - Residential,0.55,,,,1,0__2,0,3,2.0,7805.0,7805.0,7805.0,7805.0,7805.0,7805.0,7805.0
EPR,Finance,REIT and Equity Trust - Retail,0.55,,,,5,5__0,5,3,0.0,4889.0,5052.0,5182.4,5211.74,5214.67,5214.97,5215.0
EQIX,Finance,REIT and Equity Trust - Retail,0.55,,,,590,30__2,30,2,2.0,18009.0,25773.0,58435.18,149013.9,151611.39,151871.14,151897.11
EQR,Finance,REIT and Equity Trust - Residential,0.55,6000.0,7. p90_trade_value,2.0,12,10__0,10,3,0.0,5810.0,6560.25,7108.05,7231.31,7243.63,7244.86,7244.99
ESS,Finance,REIT and Equity Trust - Residential,0.55,,,,29,15__1,15,3,1.0,205701.0,232674.0,306200.0,327620.0,329762.0,329976.2,329997.62
EXR,Finance,REIT and Equity Trust - Other,0.55,,,,35,15__1,15,3,1.0,205250.0,252576.0,525617.52,637176.55,648332.46,649448.05,649559.6
FRT,Finance,REIT and Equity Trust - Retail,0.55,128810.00000000001,8. p75_trade_value,3.0,10,10__2,10,3,2.0,189466.0,192598.0,195103.6,195667.36,195723.74,195729.37,195729.94
GLPI,Finance,REIT and Equity Trust - Other,0.55,8750.0,7. p90_trade_value,5.0,13,10__0,10,3,0.0,8750.0,14280.0,20916.0,22409.1,22558.41,22573.34,22574.83
HIW,Finance,REIT and Equity Trust - Other,0.55,,,,2,5__0,5,3,0.0,5193.0,5206.5,5217.3,5219.73,5219.97,5220.0,5220.0
HPP,Finance,REIT and Equity Trust - Other,0.55,8091.0,8. p75_trade_value,2.0,8,10__0,10,3,0.0,9263.7,10631.85,11726.37,11972.64,11997.26,11999.73,11999.97
HR,Finance,REIT and Equity Trust - Other,0.55,,,,10,10__0,10,3,0.0,10831.5,15698.25,19591.65,20467.66,20555.27,20564.03,20564.9
HST,Finance,REIT and Equity Trust - Other,0.55,,,,25,15__1,15,3,1.0,26250.0,35840.0,319285.0,399286.0,407286.1,408086.11,408166.11
IIPR,Finance,REIT and Equity Trust - Other,0.55,19900.0,6. p95_trade_value,4.0,72,20__0,20,2,0.0,10804.5,17271.0,32523.05,36385.81,36772.08,36810.71,36814.57
INVH,Finance,REIT and Equity Trust - Residential,0.55,,,,14,10__0,10,3,0.0,26128.0,29660.5,34356.1,35412.61,35518.26,35528.83,35529.88
KIM,Finance,REIT and Equity Trust - Retail,0.55,90200.0,1. p999999_trade_value,1.0,3,5__1,5,3,1.0,81540.8,85870.4,89334.08,90113.41,90191.34,90199.13,90199.91
KRC,Finance,REIT and Equity Trust - Other,0.55,,,,6,10__2,10,3,2.0,118265.0,118265.0,118265.0,118265.0,118265.0,118265.0,118265.0
LAMR,Finance,REIT and Equity Trust - Other,0.55,,,,7,10__0,10,3,0.0,9640.0,10870.0,11854.0,12075.4,12097.54,12099.75,12099.98
LINE,Finance,REIT and Equity Trust - Other,0.55,6500.0,8. p75_trade_value,8.0,29,15__0,15,3,0.0,8928.0,15580.0,28826.4,32132.64,32463.26,32496.33,32499.63
MAA,Finance,REIT and Equity Trust - Residential,0.55,5820.0,8. p75_trade_value,5.0,17,10__0,10,3,0.0,7185.6,12618.2,25463.64,28353.86,28642.89,28671.79,28674.68
MAC,Finance,REIT and Equity Trust - Retail,0.55,60000.0,1. p999999_trade_value,1.0,39,15__0,15,3,0.0,13846.0,19950.0,46456.8,58645.68,59864.57,59986.46,59998.65
MPW,Finance,REIT and Equity Trust - Other,0.55,,,,969,30__2,30,2,2.0,14995.2,26654.0,112524.24,313676.74,686025.87,723260.79,726984.28
NLOP,Finance,REIT and Equity Trust - Other,0.55,3685.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3685.0,3685.0,3685.0,3685.0,3685.0,3685.0,3685.0
NLY,Finance,REIT and Equity Trust,0.55,31500.0,1. p999999_trade_value,1.0,253,25__0,25,2,0.0,8361.8,11536.8,16733.52,28349.24,31184.92,31468.49,31496.85
NSA,Finance,REIT and Equity Trust - Other,0.55,10000.0,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,8800.0,9400.0,9880.0,9988.0,9998.8,9999.88,9999.99
O,Finance,REIT and Equity Trust - Retail,0.55,210300.0,1. p999999_trade_value,1.0,171,20__0,20,2,0.0,10200.0,13773.5,67732.0,205572.3,209827.23,210252.72,210295.27
OHI,Finance,REIT and Equity Trust - Other,0.55,,,,24,15__0,15,3,0.0,130305.6,154218.8,247228.88,272222.89,274722.29,274972.23,274997.22
OUT,Finance,REIT and Equity Trust - Other,0.55,10125.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,9457.5,9791.25,10058.25,10118.33,10124.33,10124.93,10124.99
PEB,Finance,REIT and Equity Trust - Other,0.55,3060.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0
PECO,Finance,REIT and Equity Trust - Retail,0.55,4000.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
PINE,Finance,REIT and Equity Trust - Other,0.55,,,,1,0__2,0,3,2.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
PK,Finance,REIT and Equity Trust - Other,0.55,12060.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,11354.0,11707.0,11989.4,12052.94,12059.29,12059.93,12059.99
PLD,Finance,REIT and Equity Trust - Other,0.55,108500.0,5. p99_trade_value,4.0,339,25__0,25,2,0.0,19768.0,36150.0,105270.0,181270.0,207127.0,209712.7,209971.27
PMT,Finance,REIT and Equity Trust,0.55,,,,1,0__1,0,3,1.0,44880.0,44880.0,44880.0,44880.0,44880.0,44880.0,44880.0
PSA,Finance,REIT and Equity Trust - Other,0.55,99000.0,1. p999999_trade_value,1.0,123,20__0,20,2,0.0,13640.0,25350.0,60111.6,94516.5,98551.65,98955.17,98995.52
REG,Finance,REIT and Equity Trust - Retail,0.55,,,,3,5__0,5,3,0.0,4388.0,4399.0,4407.8,4409.78,4409.98,4410.0,4410.0
REXR,Finance,REIT and Equity Trust - Other,0.55,5900.0,8. p75_trade_value,12.0,42,15__0,15,3,0.0,25000.0,26600.0,27070.07,27097.01,27099.7,27099.97,27100.0
RHP,Finance,REIT and Equity Trust - Other,0.55,,,,3,5__0,5,3,0.0,6984.0,7122.0,7232.4,7257.24,7259.72,7259.97,7260.0
SAFE,Finance,REIT and Equity Trust - Residential,0.55,,,,1,0__2,0,3,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
SBAC,Finance,REIT and Equity Trust - Other,0.55,,,,97,20__0,20,2,0.0,19880.0,30545.0,45048.0,97924.8,103212.48,103741.25,103794.12
SBRA,Finance,REIT and Equity Trust - Other,0.55,4620.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,4486.0,4553.0,4606.6,4618.66,4619.87,4619.99,4620.0
SITC,Finance,REIT and Equity Trust - Retail,0.55,,,,2,5__0,5,3,0.0,4466.0,4483.0,4496.6,4499.66,4499.97,4500.0,4500.0
SKT,Finance,REIT and Equity Trust - Retail,0.55,12000.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,11328.0,11664.0,11932.8,11993.28,11999.33,11999.93,11999.99
SLG,Finance,REIT and Equity Trust - Other,0.55,14700.0,7. p90_trade_value,20.0,197,25__0,25,2,0.0,14366.4,21012.0,211200.0,260847.72,265421.77,265879.18,265924.92
SPG,Finance,REIT and Equity Trust - Retail,0.55,,,,354,25__0,25,2,0.0,16434.0,20263.7,29675.8,35817.81,36219.38,36259.54,36263.55
SRG,Finance,REIT and Equity Trust - Other,0.55,,,,2,5__0,5,3,0.0,12177.9,12650.45,13028.49,13113.55,13122.05,13122.91,13122.99
STAG,Finance,REIT and Equity Trust - Other,0.55,,,,2,5__0,5,3,0.0,5745.0,5872.5,5974.5,5997.45,5999.75,5999.97,6000.0
STWD,Finance,REIT and Equity Trust,0.55,,,,40,15__0,15,3,0.0,8703.0,9981.0,19083.61,23927.76,24412.18,24460.62,24465.46
SUI,Finance,REIT and Equity Trust - Residential,0.55,280000.0,1. p999999_trade_value,1.0,214,25__0,25,2,0.0,25337.4,38800.0,142840.35,261362.5,278136.25,279813.63,279981.36
SVC,Finance,REIT and Equity Trust - Other,0.55,3240.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0
TWO,Finance,REIT and Equity Trust,0.55,,,,20,15__0,15,3,0.0,14485.5,28000.4,63726.48,71764.85,72568.68,72649.07,72657.11
UDR,Finance,REIT and Equity Trust - Residential,0.55,5000.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,4956.0,4978.0,4995.6,4999.56,4999.96,5000.0,5000.0
UNIT,Finance,REIT and Equity Trust - Other,0.55,9300.0,7. p90_trade_value,2.0,12,10__0,10,3,0.0,9079.2,10022.25,10728.45,10887.35,10903.23,10904.82,10904.98
VICI,Finance,REIT and Equity Trust - Other,0.55,12705.0,8. p75_trade_value,12.0,48,15__0,15,3,0.0,27573.0,43340.75,79798.6,81752.86,81948.29,81967.83,81969.78
VNO,Finance,REIT and Equity Trust - Other,0.55,,,,52,15__0,15,3,0.0,9810.0,13515.0,43135.75,67313.57,69731.36,69973.14,69997.31
VTR,Finance,REIT and Equity Trust - Other,0.55,38961.0,6. p95_trade_value,2.0,23,15__0,15,3,0.0,23376.0,37402.5,55246.62,59380.66,59794.07,59835.41,59839.54
WELL,Finance,REIT and Equity Trust - Other,0.55,7560.000000000001,8. p75_trade_value,43.0,169,20__0,20,2,0.0,13904.0,18320.0,63812.0,117716.48,117737.65,117739.76,117739.98
WPC,Finance,REIT and Equity Trust - Other,0.55,15525.0,7. p90_trade_value,2.0,16,10__0,10,3,0.0,10762.5,16166.25,17705.25,18051.52,18086.15,18089.62,18089.96
