security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ABCL,Medical,Medical - Biomedical and Genetics,5__0,5,3,0.0,1. p999999_trade_value,6750.0,6750.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ABEO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,27608.0,27608.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ABEO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,6. p95_trade_value,19400.0,14600.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
ABEO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,7. p90_trade_value,13000.0,12000.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,5.0,5.0,1.0
ABEO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,10700.0,7200.0,4.0,6.0,0.6666666666666666,0.55,1. ABOVE BASELINE,9.0,11.0,0.8181818181818182
ABSI,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,17061.0,17061.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ABSI,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,6. p95_trade_value,9525.0,7980.000000000001,2.0,2.0,1.0,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
ABSI,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,7. p90_trade_value,7500.0,7440.000000000001,1.0,2.0,0.5,0.55,2. BELOW BASELINE,3.0,5.0,0.6
ABSI,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,7400.0,6440.000000000001,3.0,6.0,0.5,0.55,2. BELOW BASELINE,6.0,11.0,0.5454545454545454
ABUS,Medical,Medical - Biomedical and Genetics,5__0,5,3,0.0,1. p999999_trade_value,6330.0,6330.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ACB,Medical,Medical - Products,15__0,15,3,0.0,1. p999999_trade_value,23088.0,23088.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ACB,Medical,Medical - Products,15__0,15,3,0.0,6. p95_trade_value,20126.0,20000.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
ACB,Medical,Medical - Products,15__0,15,3,0.0,7. p90_trade_value,15980.000000000002,14586.999999999998,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,5.0,0.0
ACB,Medical,Medical - Products,15__0,15,3,0.0,8. p75_trade_value,9880.0,5544.0,2.0,7.0,0.2857142857142857,0.55,2. BELOW BASELINE,2.0,12.0,0.16666666666666666
ACRS,Medical,Medical - Drugs,5__0,5,3,0.0,1. p999999_trade_value,5000.0,5000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ADCT,Medical,Medical - Biomedical and Genetics,0__2,0,3,2.0,1. p999999_trade_value,4500.0,4500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ADUS,Medical,Medical - Outpatient and Home Healthcare,15__0,15,3,0.0,1. p999999_trade_value,22500.0,22500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ADUS,Medical,Medical - Outpatient and Home Healthcare,15__0,15,3,0.0,6. p95_trade_value,15000.0,15000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
ADUS,Medical,Medical - Outpatient and Home Healthcare,15__0,15,3,0.0,7. p90_trade_value,11069.999999999998,9200.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,3.0,4.0,0.75
ADUS,Medical,Medical - Outpatient and Home Healthcare,15__0,15,3,0.0,8. p75_trade_value,8820.0,7140.000000000001,6.0,6.0,1.0,0.55,2. BELOW BASELINE,9.0,10.0,0.9
AGEN,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,14700.0,14700.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AGEN,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,6. p95_trade_value,13000.0,10430.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
AGEN,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,7. p90_trade_value,9000.0,8092.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,5.0,0.4
AGEN,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,7200.0,5880.0,1.0,7.0,0.14285714285714285,0.55,2. BELOW BASELINE,3.0,12.0,0.25
AGIO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,100000.0,100000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AGIO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,6. p95_trade_value,59000.0,59000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
AGIO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,7. p90_trade_value,40000.0,40000.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,3.0,4.0,0.75
AGIO,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,14000.0,9800.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,5.0,7.0,0.7142857142857143
AHCO,Medical,Medical - Products,5__0,5,3,0.0,1. p999999_trade_value,13860.000000000002,13860.000000000002,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
AHCO,Medical,Medical - Products,5__0,5,3,0.0,8. p75_trade_value,11900.000000000002,11900.000000000002,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
AKBA,Medical,Medical - Drugs,0__2,0,3,2.0,1. p999999_trade_value,3500.0,3500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ALDX,Medical,Medical - Drugs,15__0,15,3,0.0,1. p999999_trade_value,51322.0,51322.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
