security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
LIVN,Medical,Medical - Instruments,0.55,9975.0,1. p999999_trade_value,1.0,17,10__0,10,3,0.0,8415.0,8727.0,9725.4,9950.04,9972.5,9974.75,9974.98
LMAT,Medical,Medical - Products,0.55,47125.0,1. p999999_trade_value,1.0,2,5__1,5,3,1.0,42910.0,45017.5,46703.5,47082.85,47120.79,47124.58,47124.96
LNSR,Medical,Medical - Instruments,0.55,,,,2,5__3,5,3,3.0,25760.0,26680.0,27416.0,27581.6,27598.16,27599.82,27599.98
LPTX,Medical,Medical - Biomedical and Genetics,0.55,,,,3,5__0,5,3,0.0,4300.0,4400.0,4480.0,4498.0,4499.8,4499.98,4500.0
LRMR,Medical,Medical - Drugs,0.55,,,,6,10__0,10,3,0.0,7470.0,8235.0,8847.0,8984.7,8998.47,8999.85,8999.98
LXEO,Medical,Medical - Drugs,0.55,,,,1,0__2,0,3,2.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0
LXRX,Medical,Medical - Biomedical and Genetics,0.55,,,,11,10__0,10,3,0.0,8370.0,10685.0,12537.0,12953.7,12995.37,12999.54,12999.95
MASS,Medical,Medical - Instruments,0.55,,,,4,5__0,5,3,0.0,4188.0,4314.0,4414.8,4437.48,4439.75,4439.97,4440.0
MBOT,Medical,Medical - Instruments,0.55,7000.0,8. p75_trade_value,2.0,8,10__0,10,3,0.0,7516.0,8118.0,8599.6,8707.96,8718.8,8719.88,8719.99
MCRB,Medical,Medical - Biomedical and Genetics,0.55,,,,16,10__0,10,3,0.0,13167.5,21595.0,29659.0,31473.4,31654.84,31672.98,31674.8
MDXG,Medical,Medical - Biomedical and Genetics,0.55,6250.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,5973.0,6111.5,6222.3,6247.23,6249.72,6249.97,6250.0
MGNX,Medical,Medical - Products,0.55,7000.0,1. p999999_trade_value,1.0,5,5__0,5,3,0.0,6456.0,6728.0,6945.6,6994.56,6999.46,6999.95,6999.99
MGTX,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__2,0,3,2.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
MIRM,Medical,Medical - Biomedical and Genetics,0.55,59359.99999999999,1. p999999_trade_value,1.0,14,10__0,10,3,0.0,34526.0,46958.0,56879.6,59111.96,59335.2,59357.52,59359.75
MIST,Medical,Medical - Biomedical and Genetics,0.55,,,,33,15__0,15,3,0.0,12920.0,14080.0,18010.0,19306.0,19435.6,19448.56,19449.86
MLTX,Medical,Medical - Biomedical and Genetics,0.55,23625.000000000004,1. p999999_trade_value,1.0,18,15__0,15,3,0.0,8950.0,12043.75,21308.75,23393.38,23601.84,23622.68,23624.77
MLYS,Medical,Medical - Biomedical and Genetics,0.55,,,,34,15__0,15,3,0.0,7818.0,31250.0,49175.0,49917.5,49991.75,49999.18,49999.92
MNKD,Medical,Medical - Biomedical and Genetics,0.55,54304.0,7. p90_trade_value,2.0,16,10__0,10,3,0.0,32820.0,55148.25,57174.45,57630.35,57675.93,57680.49,57680.95
MREO,Medical,Medical - Biomedical and Genetics,0.55,,,,6,10__0,10,3,0.0,6015.0,6202.5,6352.5,6386.25,6389.63,6389.96,6390.0
MRSN,Medical,Medical - Biomedical and Genetics,0.55,,,,4,5__3,5,3,3.0,12838.5,13956.75,14851.35,15052.63,15072.76,15074.78,15074.98
MRVI,Medical,Medical - Products,0.55,,,,22,15__0,15,3,0.0,15253.0,23379.5,38842.65,42440.26,42800.03,42836.0,42839.6
MTSR,Medical,Medical - Biomedical and Genetics,0.55,,,,3,5__3,5,3,3.0,20456.0,22128.0,23465.6,23766.56,23796.66,23799.67,23799.97
MURA,Medical,Medical - Drugs,0.55,18500.0,8. p75_trade_value,2.0,5,5__3,5,3,3.0,19580.0,19940.0,20228.0,20292.8,20299.28,20299.93,20299.99
MYGN,Medical,Medical - Biomedical and Genetics,0.55,21280.0,6. p95_trade_value,2.0,21,15__0,15,3,0.0,7800.0,21280.0,22256.0,22475.6,22497.56,22499.76,22499.98
MYO,Medical,Medical - Products,0.55,,,,2,5__0,5,3,0.0,4445.0,4497.5,4539.5,4548.95,4549.9,4549.99,4550.0
NAGE,Medical,Medical - Biomedical and Genetics,0.55,4725.0,8. p75_trade_value,2.0,5,5__0,5,3,0.0,4890.0,4945.0,4989.0,4998.9,4999.89,4999.99,5000.0
NAMS,Medical,Medical - Drugs,0.55,,,,25,15__1,15,3,1.0,234000.0,378000.0,468400.0,487840.0,489784.0,489978.4,489997.84
NEO,Medical,Medical - Biomedical and Genetics,0.55,,,,19,15__0,15,3,0.0,14211.0,22589.5,36517.9,39651.79,39965.18,39996.52,39999.65
NEOG,Medical,Medical - Products,0.55,3900.0,8. p75_trade_value,2.0,6,10__0,10,3,0.0,4150.0,4275.0,4375.0,4397.5,4399.75,4399.98,4400.0
NKTR,Medical,Medical - Drugs,0.55,,,,5,5__0,5,3,0.0,6615.6,6807.8,6961.56,6996.16,6999.62,6999.96,7000.0
NKTX,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__2,0,3,2.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0
NNVC,Medical,Medical - Drugs,0.55,,,,1,0__2,0,3,2.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0
NOTV,Medical,Medical - Drugs,0.55,,,,3,5__3,5,3,3.0,24561.0,27200.5,29312.1,29787.21,29834.72,29839.47,29839.95
NPCE,Medical,Medical - Instruments,0.55,,,,2,5__0,5,3,0.0,3915.0,3957.5,3991.5,3999.15,3999.92,3999.99,4000.0
NRIX,Medical,Medical - Biomedical and Genetics,0.55,,,,9,10__0,10,3,0.0,10780.0,12590.0,14038.0,14363.8,14396.38,14399.64,14399.96
NRXP,Medical,Medical - Drugs,0.55,11519.999999999998,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,10693.0,11106.5,11437.3,11511.73,11519.17,11519.92,11519.99
NUVB,Medical,Medical - Biomedical and Genetics,0.55,3500.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
NVCT,Medical,Medical - Biomedical and Genetics,0.55,6500.0,1. p999999_trade_value,1.0,7,10__0,10,3,0.0,6200.0,6350.0,6470.0,6497.0,6499.7,6499.97,6500.0
NVST,Medical,Medical - Products,0.55,,,,27,15__0,15,3,0.0,121000.0,195250.0,217850.0,224285.0,224928.5,224992.85,224999.28
OCGN,Medical,Medical - Biomedical and Genetics,0.55,,,,7,10__0,10,3,0.0,8359.0,9059.5,9619.9,9745.99,9758.6,9759.86,9759.99
OCUL,Medical,Medical - Drugs,0.55,47150.0,1. p999999_trade_value,1.0,16,10__0,10,3,0.0,11910.0,20787.5,41877.5,46622.75,47097.27,47144.73,47149.47
OFIX,Medical,Medical - Instruments,0.55,,,,6,10__2,10,3,2.0,117544.0,117544.0,117544.0,117544.0,117544.0,117544.0,117544.0
OLMA,Medical,Medical - Biomedical and Genetics,0.55,,,,7,10__0,10,3,0.0,12235.0,12242.5,12248.5,12249.85,12249.98,12250.0,12250.0
OMI,Medical,Medical - Products,0.55,,,,9,10__0,10,3,0.0,16504.0,16752.0,16950.4,16995.04,16999.5,16999.95,17000.0
ONC,Medical,Medical - Drugs,0.55,8400.0,8. p75_trade_value,8.0,30,15__0,15,3,0.0,20360.0,35700.0,37500.0,37500.0,37500.0,37500.0,37500.0
OPCH,Medical,Medical - Outpatient and Home Healthcare,0.55,,,,28,15__0,15,3,0.0,15795.0,23850.0,115235.1,144606.51,147543.65,147837.37,147866.74
OPK,Medical,Medical - Instruments,0.55,,,,7,10__0,10,3,0.0,12495.0,12495.0,12495.0,12495.0,12495.0,12495.0,12495.0
ORGO,Medical,Medical - Drugs,0.55,4950.0,8. p75_trade_value,2.0,6,10__0,10,3,0.0,5475.0,5737.5,5947.5,5994.75,5999.48,5999.95,5999.99
ORIC,Medical,Medical - Biomedical and Genetics,0.55,60000.0,1. p999999_trade_value,1.0,32,15__0,15,3,0.0,32807.0,42168.6,55350.0,59535.0,59953.5,59995.35,59999.54
OTLK,Medical,Medical - Biomedical and Genetics,0.55,,,,2,5__0,5,3,0.0,5884.5,6029.75,6145.95,6172.1,6174.71,6174.97,6175.0
PAHC,Medical,Medical - Products,0.55,,,,1,0__2,0,3,2.0,6435.0,6435.0,6435.0,6435.0,6435.0,6435.0,6435.0
PBH,Medical,Medical - Products,0.55,7500.0,1. p999999_trade_value,1.0,4,5__0,5,3,0.0,7125.0,7312.5,7462.5,7496.25,7499.62,7499.96,7500.0
PCRX,Medical,Medical - Biomedical and Genetics,0.55,200000.0,1. p999999_trade_value,1.0,29,15__0,15,3,0.0,35200.0,50000.0,158000.0,195800.0,199580.0,199958.0,199995.8
PEPG,Medical,Medical - Biomedical and Genetics,0.55,9980.000000000002,8. p75_trade_value,2.0,8,10__0,10,3,0.0,10356.5,10795.75,11147.15,11226.22,11234.12,11234.91,11234.99
PGEN,Medical,Medical - Biomedical and Genetics,0.55,14000.0,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,12907.0,13453.5,13890.7,13989.07,13998.91,13999.89,13999.99
PHG,Medical,Medical - Products,0.55,,,,21,15__0,15,3,0.0,10000.0,18480.0,18796.0,18867.1,18874.21,18874.92,18874.99
PLRX,Medical,Medical - Biomedical and Genetics,0.55,,,,8,10__0,10,3,0.0,4608.0,4804.0,4960.8,4996.08,4999.61,4999.96,5000.0
PLSE,Medical,Medical - Instruments,0.55,5649.999999999999,8. p75_trade_value,5.0,19,15__0,15,3,0.0,8270.0,8695.0,9739.0,9973.9,9997.39,9999.74,9999.97
PPBT,Medical,Medical - Biomedical and Genetics,0.55,5600.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,5430.5,5515.25,5583.05,5598.3,5599.83,5599.98,5600.0
PRGO,Medical,Medical - Products,0.55,372900.0,6. p95_trade_value,3.0,51,15__1,15,3,1.0,157710.0,296406.0,818000.0,1161800.0,1196180.0,1199618.0,1199961.8
PRME,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__0,0,3,0.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
PROK,Medical,Medical - Drugs,0.55,,,,2,5__3,5,3,3.0,19468.0,20234.0,20846.8,20984.68,20998.47,20999.85,20999.98
PRQR,Medical,Medical - Biomedical and Genetics,0.55,,,,27,15__0,15,3,0.0,43400.0,48776.0,63366.8,67536.68,67953.67,67995.37,67999.54
PSNL,Medical,Medical - Generic Drugs,0.55,,,,7,10__0,10,3,0.0,29192.4,33976.2,37803.24,38664.32,38750.43,38759.04,38759.9
PTCT,Medical,Medical - Biomedical and Genetics,0.55,,,,44,15__1,15,3,1.0,339500.0,546700.25,646034.65,685603.47,689560.35,689956.03,689995.6
QIPT,Medical,Medical - Products,0.55,,,,2,5__0,5,3,0.0,4624.5,4637.25,4647.45,4649.75,4649.97,4650.0,4650.0
QNCX,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__2,0,3,2.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0
RAPP,Medical,Medical - Biomedical and Genetics,0.55,10000.0,1. p999999_trade_value,1.0,1,0__0,0,3,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
RAPT,Medical,Medical - Biomedical and Genetics,0.55,,,,6,10__0,10,3,0.0,7750.0,8375.0,8875.0,8987.5,8998.75,8999.88,8999.99
RARE,Medical,Medical - Biomedical and Genetics,0.55,185000.0,1. p999999_trade_value,1.0,24,15__0,15,3,0.0,86500.0,96750.0,164875.0,182987.5,184798.75,184979.88,184997.99
RCEL,Medical,Medical - Drugs,0.55,,,,1,0__2,0,3,2.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
RCKT,Medical,Medical - Biomedical and Genetics,0.55,,,,17,10__2,10,3,2.0,74000.0,128824.0,189060.8,202614.08,203969.41,204104.94,204118.49
RCUS,Medical,Medical - Biomedical and Genetics,0.55,49335.0,6. p95_trade_value,2.0,39,15__0,15,3,0.0,21496.0,31573.5,64317.3,72581.73,73408.17,73490.82,73499.08
RENB,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__2,0,3,2.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0
RFL,Medical,Medical - Drugs,0.55,,,,1,0__2,0,3,2.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0
RGLS,Medical,Medical - Drugs,0.55,7600.0,8. p75_trade_value,6.0,22,15__0,15,3,0.0,12193.5,13853.5,16888.55,17596.35,17667.14,17674.21,17674.92
RGNX,Medical,Medical - Biomedical and Genetics,0.55,4000.0,8. p75_trade_value,5.0,11,10__0,10,3,0.0,4950.0,7287.5,9157.5,9578.25,9620.33,9624.53,9624.95
RIGL,Medical,Medical - Drugs,0.55,11726.0,8. p75_trade_value,2.0,6,10__0,10,3,0.0,14143.0,15351.5,16318.3,16535.83,16557.58,16559.76,16559.98
RLAY,Medical,Medical - Drugs,0.55,5000.0,8. p75_trade_value,4.0,13,10__0,10,3,0.0,11638.0,15708.0,19557.6,20423.76,20510.38,20519.04,20519.9
RLMD,Medical,Medical - Drugs,0.55,,,,19,15__0,15,3,0.0,7376.0,11280.0,11856.0,11985.6,11998.56,11999.86,11999.99
RMTI,Medical,Medical - Products,0.55,,,,1,0__2,0,3,2.0,4190.0,4190.0,4190.0,4190.0,4190.0,4190.0,4190.0
ROIV,Medical,Medical - Biomedical and Genetics,0.55,92463.0,6. p95_trade_value,2.0,34,15__0,15,3,0.0,55232.2,88719.65,117612.79,128761.28,129876.13,129987.61,129998.76
RPRX,Medical,Medical - Biomedical and Genetics,0.55,22140.0,8. p75_trade_value,10.0,40,15__0,15,3,0.0,50119.5,79877.7,124880.0,127688.0,127968.8,127996.88,127999.69
RYTM,Medical,Medical - Biomedical and Genetics,0.55,,,,56,15__0,15,3,0.0,39810.0,57187.5,82840.5,87340.05,87790.01,87835.0,87839.5
RZLT,Medical,Medical - Biomedical and Genetics,0.55,,,,11,10__0,10,3,0.0,8000.0,18580.0,27044.0,28948.4,29138.84,29157.88,29159.79
SAGE,Medical,Medical - Biomedical and Genetics,0.55,5000.0,8. p75_trade_value,3.0,10,10__0,10,3,0.0,5410.0,5455.0,5491.0,5499.1,5499.91,5499.99,5500.0
SCPH,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__2,0,3,2.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
SEM,Medical,Medical - HMOs,0.55,,,,32,15__0,15,3,0.0,7450.0,12390.25,41344.15,52374.42,53477.44,53587.74,53598.77
SEPN,Medical,Medical - Biomedical and Genetics,0.55,,,,5,5__0,5,3,0.0,4896.0,5403.0,5808.6,5899.86,5908.99,5909.9,5909.99
SGMT,Medical,Medical - Biomedical and Genetics,0.55,,,,55,15__0,15,3,0.0,8402.0,10533.0,33559.4,56590.94,58894.09,59124.41,59147.44
SIBN,Medical,Medical - Instruments,0.55,6468.000000000001,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,6185.7,6326.85,6439.77,6465.18,6467.72,6467.97,6468.0
SIGA,Medical,Medical - Drugs,0.55,,,,8,10__0,10,3,0.0,8207.5,9616.25,10743.25,10996.83,11022.18,11024.72,11024.97
SKYE,Medical,Medical - Biomedical and Genetics,0.55,,,,2,5__0,5,3,0.0,3953.0,3976.5,3995.3,3999.53,3999.95,4000.0,4000.0
SLDB,Medical,Medical - Biomedical and Genetics,0.55,,,,26,15__0,15,3,0.0,6300.0,6912.5,10750.0,11875.0,11987.5,11998.75,11999.87
SLS,Medical,Medical - Biomedical and Genetics,0.55,,,,10,10__0,10,3,0.0,10296.0,11628.0,12693.6,12933.36,12957.34,12959.73,12959.97
SNDL,Medical,Medical - Products,0.55,,,,3,5__0,5,3,0.0,5612.8,5724.9,5814.58,5834.76,5836.78,5836.98,5837.0
SNN,Medical,Medical - Products,0.55,4200.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0
SPRO,Medical,Medical - Biomedical and Genetics,0.55,4470.0,8. p75_trade_value,3.0,10,10__0,10,3,0.0,6855.0,7327.5,7705.5,7790.55,7799.06,7799.91,7799.99
SPRY,Medical,Medical - Drugs,0.55,25000.0,7. p90_trade_value,4.0,37,15__0,15,3,0.0,17938.0,28348.8,38307.84,41630.78,41963.08,41996.31,41999.63
SRTS,Medical,Medical - Instruments,0.55,,,,4,5__0,5,3,0.0,4949.0,4974.5,4994.9,4999.49,4999.95,4999.99,5000.0
STE,Medical,Medical - Instruments,0.55,,,,55,15__0,15,3,0.0,15484.0,62245.6,177990.0,181149.0,181464.9,181496.49,181499.65
STIM,Medical,Medical - Instruments,0.55,4600.0,8. p75_trade_value,2.0,5,5__0,5,3,0.0,6040.0,6520.0,6904.0,6990.4,6999.04,6999.9,6999.99
STOK,Medical,Medical - Biomedical and Genetics,0.55,12000.0,1. p999999_trade_value,1.0,5,5__0,5,3,0.0,10800.0,11400.0,11880.0,11988.0,11998.8,11999.88,11999.99
STVN,Medical,Medical - Drugs,0.55,19460.0,1. p999999_trade_value,1.0,2,5__3,5,3,3.0,17829.0,18644.5,19296.9,19443.69,19458.37,19459.84,19459.98
STXS,Medical,Medical - Instruments,0.55,,,,1,0__2,0,3,2.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0
SUPN,Medical,Medical - Generic Drugs,0.55,10500.0,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,9192.0,9846.0,10369.2,10486.92,10498.69,10499.87,10499.99
SYRE,Medical,Medical - Biomedical and Genetics,0.55,,,,23,15__0,15,3,0.0,11820.0,14646.0,22591.8,24534.18,24728.42,24747.84,24749.78
TARA,Medical,Medical - Drugs,0.55,,,,17,10__0,10,3,0.0,7200.0,9932.0,12914.4,13585.44,13652.54,13659.25,13659.93
TBPH,Medical,Medical - Drugs,0.55,,,,4,5__3,5,3,3.0,14491.0,15995.5,17199.1,17469.91,17496.99,17499.7,17499.97
TCMD,Medical,Medical - Instruments,0.55,,,,1,0__2,0,3,2.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
TECH,Medical,Medical - Biomedical and Genetics,0.55,11760.0,7. p90_trade_value,3.0,27,15__0,15,3,0.0,10104.0,16128.0,30765.0,34801.5,35205.15,35245.52,35249.55
TECX,Medical,Medical - Biomedical and Genetics,0.55,,,,8,10__0,10,3,0.0,11175.0,11175.0,11175.0,11175.0,11175.0,11175.0,11175.0
TFX,Medical,Medical - Instruments,0.55,,,,22,15__0,15,3,0.0,18180.0,18320.0,37422.2,41992.22,42449.22,42494.92,42499.49
THTX,Medical,Medical - Biomedical and Genetics,0.55,5700.0,1. p999999_trade_value,1.0,4,5__0,5,3,0.0,5347.5,5523.75,5664.75,5696.48,5699.65,5699.96,5700.0
TNGX,Medical,Medical - Biomedical and Genetics,0.55,,,,7,10__0,10,3,0.0,10200.0,14100.0,17220.0,17922.0,17992.2,17999.22,17999.92
TNYA,Medical,Medical - Biomedical and Genetics,0.55,,,,9,10__0,10,3,0.0,8269.0,10247.0,11829.4,12185.44,12221.04,12224.6,12224.96
TPST,Medical,Medical - Drugs,0.55,,,,2,5__0,5,3,0.0,7213.0,7431.5,7606.3,7645.63,7649.56,7649.96,7650.0
TRAW,Medical,Medical - Drugs,0.55,,,,24,15__0,15,3,0.0,14800.0,23480.0,35888.0,38868.8,39166.88,39196.69,39199.67
TRDA,Medical,Medical - Biomedical and Genetics,0.55,4860.0,8. p75_trade_value,2.0,7,10__0,10,3,0.0,5362.4,5739.2,6040.64,6108.46,6115.25,6115.92,6115.99
TRML,Medical,Medical - Drugs,0.55,7560.000000000001,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,7560.0,7560.0,7560.0,7560.0,7560.0,7560.0,7560.0
TRVI,Medical,Medical - Biomedical and Genetics,0.55,,,,56,15__0,15,3,0.0,15525.0,23509.25,60400.0,96040.0,99604.0,99960.4,99996.04
TSHA,Medical,Medical - Generic Drugs,0.55,5700.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,5700.0,5700.0,5700.0,5700.0,5700.0,5700.0,5700.0
TVTX,Medical,Medical - Biomedical and Genetics,0.55,,,,51,15__0,15,3,0.0,9900.0,16200.0,32362.5,43736.25,44873.62,44987.36,44998.74
TWST,Medical,Medical - Biomedical and Genetics,0.55,375000.0,1. p999999_trade_value,1.0,56,15__0,15,3,0.0,12125.0,20686.25,193500.0,356850.0,373185.0,374818.5,374981.85
TYRA,Medical,Medical - Biomedical and Genetics,0.55,295000.0,1. p999999_trade_value,1.0,10,10__2,10,3,2.0,177100.0,236050.0,283210.0,293821.0,294882.1,294988.21,294998.82
USNA,Medical,Medical - Drugs,0.55,,,,1,0__2,0,3,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
USPH,Medical,Medical - Outpatient and Home Healthcare,0.55,,,,11,10__0,10,3,0.0,7790.0,7895.0,7979.0,7997.9,7999.79,7999.98,8000.0
VCEL,Medical,Medical - Biomedical and Genetics,0.55,17755.0,8. p75_trade_value,10.0,37,15__0,15,3,0.0,39700.0,50472.0,54689.6,55868.96,55986.9,55998.69,55999.87
VCYT,Medical,Medical - Instruments,0.55,,,,42,15__0,15,3,0.0,13326.0,13744.0,66691.6,96669.16,99666.92,99966.69,99996.67
VERU,Medical,Medical - Products,0.55,,,,30,15__0,15,3,0.0,9986.6,10110.1,15179.04,17012.3,17195.63,17213.96,17215.8
VERV,Medical,Medical - Drugs,0.55,13100.0,1. p999999_trade_value,1.0,8,10__0,10,3,0.0,10881.0,11990.5,12878.1,13077.81,13097.78,13099.78,13099.98
VIR,Medical,Medical - Biomedical and Genetics,0.55,50000.0,1. p999999_trade_value,1.0,47,15__0,15,3,0.0,10516.0,12000.0,34249.6,48424.96,49842.5,49984.25,49998.42
VNDA,Medical,Medical - Biomedical and Genetics,0.55,6370.0,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,5796.0,6083.0,6312.6,6364.26,6369.43,6369.94,6369.99
VSTM,Medical,Medical - Biomedical and Genetics,0.55,,,,28,15__0,15,3,0.0,9965.0,10364.0,13253.7,14150.37,14240.04,14249.0,14249.9
VTYX,Medical,Medical - Biomedical and Genetics,0.55,,,,6,10__0,10,3,0.0,11200.0,11800.0,12280.0,12388.0,12398.8,12399.88,12399.99
VXRT,Medical,Medical - Drugs,0.55,,,,2,5__0,5,3,0.0,4827.0,4873.5,4910.7,4919.07,4919.91,4919.99,4920.0
VYGR,Medical,Medical - Biomedical and Genetics,0.55,,,,5,5__0,5,3,0.0,13200.0,13350.0,13470.0,13497.0,13499.7,13499.97,13500.0
XENE,Medical,Medical - Biomedical and Genetics,0.55,490000.0,1. p999999_trade_value,1.0,28,15__1,15,3,1.0,109250.0,192500.0,414400.0,482440.0,489244.0,489924.4,489992.44
XERS,Medical,Medical - Drugs,0.55,5200.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,5130.0,5165.0,5193.0,5199.3,5199.93,5199.99,5200.0
XFOR,Medical,Medical - Biomedical and Genetics,0.55,,,,8,10__0,10,3,0.0,6436.5,6945.75,7353.15,7444.82,7453.98,7454.9,7454.99
XRAY,Medical,Medical - Dental Supplies,0.55,,,,21,15__0,15,3,0.0,10000.0,10600.0,14120.0,14912.0,14991.2,14999.12,14999.91
YMAB,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__2,0,3,2.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0
ZIMV,Medical,Medical - Products,0.55,,,,2,5__3,5,3,3.0,18400.0,19200.0,19840.0,19984.0,19998.4,19999.84,19999.98
ZLAB,Medical,Medical - Biomedical and Genetics,0.55,,,,29,15__0,15,3,0.0,7920.0,19520.0,28976.0,30437.6,30583.76,30598.38,30599.84
ZNTL,Medical,Medical - Biomedical and Genetics,0.55,5505.0,8. p75_trade_value,5.0,19,15__0,15,3,0.0,6650.0,9256.0,9299.2,9308.92,9309.89,9309.99,9310.0
ZVRA,Medical,Medical - Drugs,0.55,,,,40,15__0,15,3,0.0,9948.5,10682.0,13183.0,13288.3,13298.83,13299.88,13299.99
ZYME,Medical,Medical - Biomedical and Genetics,0.55,6720.0,8. p75_trade_value,2.0,8,10__0,10,3,0.0,8256.0,10048.0,11481.6,11804.16,11836.42,11839.64,11839.96
