security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AA,Industrial Products,Metal Products - Distribution,0.55,8463.000000000002,8. p75_trade_value,413.0,1648,30__0,30,0.0,17325.4,30156.0,106710.0,840000.0,840000.0,840000.0,840000.0
ACNT,Industrial Products,Manufacturing - General Industrial ,0.55,,,,1,0__2,0,2.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
ADT,Industrial Products,Security and Safety Services,0.55,,,,13,10__0,10,0.0,16620.0,17840.0,17840.0,17840.0,17840.0,17840.0,17840.0
AGCO,Industrial Products,Manufacturing - Farm Equipment,0.55,58800.0,1. p999999_trade_value,1.0,26,15__0,15,0.0,18750.0,29745.0,51765.0,58096.5,58729.65,58792.97,58799.3
AIT,Industrial Products,Manufacturing - General Industrial ,0.55,24100.0,1. p999999_trade_value,1.0,58,20__0,20,0.0,12348.0,13117.5,21763.0,23866.3,24076.63,24097.66,24099.77
ALLE,Industrial Products,Security and Safety Services,0.55,,,,6,10__0,10,0.0,6220.0,7130.0,7858.0,8021.8,8038.18,8039.82,8039.98
ALRM,Industrial Products,Security and Safety Services,0.55,45500.0,1. p999999_trade_value,1.0,14,10__0,10,0.0,31440.0,43225.0,45045.0,45454.5,45495.45,45499.55,45499.95
ALTG,Industrial Products,Manufacturing - General Industrial ,0.55,10325.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,9889.5,10107.25,10281.45,10320.64,10324.56,10324.96,10325.0
AMCR,Industrial Products,Containers - Paper and Packaging,0.55,11844.000000000002,1. p999999_trade_value,1.0,8,10__0,10,0.0,8803.2,10323.6,11539.92,11813.59,11840.96,11843.7,11843.97
AOS,Industrial Products,Manufacturing - Electronics,0.55,143550.0,6. p95_trade_value,4.0,65,20__1,20,1.0,21793.0,139082.0,214440.4,231945.04,233695.5,233870.55,233888.06
APOG,Industrial Products,Glass Products,0.55,,,,16,10__0,10,0.0,12690.0,13875.0,14775.0,14977.5,14997.75,14999.78,14999.98
ATKR,Industrial Products,Wire and Cable Products,0.55,,,,89,20__0,20,0.0,30230.0,44946.0,122800.0,124780.0,124978.0,124997.8,124999.78
ATMU,Industrial Products,Pollution Control,0.55,17500.0,1. p999999_trade_value,1.0,9,10__0,10,0.0,11980.0,14740.0,16948.0,17444.8,17494.48,17499.45,17499.94
ATR,Industrial Products,Containers - Paper and Packaging,0.55,,,,9,10__3,10,3.0,174500.0,203500.0,226700.0,231920.0,232442.0,232494.2,232499.42
AVY,Industrial Products,Containers - Paper and Packaging,0.55,,,,26,15__0,15,0.0,8109.0,12438.0,16740.0,17658.0,17749.8,17758.98,17759.9
AZZ,Industrial Products,Manufacturing - Electronics,0.55,,,,35,15__0,15,0.0,8000.0,9029.1,11894.2,12772.42,12860.24,12869.02,12869.9
BALL,Industrial Products,Containers - Metal and Glass,0.55,,,,46,15__0,15,0.0,18159.0,56570.0,242881.5,263913.15,266016.32,266226.63,266247.66
BDC,Industrial Products,Wire and Cable Products,0.55,6120.0,8. p75_trade_value,6.0,18,15__0,15,0.0,8790.0,9090.0,9498.0,9589.8,9598.98,9599.9,9599.99
BRC,Industrial Products,Security and Safety Services,0.55,,,,1,0__2,0,2.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0
CAT,Industrial Products,Manufacturing - Construction and Mining,0.55,1337500.0,3. p9999_trade_value,2.0,10689,40__0,40,0.0,14900.0,23683.6,65714.0,349516.0,1301591.22,1571944.0,1597194.4
CCK,Industrial Products,Containers - Metal and Glass,0.55,638820.0000000001,1. p999999_trade_value,1.0,284,25__2,25,2.0,18094.2,38557.65,431024.5,632554.38,638193.44,638757.34,638813.73
CECO,Industrial Products,Pollution Control,0.55,3950.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3950.0,3950.0,3950.0,3950.0,3950.0,3950.0,3950.0
CENX,Industrial Products,Metal Products - Procurement and Fabrication,0.55,,,,100,20__0,20,0.0,24936.4,35269.9,128849.9,137750.99,138641.1,138730.11,138739.01
CMCO,Industrial Products,Manufacturing - Material Handling,0.55,,,,1,0__2,0,2.0,5360.0,5360.0,5360.0,5360.0,5360.0,5360.0,5360.0
CNH,Industrial Products,Manufacturing - Farm Equipment,0.55,,,,6,10__0,10,0.0,15615.0,21007.5,25321.5,26292.15,26389.22,26398.92,26399.89
CNM,Industrial Products,Manufacturing - Tools & Related Products,0.55,,,,371,25__2,25,2.0,41030.0,82600.0,205796.2,465931.26,562968.13,572671.81,573642.18
CR,Industrial Products,Manufacturing - General Industrial ,0.55,742500.0,1. p999999_trade_value,1.0,222,25__2,25,2.0,49410.0,77070.0,190571.22,636420.0,731892.0,741439.2,742393.92
CSTM,Industrial Products,Metal Products - Distribution,0.55,,,,42,15__0,15,0.0,94800.0,149193.0,223000.38,249893.84,252583.18,252852.12,252879.01
DCI,Industrial Products,Pollution Control,0.55,8189.999999999999,1. p999999_trade_value,1.0,3,5__0,5,0.0,7652.0,7921.0,8136.2,8184.62,8189.46,8189.95,8189.99
DDD,Industrial Products,Commercial Printing,0.55,7230.0,8. p75_trade_value,3.0,9,10__0,10,0.0,8031.0,9513.0,10698.6,10965.36,10992.04,10994.7,10994.97
DE,Industrial Products,Manufacturing - Farm Equipment,0.55,8225.0,8. p75_trade_value,1444.0,5777,40__0,40,0.0,14926.0,23320.0,52286.0,152988.43,976698.0,1555669.8,1613566.98
DMRC,Industrial Products,Security and Safety Services,0.55,,,,40,15__0,15,0.0,8190.0,9604.0,14982.0,17158.2,17375.82,17397.58,17399.76
DNOW,Industrial Products,Manufacturing - General Industrial ,0.55,,,,2,5__0,5,0.0,4497.0,4498.5,4499.7,4499.97,4500.0,4500.0,4500.0
DOV,Industrial Products,Manufacturing - General Industrial ,0.55,387000.0,1. p999999_trade_value,1.0,255,25__2,25,2.0,47210.4,93033.5,148380.0,352202.0,383520.2,386652.02,386965.2
DXPE,Industrial Products,Manufacturing - General Industrial ,0.55,17200.0,7. p90_trade_value,7.0,23,15__0,15,0.0,17200.0,17515.0,47385.0,54958.5,55715.85,55791.59,55799.16
EBF,Industrial Products,Office Supplies,0.55,,,,2,5__3,5,3.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
EMR,Industrial Products,Manufacturing - Electronics,0.55,,,,759,30__2,30,2.0,15300.0,27775.0,159950.0,358885.84,420638.58,426813.86,427431.39
ENS,Industrial Products,Manufacturing - Electronics,0.55,,,,4,5__0,5,0.0,8817.2,9848.6,10673.72,10859.37,10877.94,10879.79,10879.98
EOSE,Industrial Products,Industrial Services,0.55,150000.0,1. p999999_trade_value,1.0,560,25__0,25,0.0,16544.9,23349.0,42112.0,146087.0,149608.7,149960.87,149996.09
ERII,Industrial Products,Pollution Control,0.55,5000.0,8. p75_trade_value,4.0,7,10__0,10,0.0,6168.0,7044.0,7744.8,7902.48,7918.25,7919.82,7919.98
ESAB,Industrial Products,Metal Products - Procurement and Fabrication,0.55,24480.0,1. p999999_trade_value,1.0,1,0__1,0,1.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0
ESE,Industrial Products,Manufacturing - Electronics,0.55,,,,1,0__2,0,2.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0
ETN,Industrial Products,Manufacturing - Electronics,0.55,105000.0,5. p99_trade_value,42.0,4103,35__0,35,0.0,13500.0,22835.0,104898.08,471930.78,977822.48,1096782.25,1108678.22
FERG,Industrial Products,Manufacturing - General Industrial ,0.55,62500.0,5. p99_trade_value,3.0,248,25__0,25,0.0,10765.0,14415.0,57750.65,682904.25,865690.43,883969.04,885796.9
FLS,Industrial Products,Manufacturing - General Industrial ,0.55,60600.0,1. p999999_trade_value,1.0,42,15__0,15,0.0,15422.2,28190.7,48841.2,59424.12,60482.41,60588.24,60598.82
FTEK,Industrial Products,Pollution Control,0.55,9970.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,9970.0,9970.0,9970.0,9970.0,9970.0,9970.0,9970.0
GEF,Industrial Products,Containers - Paper and Packaging,0.55,8000.0,8. p75_trade_value,2.0,5,5__0,5,0.0,10400.0,11200.0,11840.0,11984.0,11998.4,11999.84,11999.98
GGG,Industrial Products,Manufacturing - General Industrial ,0.55,17577.0,8. p75_trade_value,2.0,6,10__0,10,0.0,29536.0,35515.5,40299.1,41375.41,41483.04,41493.8,41494.88
GNRC,Industrial Products,Manufacturing - General Industrial ,0.55,,,,863,30__2,30,2.0,15032.0,26100.4,66388.8,107716.5,118771.65,119877.17,119987.72
GTES,Industrial Products,Manufacturing - General Industrial ,0.55,97500.0,1. p999999_trade_value,1.0,41,15__0,15,0.0,60000.0,75000.0,94500.0,97200.0,97470.0,97497.0,97499.7
GTLS,Industrial Products,Manufacturing - General Industrial ,0.55,7789.999999999999,8. p75_trade_value,132.0,527,25__0,25,0.0,13044.0,17979.5,29500.0,302539.0,361003.9,366850.39,367435.04
GWW,Industrial Products,Industrial Services,0.55,,,,475,25__0,25,0.0,17276.0,27417.6,91385.6,315564.68,354741.07,358658.71,359050.47
HUBB,Industrial Products,Manufacturing - Electrical Utilities ,0.55,12600.0,8. p75_trade_value,71.0,278,25__2,25,2.0,20310.0,45210.0,202752.4,446710.8,496471.08,501447.11,501944.71
IDN,Industrial Products,Security and Safety Services,0.55,4080.0000000000005,1. p999999_trade_value,1.0,1,0__2,0,2.0,4080.0,4080.0,4080.0,4080.0,4080.0,4080.0,4080.0
