security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
COMM,Computer and Technology,Communication - Infrastructure,0.55,,,,96,20__0,20,0.0,10170.0,17882.5,28147.7,35187.77,35891.78,35962.18,35969.22
FYBR,Computer and Technology,Communication - Network Software,0.55,,,,151,20__1,20,1.0,65000.0,122475.0,373147.5,699944.25,744994.43,749499.44,749949.94
ONDS,Computer and Technology,Communication - Network Software,0.55,24290.000000000004,6. p95_trade_value,4.0,74,20__0,20,0.0,11843.0,21495.0,26452.25,27552.73,27662.77,27673.78,27674.88
