security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
CHKP,Computer and Technology,Security,0.55,,,,205,25__1,25,1.0,15422.0,24744.0,62240.0,223880.04,256559.0,259826.9,260153.69
CRWD,Computer and Technology,Security,0.55,8450.0,8. p75_trade_value,17411.0,69570,50__3,50,3.0,15600.0,24440.0,59506.2,209139.67,544784.1,1190732.53,1871407.45
CYBR,Computer and Technology,Security,0.55,177100.0,1. p999999_trade_value,1.0,824,30__0,30,0.0,14985.0,23570.0,71325.0,172079.7,176597.97,177049.8,177094.98
FTNT,Computer and Technology,Security,0.55,980500.0,1. p999999_trade_value,1.0,4315,35__0,35,0.0,15600.0,22853.5,62812.38,413350.8,897814.42,972231.44,979673.14
OKTA,Computer and Technology,Security,0.55,220123.99999999997,4. p999_trade_value,9.0,8087,40__1,40,1.0,14740.4,23306.1,60377.1,218393.34,746805.84,1312594.58,1369173.46
PANW,Computer and Technology,Security,0.55,188750.0,4. p999_trade_value,26.0,25990,45__0,45,0.0,15000.0,23150.25,61500.0,188107.15,624024.75,827099.09,867266.91
QLYS,Computer and Technology,Security,0.55,222138.0,5. p99_trade_value,2.0,185,25__0,25,0.0,32175.0,45008.0,175868.28,367273.39,396727.34,399672.73,399967.27
S,Computer and Technology,Security,0.55,225000.0,1. p999999_trade_value,1.0,1187,30__0,30,0.0,14628.0,24369.6,66462.0,167024.0,218477.0,224347.7,224934.77
VRNS,Computer and Technology,Security,0.55,8500.0,8. p75_trade_value,53.0,209,25__1,25,1.0,15356.0,22300.0,188498.0,681427.44,705495.74,707902.57,708143.26
ZS,Computer and Technology,Security,0.55,936000.0,3. p9999_trade_value,2.0,14744,40__1,40,1.0,15331.6,23275.5,52057.0,183913.29,794184.3,1352906.73,1417790.67
