security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
USM,Computer and Technology,Wireless National,10__0,10,0.0,1. p999999_trade_value,53535.0,53535.0,O:USM250516P00065000,USM,P,65.0,2025-05-16,227,0,308,2.15,1744909086761000000,249,53535.0,2025-04-17,3000.0,30,True,Single Leg Auction Non ISO,Computer and Technology,Wireless National,66.84,69.015,66.84,68.65,1,4.728637807011341,20,1,1,1,1,0
