security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,1. p999999_trade_value,1857440.0000000002,1857440.0000000002,0.0,1.0,0.0,0.55,1. ABOVE BASELINE,0.0,1.0,0.0
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,3. p9999_trade_value,1764100.0,889600.0,3.0,4.0,0.75,0.55,1. ABOVE BASELINE,3.0,5.0,0.6
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,4. p999_trade_value,739970.0,292600.0,22.0,43.0,0.5116279069767442,0.55,2. BELOW BASELINE,25.0,48.0,0.5208333333333334
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,5. p99_trade_value,291750.0,82799.99999999999,196.0,427.0,0.45901639344262296,0.55,2. BELOW BASELINE,221.0,475.0,0.4652631578947368
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,6. p95_trade_value,82510.0,29000.0,866.0,1906.0,0.45435466946484787,0.55,2. BELOW BASELINE,1087.0,2381.0,0.45653086938261234
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,7. p90_trade_value,28982.0,17850.0,1102.0,2369.0,0.46517517940059094,0.55,2. BELOW BASELINE,2189.0,4750.0,0.4608421052631579
CRWV,Computer and Technology,Internet - Software,45__0,45,1,0.0,8. p75_trade_value,17841.000000000004,9045.0,3191.0,7115.0,0.44848910751932536,0.55,2. BELOW BASELINE,5380.0,11865.0,0.4534344711335862
DJT,Computer and Technology,Internet - Software,50__1,50,1,1.0,1. p999999_trade_value,3627000.0,3627000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
DJT,Computer and Technology,Internet - Software,50__1,50,1,1.0,3. p9999_trade_value,2592499.9999999995,1268950.0,3.0,6.0,0.5,0.55,2. BELOW BASELINE,3.0,7.0,0.42857142857142855
DJT,Computer and Technology,Internet - Software,50__1,50,1,1.0,4. p999_trade_value,1241999.9999999998,428909.99999999994,17.0,58.0,0.29310344827586204,0.55,2. BELOW BASELINE,20.0,65.0,0.3076923076923077
DJT,Computer and Technology,Internet - Software,50__1,50,1,1.0,5. p99_trade_value,425000.0,74080.0,266.0,579.0,0.459412780656304,0.55,2. BELOW BASELINE,286.0,644.0,0.4440993788819876
DJT,Computer and Technology,Internet - Software,50__1,50,1,1.0,6. p95_trade_value,74000.0,28358.999999999996,1112.0,2572.0,0.432348367029549,0.55,2. BELOW BASELINE,1398.0,3216.0,0.43470149253731344
DJT,Computer and Technology,Internet - Software,50__1,50,1,1.0,7. p90_trade_value,28350.0,17600.0,1401.0,3216.0,0.435634328358209,0.55,2. BELOW BASELINE,2799.0,6432.0,0.4351679104477612
