security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ATLX,Basic Materials,Mining - Miscellaneous,0.55,,,,8,10__0,10,3,0.0,7880.0,8860.0,9644.0,9820.4,9838.04,9839.8,9839.98
BTG,Basic Materials,Mining - Gold,0.55,28000.0,7. p90_trade_value,2.0,14,10__0,10,3,0.0,23800.0,39200.0,55840.0,59584.0,59958.4,59995.84,59999.58
CDE,Basic Materials,Mining - Non Ferrous,0.55,,,,45,15__0,15,3,0.0,16500.0,22785.0,24434.6,24943.46,24994.35,24999.43,24999.94
CMCL,Basic Materials,Mining - Gold,0.55,5400.0,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,5320.0,5360.0,5392.0,5399.2,5399.92,5399.99,5400.0
DC,Basic Materials,Mining - Gold,0.55,,,,1,0__2,0,3,2.0,3237.0,3237.0,3237.0,3237.0,3237.0,3237.0,3237.0
DNN,Basic Materials,Mining - Miscellaneous,0.55,25000.0,8. p75_trade_value,7.0,26,15__0,15,3,0.0,31000.0,38000.0,55000.0,59500.0,59950.0,59995.0,59999.5
DRD,Basic Materials,Mining - Gold,0.55,28000.0,1. p999999_trade_value,1.0,4,5__3,5,3,3.0,25600.0,26800.0,27760.0,27976.0,27997.6,27999.76,27999.98
EGO,Basic Materials,Mining - Gold,0.55,32250.0,6. p95_trade_value,2.0,40,15__0,15,3,0.0,28175.0,30738.55,40027.5,44502.75,44950.27,44995.03,44999.5
EQX,Basic Materials,Mining - Gold,0.55,,,,6,10__0,10,3,0.0,5625.0,5937.5,6187.5,6243.75,6249.38,6249.94,6249.99
ERO,Basic Materials,Mining - Non Ferrous,0.55,,,,30,15__0,15,3,0.0,12042.0,12464.0,14275.0,14927.5,14992.75,14999.28,14999.93
EU,Basic Materials,Mining - Miscellaneous,0.55,5478.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,5478.0,5478.0,5478.0,5478.0,5478.0,5478.0,5478.0
EXK,Basic Materials,Mining - Silver,0.55,12650.0,6. p95_trade_value,2.0,23,15__0,15,3,0.0,11159.0,12505.0,12923.0,12992.3,12999.23,12999.92,12999.99
FSM,Basic Materials,Mining - Miscellaneous,0.55,13540.0,1. p999999_trade_value,1.0,9,10__0,10,3,0.0,8724.0,11132.0,13058.4,13491.84,13535.18,13539.52,13539.95
HBM,Basic Materials,Mining - Miscellaneous,0.55,,,,31,15__0,15,3,0.0,6800.0,8570.0,13486.0,14830.6,14965.06,14978.51,14979.85
HYMC,Basic Materials,Mining - Miscellaneous,0.55,,,,1,0__2,0,3,2.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0
IAG,Basic Materials,Mining - Gold,0.55,,,,29,15__0,15,3,0.0,32760.0,90142.4,143000.0,149300.0,149930.0,149993.0,149999.3
IDR,Basic Materials,Mining - Gold,0.55,,,,9,10__0,10,3,0.0,23796.0,39398.0,51879.6,54687.96,54968.8,54996.88,54999.69
LAC,Basic Materials,Mining - Miscellaneous,0.55,,,,50,15__0,15,3,0.0,19258.4,21000.0,50137.5,61713.75,62871.38,62987.14,62998.71
LODE,Basic Materials,Mining - Gold,0.55,,,,53,15__0,15,3,0.0,8560.0,9780.0,19893.6,24489.36,24948.94,24994.89,24999.49
MAG,Basic Materials,Mining - Silver,0.55,,,,17,10__0,10,3,0.0,7700.0,8200.0,8840.0,8984.0,8998.4,8999.84,8999.98
MUX,Basic Materials,Mining - Miscellaneous,0.55,16500.0,1. p999999_trade_value,1.0,25,15__0,15,3,0.0,13200.0,14000.0,15900.0,16440.0,16494.0,16499.4,16499.94
NAK,Basic Materials,Mining - Gold,0.55,,,,14,10__0,10,3,0.0,10005.3,13149.0,17173.8,18079.38,18169.94,18178.99,18179.9
NB,Basic Materials,Mining - Miscellaneous,0.55,,,,7,10__0,10,3,0.0,8218.0,10444.0,12224.8,12625.48,12665.55,12669.55,12669.96
NG,Basic Materials,Mining - Gold,0.55,,,,7,10__0,10,3,0.0,9933.0,12466.5,14493.3,14949.33,14994.93,14999.49,14999.95
NGD,Basic Materials,Mining - Gold,0.55,38445.0,1. p999999_trade_value,1.0,27,15__0,15,3,0.0,19550.0,25259.5,35393.9,38139.89,38414.49,38441.95,38444.69
ODV,Basic Materials,Mining - Gold,0.55,4000.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
OR,Basic Materials,Mining - Miscellaneous,0.55,,,,12,10__0,10,3,0.0,5490.0,6130.0,6746.0,6884.6,6898.46,6899.85,6899.98
PPTA,Basic Materials,Mining - Miscellaneous,0.55,11250.0,8. p75_trade_value,14.0,54,15__0,15,3,0.0,17659.5,38904.0,89682.0,89968.2,89996.82,89999.68,89999.97
SA,Basic Materials,Mining - Gold,0.55,,,,56,15__0,15,3,0.0,11292.5,18000.0,30423.25,34672.83,35097.78,35140.28,35144.53
SAND,Basic Materials,Mining - Gold,0.55,8750.0,8. p75_trade_value,2.0,6,10__0,10,3,0.0,9375.0,9687.5,9937.5,9993.75,9999.38,9999.94,9999.99
SBSW,Basic Materials,Mining - Miscellaneous,0.55,6850.0,8. p75_trade_value,7.0,27,15__0,15,3,0.0,9756.0,15199.0,20985.3,22353.03,22489.8,22503.48,22504.85
SKE,Basic Materials,Mining - Miscellaneous,0.55,,,,2,5__0,5,3,0.0,5616.0,5628.0,5637.6,5639.76,5639.98,5640.0,5640.0
SSRM,Basic Materials,Mining - Miscellaneous,0.55,35200.0,6. p95_trade_value,2.0,22,15__0,15,3,0.0,15447.5,34240.0,35832.0,35983.2,35998.32,35999.83,35999.98
SVM,Basic Materials,Mining - Miscellaneous,0.55,,,,4,5__0,5,3,0.0,7342.5,7421.25,7484.25,7498.43,7499.84,7499.98,7500.0
UAMY,Basic Materials,Mining - Non Ferrous,0.55,,,,22,15__0,15,3,0.0,11564.5,24522.75,30256.0,31465.6,31586.56,31598.66,31599.87
USAU,Basic Materials,Mining - Gold,0.55,,,,7,10__0,10,3,0.0,8370.0,8685.0,8937.0,8993.7,8999.37,8999.94,8999.99
