security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
VIRT,Finance,Financial - Miscellaneous Services,15__0,15,0.0,6. p95_trade_value,17745.0,32000.0,O:VIRT250221C00039000,VIRT,C,39.0,2025-02-21,209,0,308,1.6,1737663491161000000,200,32000.0,2025-01-23,3000.0,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,37.28,38.8,37.06,38.6,2,4.505149978319906,20,1,1,0,0,0
VIRT,Finance,Financial - Miscellaneous Services,15__0,15,0.0,1. p999999_trade_value,32835.0,32835.0,O:VIRT250221C00039000,VIRT,C,39.0,2025-02-21,209,0,308,1.65,1737662709543000000,199,32835.0,2025-01-23,3000.0,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,37.28,38.8,37.06,38.6,1,4.516337020623613,20,1,1,0,0,0
VIRT,Finance,Financial - Miscellaneous Services,15__0,15,0.0,6. p95_trade_value,17745.0,32000.0,O:VIRT250620C00041000,VIRT,C,41.0,2025-06-20,209,0,308,1.05,1748960397091000000,169,17745.0,2025-06-03,3000.0,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,40.54,40.87,40.12,40.27,3,4.249076003683611,20,1,1,0,0,0
AX,Finance,Financial - Miscellaneous Services,15__0,15,0.0,1. p999999_trade_value,23000.0,23000.0,O:AX241018P00060000,AX,P,60.0,2024-10-18,209,0,308,2.0,1727793061851000000,115,23000.0,2024-10-01,3000.0,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,62.34,62.36,60.15,60.58,1,4.361727836017593,20,1,1,0,0,0
BEN,Finance,Financial - Investment Management,15__0,15,0.0,8. p75_trade_value,14850.0,28839.999999999996,O:BEN241018P00020000,BEN,P,20.0,2024-10-18,231,0,323,0.35,1727102711860000000,824,28839.999999999996,2024-09-23,3000.0,30,True,Single Leg Floor Trade,Finance,Financial - Investment Management,20.84,21.07,20.69,20.76,6,4.459995256047391,20,3,1,0,0,0
BEN,Finance,Financial - Investment Management,15__0,15,0.0,8. p75_trade_value,14850.0,28839.999999999996,O:BEN241018P00020000,BEN,P,20.0,2024-10-18,231,0,323,0.35,1727100863710000000,824,28839.999999999996,2024-09-23,3000.0,30,True,Single Leg Floor Trade,Finance,Financial - Investment Management,20.84,21.07,20.69,20.76,7,4.459995256047391,20,3,1,0,0,0
BEN,Finance,Financial - Investment Management,15__0,15,0.0,7. p90_trade_value,30000.0,222569.99999999997,O:BEN241018P00020000,BEN,P,20.0,2024-10-18,231,0,323,0.3,1727100863710000000,7419,222569.99999999997,2024-09-23,3000.0,30,True,Single Leg Floor Trade,Finance,Financial - Investment Management,20.84,21.07,20.69,20.76,2,5.347466625800622,20,1,1,0,0,0
BEN,Finance,Financial - Investment Management,15__0,15,0.0,7. p90_trade_value,30000.0,222569.99999999997,O:BEN241018P00020000,BEN,P,20.0,2024-10-18,231,0,323,0.3,1727102667646000000,7419,222569.99999999997,2024-09-23,3000.0,30,True,Single Leg Floor Trade,Finance,Financial - Investment Management,20.84,21.07,20.69,20.76,3,5.347466625800622,20,1,1,0,0,0
BEN,Finance,Financial - Investment Management,15__0,15,0.0,8. p75_trade_value,14850.0,28839.999999999996,O:BEN241018P00020000,BEN,P,20.0,2024-10-18,209,0,308,0.45,1727716743377000000,460,20700.0,2024-09-30,3000.0,30,True,Automatic Execution,Finance,Financial - Investment Management,20.39,20.508,20.06,20.15,9,4.315970345456917,20,4,1,0,0,0
BEN,Finance,Financial - Investment Management,15__0,15,0.0,8. p75_trade_value,14850.0,28839.999999999996,O:BEN241018C00020000,BEN,C,20.0,2024-10-18,235,0,300,0.38,1728330009621000000,450,17100.0,2024-10-07,3000.0,30,True,Multi Leg floor trade,Finance,Financial - Investment Management,19.83,19.88,19.345,19.58,10,4.232996110392154,20,5,1,1,1,0
