security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACGL,Finance,Insurance - Property and Casualty,0.55,,,,127,20__0,20,0.0,8505.0,13828.5,30421.3,50601.15,53093.12,53342.31,53367.23
BWIN,Finance,Insurance - Life Insurance,0.55,,,,141,20__0,20,0.0,20352.0,25800.0,44320.0,57911.96,59598.6,59767.26,59784.13
ERIE,Finance,Insurance - Brokerage,0.55,,,,117,20__0,20,0.0,8820.0,10192.0,23260.8,33156.0,34095.6,34189.56,34198.96
HIG,Finance,Insurance - Property and Casualty,0.55,6600.0,8. p75_trade_value,27.0,102,20__0,20,0.0,10287.0,16417.5,23095.8,33888.0,34978.8,35087.88,35098.79
JXN,Finance,Insurance - Life Insurance,0.55,10000.0,8. p75_trade_value,28.0,109,20__0,20,0.0,20200.0,26400.0,33554.0,47463.8,48936.38,49083.64,49098.36
KNSL,Finance,Insurance - Property and Casualty,0.55,,,,124,20__0,20,0.0,15984.0,27500.0,48651.4,63876.16,65774.12,65963.91,65982.89
MMC,Finance,Insurance - Brokerage,0.55,6959.999999999999,8. p75_trade_value,28.0,112,20__0,20,0.0,11712.0,14608.5,65751.12,77246.09,77924.61,77992.46,77999.25
RNR,Finance,Insurance - Property and Casualty,0.55,,,,58,20__0,20,0.0,10059.0,14100.0,21655.2,29165.52,29916.55,29991.66,29999.17
TRUP,Finance,Insurance - Accident and Health,0.55,,,,138,20__0,20,0.0,13698.0,30530.5,80045.0,206231.0,223123.1,224812.31,224981.23
UNM,Finance,Insurance - Accident and Health,0.55,12475.0,8. p75_trade_value,15.0,58,20__1,20,1.0,35160.5,46009.95,150890.3,205889.03,211388.9,211938.89,211993.89
