data_date,option_ticker,size,price,trade_value,trade_value_bracket,sip_timestamp,conditions,correction,exchange,id,name,type,data_types,security,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-16,O:PNC250417P00200000,330,49.8,1643400.0,$1.0M-$3.0M,1744829989443000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,PNC,2025-04-17,P,200.0,752,6,9,160.253,1
2025-04-16,O:PNC250417P00200000,270,51.3,1385100.0,$1.0M-$3.0M,1744833276537000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,PNC,2025-04-17,P,200.0,752,6,9,160.253,1
2025-04-16,O:PNC250417P00170000,550,18.3,1006500.0,$1.0M-$3.0M,1744828961460000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,PNC,2025-04-17,P,170.0,1027,7,9,160.253,1
2025-04-16,O:PNC250417P00170000,380,19.9,756199.9999999999,$0.3M-$1.0M,1744833276537000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,PNC,2025-04-17,P,170.0,1027,7,9,160.253,1
2025-04-16,O:PNC250516P00175000,660,23.2,1531200.0,$1.0M-$3.0M,1744828961461000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,PNC,2025-05-16,P,175.0,760,3,9,160.253,21
2025-01-30,O:USB250131P00050000,2497,1.66,414501.99999999994,$0.3M-$1.0M,1738256498868000000,232,0,308,232,Multi Leg auto-electronic trade,sale_condition,trade,USB,2025-01-31,P,50.0,2527,5,9,206.553,1
2025-01-30,O:USB250221P00050000,2497,1.96,489412.0,$0.3M-$1.0M,1738256498868000000,232,0,308,232,Multi Leg auto-electronic trade,sale_condition,trade,USB,2025-02-21,P,50.0,2499,3,9,206.553,15
2025-04-16,O:USB250417P00045000,1620,7.15,1158300.0,$1.0M-$3.0M,1744830115592000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,USB,2025-04-17,P,45.0,1624,4,9,206.553,1
2025-03-17,O:WAL250321P00077500,3000,1.5,450000.0,$0.3M-$1.0M,1742240944261000000,234,0,301,234,Multi Leg Cross,sale_condition,trade,WAL,2025-03-21,P,77.5,3171,9,9,187.783,4
2025-05-13,O:WAL250516C00075000,1500,5.2,780000.0,$0.3M-$1.0M,1747158989336000000,234,0,301,234,Multi Leg Cross,sale_condition,trade,WAL,2025-05-16,C,75.0,2003,143,9,187.783,2
2025-05-13,O:WAL250620C00082500,1500,2.45,367500.00000000006,$0.3M-$1.0M,1747158989336000000,234,0,301,234,Multi Leg Cross,sale_condition,trade,WAL,2025-06-20,C,82.5,2008,147,9,187.783,10
2025-05-22,O:ZION250620P00060000,700,12.88,901600.0,$0.3M-$1.0M,1747940970355000000,239,0,302,239,Multi Leg floor trade against single leg(s),sale_condition,trade,ZION,2025-06-20,P,60.0,738,3,9,252.77800000000002,1
2025-05-15,O:ZION250620P00060000,780,10.73,836940.0,$0.3M-$1.0M,1747336917370000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,ZION,2025-06-20,P,60.0,1319,6,9,252.77800000000002,6
