security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AB,Finance,Financial - Investment Management,10__0,10,3,0.0,1. p999999_trade_value,22500.0,22500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
AB,Finance,Financial - Investment Management,10__0,10,3,0.0,7. p90_trade_value,16000.0,16000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
AB,Finance,Financial - Investment Management,10__0,10,3,0.0,8. p75_trade_value,13050.0,13050.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
AGM,Finance,Financial - Mortgage & Related Services,5__3,5,3,3.0,1. p999999_trade_value,15000.0,15000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ALTS,Finance,Financial - Miscellaneous Services,10__0,10,3,0.0,1. p999999_trade_value,10000.0,10000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ALTS,Finance,Financial - Miscellaneous Services,10__0,10,3,0.0,7. p90_trade_value,9800.0,9800.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
ALTS,Finance,Financial - Miscellaneous Services,10__0,10,3,0.0,8. p75_trade_value,7000.0,6000.0,0.0,3.0,0.0,0.55,2. BELOW BASELINE,0.0,5.0,0.0
AMG,Finance,Financial - Investment Management,5__0,5,3,0.0,1. p999999_trade_value,9500.0,9500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
APAM,Finance,Financial - Investment Management,5__0,5,3,0.0,1. p999999_trade_value,4470.0,4470.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
AX,Finance,Financial - Miscellaneous Services,15__0,15,3,0.0,1. p999999_trade_value,23000.0,23000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AX,Finance,Financial - Miscellaneous Services,15__0,15,3,0.0,6. p95_trade_value,21700.0,20000.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
