security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AMRC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,1. p999999_trade_value,36225.0,36225.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
AMRC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,7. p90_trade_value,14085.0,14085.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
AMRC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,8. p75_trade_value,10450.0,4785.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,3.0,5.0,0.6
BEPC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,1. p999999_trade_value,14707.0,14707.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
BEPC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,6. p95_trade_value,9000.0,9000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
BEPC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,7. p90_trade_value,8400.0,8400.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
BEPC,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,8. p75_trade_value,7960.000000000001,5700.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,2.0,7.0,0.2857142857142857
CEPU,Oils-Energy,Alternative Energy - Other,5__0,5,3,0.0,1. p999999_trade_value,6000.0,6000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CQP,Oils-Energy,Alternative Energy - Other,5__0,5,3,0.0,1. p999999_trade_value,7000.0,7000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CQP,Oils-Energy,Alternative Energy - Other,5__0,5,3,0.0,8. p75_trade_value,5000.0,5000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CRGY,Oils-Energy,Alternative Energy - Other,5__3,5,3,3.0,1. p999999_trade_value,22330.0,22330.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
CWEN,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,1. p999999_trade_value,32978.0,32978.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
CWEN,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,6. p95_trade_value,21195.0,21195.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CWEN,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,7. p90_trade_value,14460.0,12660.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,3.0,4.0,0.75
CWEN,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,8. p75_trade_value,11760.0,9270.0,5.0,5.0,1.0,0.55,2. BELOW BASELINE,8.0,9.0,0.8888888888888888
GEVO,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,1. p999999_trade_value,20000.0,20000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
GEVO,Oils-Energy,Alternative Energy - Other,15__0,15,3,0.0,6. p95_trade_value,10000.0,10000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
