security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AESI,Oils-Energy,Oil and Gas - Integrated - United States,10__0,10,0.0,1. p999999_trade_value,10000.0,10000.0,O:AESI241220C00022500,AESI,C,22.5,2024-12-20,209,0,308,0.4,1732131906824000000,250,10000.0,2024-11-20,Automatic Execution,Oils-Energy,Oil and Gas - Integrated - United States,21.18,21.305,20.61,21.21,1,4.0,1,1,0,0,0
AM,Oils-Energy,Oil and Gas - Integrated - United States,10__0,10,0.0,1. p999999_trade_value,8000.0,8000.0,O:AM241018C00015000,AM,C,15.0,2024-10-18,209,0,300,0.2,1726862288656000000,400,8000.0,2024-09-20,Automatic Execution,Oils-Energy,Oil and Gas - Integrated - United States,14.71,14.86,14.55,14.81,1,3.9030899869919438,1,1,1,1,0
AM,Oils-Energy,Oil and Gas - Integrated - United States,10__0,10,0.0,8. p75_trade_value,5145.0,5145.0,O:AM250620C00019000,AM,C,19.0,2025-06-20,209,0,318,0.35,1747920671206000000,147,5145.0,2025-05-22,Automatic Execution,Oils-Energy,Oil and Gas - Integrated - United States,18.5,18.61,18.32,18.5,2,3.7113853790984517,2,1,0,0,0
DKL,Oils-Energy,Oil and Gas - Production Pipeline - MLB,10__0,10,0.0,8. p75_trade_value,31680.0,31680.0,O:DKL241115C00040000,DKL,C,40.0,2024-11-15,231,0,301,0.6,1729096086849000000,528,31680.0,2024-10-16,Single Leg Floor Trade,Oils-Energy,Oil and Gas - Production Pipeline - MLB,39.29,39.58,39.14,39.21,2,4.500785172917456,2,1,0,0,0
DKL,Oils-Energy,Oil and Gas - Production Pipeline - MLB,10__0,10,0.0,1. p999999_trade_value,33000.0,33000.0,O:DKL241115C00040000,DKL,C,40.0,2024-11-15,227,0,302,0.3,1729525709963000000,1100,33000.0,2024-10-21,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Production Pipeline - MLB,39.14,39.2728,38.52,38.7,1,4.518513939877887,1,1,0,0,0
EC,Oils-Energy,Oil and Gas - Integrated - International,10__0,10,0.0,8. p75_trade_value,5135.0,5135.0,O:EC241115P00007500,EC,P,7.5,2024-11-15,227,0,323,0.13,1730750864305000000,395,5135.0,2024-11-04,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Integrated - International,7.74,7.765,7.6,7.61,2,3.710540447933297,2,1,0,0,0
EC,Oils-Energy,Oil and Gas - Integrated - International,10__0,10,0.0,1. p999999_trade_value,7235.000000000001,7235.000000000001,O:EC241220P00007500,EC,P,7.5,2024-12-20,209,0,316,0.05,1734618766550000000,1447,7235.000000000001,2024-12-19,Automatic Execution,Oils-Energy,Oil and Gas - Integrated - International,7.7,7.79,7.605,7.62,1,3.859438535455056,1,1,1,0,0
KOS,Oils-Energy,Oil and Gas - Exploration and Production - International,10__0,10,0.0,8. p75_trade_value,5000.0,5907.0,O:KOS241018P00004000,KOS,P,4.0,2024-10-18,209,0,313,0.05,1728048782590000000,1000,5000.0,2024-10-04,Automatic Execution,Oils-Energy,Oil and Gas - Exploration and Production - International,4.59,4.65,4.5,4.51,3,3.6989700043360187,3,1,0,0,0
KOS,Oils-Energy,Oil and Gas - Exploration and Production - International,10__0,10,0.0,1. p999999_trade_value,17964.0,17964.0,O:KOS241115C00004000,KOS,C,4.0,2024-11-15,209,0,325,0.18,1730471120450000000,998,17964.0,2024-11-01,Automatic Execution,Oils-Energy,Oil and Gas - Exploration and Production - International,3.83,3.89,3.655,3.68,1,4.254403046390677,1,1,1,0,0
KOS,Oils-Energy,Oil and Gas - Exploration and Production - International,10__0,10,0.0,8. p75_trade_value,5000.0,5907.0,O:KOS241115C00004000,KOS,C,4.0,2024-11-15,227,0,301,0.11,1730473411972000000,537,5907.0,2024-11-01,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Exploration and Production - International,3.83,3.89,3.655,3.68,2,3.771366970857781,2,1,1,0,0
