security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
IRTC,Medical,Medical Info Systems,20__0,20,0.0,1. p999999_trade_value,202500.00000000003,202500.00000000003,O:IRTC240920C00075000,IRTC,C,75.0,2024-09-20,235,0,313,1.35,1724859163681000000,1500,202500.00000000003,2024-08-28,Multi Leg floor trade,Medical,Medical Info Systems,67.31,69.12,66.93,68.56,1,5.306425027550687,1,1,0,0,0
IRTC,Medical,Medical Info Systems,20__0,20,0.0,5. p99_trade_value,90000.0,90000.0,O:IRTC241018P00060000,IRTC,P,60.0,2024-10-18,235,0,313,3.0,1728069461080000000,300,90000.0,2024-10-04,Multi Leg floor trade,Medical,Medical Info Systems,65.92,66.845,61.36,62.71,2,4.954242509439325,1,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR241018C00022500,SDGR,C,22.5,2024-10-18,209,0,316,0.75,1726770357327000000,101,7575.0,2024-09-19,Automatic Execution,Medical,Medical Info Systems,20.37,21.355,19.88,20.84,35,3.8793826371743427,4,0,0,0,1
SDGR,Medical,Medical Info Systems,20__0,20,0.0,7. p90_trade_value,9630.0,11499.999999999998,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,209,0,325,1.2,1729624517250000000,94,11280.0,2024-10-22,Automatic Execution,Medical,Medical Info Systems,17.82,19.36,17.8123,18.68,11,4.052309099647323,2,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,6. p95_trade_value,14880.000000000002,62855.99999999999,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,227,0,304,1.25,1731354066826000000,490,61250.0,2024-11-11,Single Leg Auction Non ISO,Medical,Medical Info Systems,19.15,19.7129,19.05,19.54,4,4.78710609303657,1,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,209,0,313,1.25,1731354080591000000,67,8375.0,2024-11-11,Automatic Execution,Medical,Medical Info Systems,19.15,19.7129,19.05,19.54,26,3.9229848157088827,3,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,5. p99_trade_value,67500.0,67500.0,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,231,0,301,1.35,1731354100993000000,500,67500.0,2024-11-11,Single Leg Floor Trade,Medical,Medical Info Systems,19.15,19.7129,19.05,19.54,2,4.829303772831025,1,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,209,0,320,1.2,1731343237923000000,55,6600.0,2024-11-11,Automatic Execution,Medical,Medical Info Systems,19.15,19.7129,19.05,19.54,38,3.8195439355418688,5,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,209,0,313,1.25,1731354080591000000,67,8375.0,2024-11-11,Automatic Execution,Medical,Medical Info Systems,19.15,19.7129,19.05,19.54,27,3.9229848157088827,3,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR241115C00020000,SDGR,C,20.0,2024-11-15,209,0,313,1.25,1731354080591000000,67,8375.0,2024-11-11,Automatic Execution,Medical,Medical Info Systems,19.15,19.7129,19.05,19.54,25,3.9229848157088827,3,1,1,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR241220P00020000,SDGR,P,20.0,2024-12-20,209,0,316,0.55,1733423254553000000,120,6600.0,2024-12-05,Automatic Execution,Medical,Medical Info Systems,22.25,22.25,20.56,20.63,37,3.8195439355418688,5,1,1,1,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,7. p90_trade_value,9630.0,11499.999999999998,O:SDGR250221C00027500,SDGR,C,27.5,2025-02-21,209,0,320,0.95,1737564045561000000,107,10165.0,2025-01-22,Automatic Execution,Medical,Medical Info Systems,21.52,25.7,21.325,24.34,15,4.007107382974057,2,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,7. p90_trade_value,9630.0,11499.999999999998,O:SDGR250221C00027500,SDGR,C,27.5,2025-02-21,209,0,325,0.7,1737559277774000000,149,10430.0,2025-01-22,Automatic Execution,Medical,Medical Info Systems,21.52,25.7,21.325,24.34,13,4.018284308426531,2,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,8. p75_trade_value,6400.0,9600.0,O:SDGR250221C00025000,SDGR,C,25.0,2025-02-21,209,0,316,1.2,1737646723476000000,66,7920.0,2025-01-23,Automatic Execution,Medical,Medical Info Systems,24.4,24.97,23.28,24.41,31,3.8987251815894934,4,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,6. p95_trade_value,14880.000000000002,62855.99999999999,O:SDGR250221C00027500,SDGR,C,27.5,2025-02-21,209,0,325,1.0,1737731565226000000,151,15100.0,2025-01-24,Automatic Execution,Medical,Medical Info Systems,24.82,25.69,23.98,24.67,8,4.17897694729317,1,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,6. p95_trade_value,14880.000000000002,62855.99999999999,O:SDGR250221C00025000,SDGR,C,25.0,2025-02-21,209,0,325,1.2,1737990362961000000,149,17880.0,2025-01-27,Automatic Execution,Medical,Medical Info Systems,23.25,24.74,22.84,24.07,7,4.252367514459899,1,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,7. p90_trade_value,9630.0,11499.999999999998,O:SDGR250221C00025000,SDGR,C,25.0,2025-02-21,219,0,316,1.2,1737990343235000000,89,10680.0,2025-01-27,Intermarket Sweep Order,Medical,Medical Info Systems,23.25,24.74,22.84,24.07,12,4.0285712526925375,2,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,7. p90_trade_value,9630.0,11499.999999999998,O:SDGR250221C00025000,SDGR,C,25.0,2025-02-21,209,0,323,1.15,1738011214139000000,100,11499.999999999998,2025-01-27,Automatic Execution,Medical,Medical Info Systems,23.25,24.74,22.84,24.07,10,4.060697840353612,2,1,0,0,0
SDGR,Medical,Medical Info Systems,20__0,20,0.0,7. p90_trade_value,9630.0,11499.999999999998,O:SDGR250221C00025000,SDGR,C,25.0,2025-02-21,209,0,323,1.0,1738002148353000000,100,10000.0,2025-01-27,Automatic Execution,Medical,Medical Info Systems,23.25,24.74,22.84,24.07,16,4.0,2,1,0,0,0
