security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU240920P00013500,NU,P,13.5,2024-09-20,237,0,304,0.12,1724784100024000000,5000,60000.0,2024-08-27,3000.0,30,True,Stock Options Auction,Finance,Banks - Foreign,14.39,14.76,14.36,14.7,37,4.778151250383644,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU240920P00013500,NU,P,13.5,2024-09-20,229,0,313,0.17,1724955165878000000,10000,170000.00000000003,2024-08-29,3000.0,30,True,Single Leg Cross Non ISO,Finance,Banks - Foreign,14.22,14.525,14.15,14.23,11,5.230448921378274,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU240920P00014000,NU,P,14.0,2024-09-20,231,0,301,0.22,1725028051827000000,2000,44000.0,2024-08-30,3000.0,30,True,Single Leg Floor Trade,Finance,Banks - Foreign,14.27,15.06,14.27,14.97,52,4.643452676486188,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU240920P00014000,NU,P,14.0,2024-09-20,231,0,323,0.18,1725029541600000000,13000,234000.0,2024-08-30,3000.0,30,True,Single Leg Floor Trade,Finance,Banks - Foreign,14.27,15.06,14.27,14.97,6,5.3692158574101425,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU240920C00015000,NU,C,15.0,2024-09-20,229,0,313,0.19,1725463975729000000,1500,28500.0,2024-09-04,3000.0,30,True,Single Leg Cross Non ISO,Finance,Banks - Foreign,14.85,14.85,14.215,14.24,97,4.45484486000851,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU240920C00014500,NU,C,14.5,2024-09-20,235,0,301,0.32,1725562518560000000,2199,70368.0,2024-09-05,3000.0,30,True,Multi Leg floor trade,Finance,Banks - Foreign,14.15,14.355,14.0105,14.34,28,4.847375207680696,20,1,1,1,1,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU240920C00015000,NU,C,15.0,2024-09-20,235,0,301,0.17,1725562518560000000,2199,37383.00000000001,2024-09-05,3000.0,30,True,Multi Leg floor trade,Finance,Banks - Foreign,14.15,14.355,14.0105,14.34,66,4.572674150739064,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU240920P00014000,NU,P,14.0,2024-09-20,233,0,323,0.35,1725547323629000000,6499,227464.99999999997,2024-09-05,3000.0,30,True,Multi Leg Auction,Finance,Banks - Foreign,14.15,14.355,14.0105,14.34,8,5.356914581317347,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU240920P00012000,NU,P,12.0,2024-09-20,234,0,313,0.07,1725635710147000000,20000,140000.00000000003,2024-09-06,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,14.33,14.44,13.42,13.7,15,5.146128035678238,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU240920P00012000,NU,P,12.0,2024-09-20,234,0,313,0.07,1725635992433000000,20000,140000.00000000003,2024-09-06,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,14.33,14.44,13.42,13.7,16,5.146128035678238,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241018C00016000,NU,C,16.0,2024-10-18,228,0,312,0.18,1726771237239000000,2101,37818.0,2024-09-19,3000.0,30,True,Single Leg Auction ISO,Finance,Banks - Foreign,15.02,15.095,14.655,14.8,64,4.577698557509259,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241018P00014000,NU,P,14.0,2024-10-18,229,0,300,0.29,1726862014922000000,2000,58000.0,2024-09-20,3000.0,30,True,Single Leg Cross Non ISO,Finance,Banks - Foreign,14.76,14.93,14.44,14.63,40,4.763427993562937,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241018P00014000,NU,P,14.0,2024-10-18,219,0,320,0.33,1726843771851000000,912,30096.000000000004,2024-09-20,3000.0,30,True,Intermarket Sweep Order,Finance,Banks - Foreign,14.76,14.93,14.44,14.63,88,4.4785087782063036,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241018C00016000,NU,C,16.0,2024-10-18,231,0,323,0.05,1727372141093000000,11991,59955.00000000001,2024-09-26,3000.0,30,True,Single Leg Floor Trade,Finance,Banks - Foreign,14.82,14.85,13.78,13.82,38,4.777825407315786,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU241018P00012500,NU,P,12.5,2024-10-18,234,0,300,0.15,1727896587569000000,12000,180000.0,2024-10-02,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,13.64,13.7099,13.17,13.22,10,5.2552725051033065,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,4. p999_trade_value,347999.99999999994,360000.0,O:NU241018P00013000,NU,P,13.0,2024-10-18,234,0,300,0.3,1727896587569000000,12000,360000.0,2024-10-02,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,13.64,13.7099,13.17,13.22,2,5.556302500767287,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,4. p999_trade_value,347999.99999999994,360000.0,O:NU241018P00013000,NU,P,13.0,2024-10-18,234,0,300,0.29,1727896587569000000,12000,347999.99999999994,2024-10-02,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,13.64,13.7099,13.17,13.22,3,5.541579243946581,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115C00016000,NU,C,16.0,2024-11-15,227,0,312,0.25,1729093822262000000,2079,51975.0,2024-10-16,3000.0,30,True,Single Leg Auction Non ISO,Finance,Banks - Foreign,14.13,14.3,14.0,14.11,44,4.715794498003507,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115C00016000,NU,C,16.0,2024-11-15,235,0,301,0.34,1729712699752000000,1000,34000.0,2024-10-23,3000.0,30,True,Multi Leg floor trade,Finance,Banks - Foreign,14.54,15.155,14.52,14.75,74,4.531478917042255,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115C00016000,NU,C,16.0,2024-11-15,209,0,313,0.41,1729693400477000000,750,30750.0,2024-10-23,3000.0,30,True,Automatic Execution,Finance,Banks - Foreign,14.54,15.155,14.52,14.75,85,4.4878451201114355,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115P00013500,NU,P,13.5,2024-11-15,235,0,301,0.3,1729712699752000000,1000,30000.0,2024-10-23,3000.0,30,True,Multi Leg floor trade,Finance,Banks - Foreign,14.54,15.155,14.52,14.75,91,4.477121254719663,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115P00014500,NU,P,14.5,2024-11-15,235,0,301,0.67,1729712699752000000,1000,67000.0,2024-10-23,3000.0,30,True,Multi Leg floor trade,Finance,Banks - Foreign,14.54,15.155,14.52,14.75,31,4.826074802700826,20,1,1,1,1,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115P00013000,NU,P,13.0,2024-11-15,209,0,304,0.16,1729799411993000000,2978,47648.0,2024-10-24,3000.0,30,True,Automatic Execution,Finance,Banks - Foreign,14.83,15.02,14.73,15.02,51,4.678044676072082,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115P00015000,NU,P,15.0,2024-11-15,227,0,301,0.57,1730131822301000000,500,28500.0,2024-10-28,3000.0,30,True,Single Leg Auction Non ISO,Finance,Banks - Foreign,15.03,15.65,15.03,15.48,96,4.45484486000851,20,1,1,1,1,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115P00015000,NU,P,15.0,2024-11-15,227,0,301,0.57,1730131887441000000,750,42749.99999999999,2024-10-28,3000.0,30,True,Single Leg Auction Non ISO,Finance,Banks - Foreign,15.03,15.65,15.03,15.48,57,4.630936119064192,20,1,1,1,1,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115P00015000,NU,P,15.0,2024-11-15,209,0,320,0.53,1730137580757000000,641,33973.0,2024-10-28,3000.0,30,True,Automatic Execution,Finance,Banks - Foreign,15.03,15.65,15.03,15.48,75,4.531133899119607,20,1,1,1,1,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115C00016000,NU,C,16.0,2024-11-15,209,0,323,0.61,1730383725860000000,500,30500.0,2024-10-31,3000.0,30,True,Automatic Execution,Finance,Banks - Foreign,15.54,15.58,15.035,15.09,87,4.484299839346786,20,1,1,0,0,0
NU,Finance,Banks - Foreign,35__2,35,2.0,6. p95_trade_value,27972.000000000004,115000.0,O:NU241115C00017000,NU,C,17.0,2024-11-15,234,0,313,0.13,1730486022243000000,3000,39000.0,2024-11-01,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,15.05,15.05,14.28,14.34,63,4.5910646070264995,20,1,0,0,0,1
NU,Finance,Banks - Foreign,35__2,35,2.0,5. p99_trade_value,124000.0,321387.00000000006,O:NU241115P00014000,NU,P,14.0,2024-11-15,234,0,313,0.56,1730486022243000000,3000,168000.00000000003,2024-11-01,3000.0,30,True,Multi Leg Cross,Finance,Banks - Foreign,15.05,15.05,14.28,14.34,12,5.225309281725863,20,1,1,1,0,0
