security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAPL,Computer and Technology,Computer - Micro Computers,0.75,,,,437563,55__0,55,0.0,16600.0,25374.5,64504.56,245915.7,784767.28,1644362.5,2375287.93
ACIW,Computer and Technology,Computer - Software,0.75,5216.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,5044.4,5130.2,5198.84,5214.28,5215.83,5215.98,5216.0
ADBE,Computer and Technology,Computer - Software,0.75,,,,47204,45__1,45,1.0,16249.1,25500.0,70203.7,252453.75,942194.05,1652405.13,1694745.51
AGYS,Computer and Technology,Computer - Integrated Systems,0.75,,,,16,10__0,10,0.0,9000.0,17350.0,29230.0,31903.0,32170.3,32197.03,32199.7
AMD,Computer and Technology,Computer - Integrated Systems,0.75,,,,231067,55__0,55,0.0,15000.0,23114.1,60060.0,324934.0,1160726.19,1920292.38,2575328.53
ANSS,Computer and Technology,Computer - Software,0.75,,,,280,25__0,25,0.0,8820.0,15200.0,55025.0,199053.0,222405.3,224740.53,224974.05
BLKB,Computer and Technology,Computer - Software,0.75,7600.0,1. p999999_trade_value,2.0,6,10__0,10,0.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0
CACI,Computer and Technology,Computer - Services,0.75,25350.0,6. p95_trade_value,11.0,210,25__0,25,0.0,12077.1,24715.5,84414.05,262835.51,264747.55,264938.76,264957.88
CDNS,Computer and Technology,Computer - Software,0.75,332464.0,1. p999999_trade_value,1.0,2293,35__0,35,0.0,15300.0,22800.0,76308.0,213791.2,305367.06,329754.31,332193.03
CRM,Computer and Technology,Computer - Software,0.75,,,,43859,45__0,45,0.0,18000.0,28320.0,70711.5,257894.81,1068271.54,3213641.1,4281364.11
CSCO,Computer and Technology,Computer - Networking,0.75,,,,4677,35__0,35,0.0,15036.0,22602.0,67152.72,291284.66,831755.04,1154068.4,1186299.74
CVLT,Computer and Technology,Computer - Software,0.75,765000.0,4. p999_trade_value,2.0,1488,30__0,30,0.0,19810.0,27440.0,59964.6,635214.5,880606.54,898780.65,900598.07
DELL,Computer and Technology,Computer - Micro Computers,0.75,651000.0,1. p999999_trade_value,1.0,30002,45__1,45,1.0,16524.0,25475.7,64725.72,202497.0,496615.46,612411.21,647141.12
DSGX,Computer and Technology,Computer - Software,0.75,15741.0,7. p90_trade_value,3.0,24,15__0,15,0.0,13777.5,24546.15,29156.9,29978.69,30060.87,30069.09,30069.91
