security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
BURL,Retail-Wholesale,Retail - Discount Stores,35__1,35,1.0,4. p999_trade_value,950000.0,1543239.9999999998,O:BURL250321C00250000,BURL,C,250.0,2025-03-21,233,0,302,8.2,1740423713438000000,1882,1543239.9999999998,2025-02-24,Multi Leg Auction,Retail-Wholesale,Retail - Discount Stores,237.19,238.09,229.65,235.92,2,6.188433471474955,1,1,0,0,0
BURL,Retail-Wholesale,Retail - Discount Stores,35__1,35,1.0,1. p999999_trade_value,1725000.0,1725000.0,O:BURL250321C00240000,BURL,C,240.0,2025-03-21,235,0,300,11.5,1741208247136000000,1500,1725000.0,2025-03-05,Multi Leg floor trade,Retail-Wholesale,Retail - Discount Stores,228.12,239.57,226.205,236.95,1,6.236789099409293,1,1,0,0,0
BURL,Retail-Wholesale,Retail - Discount Stores,35__1,35,1.0,4. p999_trade_value,950000.0,1543239.9999999998,O:BURL250620P00230000,BURL,P,230.0,2025-06-20,235,0,323,11.5,1748010066341000000,900,1035000.0,2025-05-23,Multi Leg floor trade,Retail-Wholesale,Retail - Discount Stores,244.14,244.14,233.76,234.74,3,6.014940349792936,1,1,0,0,0
BURL,Retail-Wholesale,Retail - Discount Stores,35__1,35,1.0,4. p999_trade_value,950000.0,1543239.9999999998,O:BURL250530P00235000,BURL,P,235.0,2025-05-30,235,0,323,9.5,1748375820511000000,1000,950000.0,2025-05-27,Multi Leg floor trade,Retail-Wholesale,Retail - Discount Stores,238.0,244.25,237.355,240.71,4,5.977723605288848,1,1,1,1,0
DPZ,Retail-Wholesale,Retail - Restaurants,35__2,35,2.0,1. p999999_trade_value,623700.0,623700.0,O:DPZ250417P00450000,DPZ,P,450.0,2025-04-17,235,0,300,7.0,1743524051171000000,891,623700.0,2025-04-01,Multi Leg floor trade,Retail-Wholesale,Retail - Restaurants,459.26,466.0,456.0,465.47,1,5.794975744051132,1,1,0,0,0
FIVE,Retail-Wholesale,Retail - Miscellaneous,35__2,35,2.0,1. p999999_trade_value,777000.0,777000.0,O:FIVE240920C00085000,FIVE,C,85.0,2024-09-20,235,0,313,5.18,1724767582491000000,1500,777000.0,2024-08-27,Multi Leg floor trade,Retail-Wholesale,Retail - Miscellaneous,83.03,84.0,82.04,82.52,1,5.8904210188009145,1,1,1,1,0
LOW,Retail-Wholesale,Retail - Home Furnishings,35__0,35,0.0,1. p999999_trade_value,710000.0,710000.0,O:LOW241115P00280000,LOW,P,280.0,2024-11-15,231,0,302,7.1,1729090804816000000,1000,710000.0,2024-10-16,Single Leg Floor Trade,Retail-Wholesale,Retail - Home Furnishings,281.09,284.4,280.81,284.05,1,5.8512583487190755,1,1,1,1,0
ONON,Retail-Wholesale,Retail - Apparel and Shoes,35__0,35,0.0,1. p999999_trade_value,654454.9999999999,654454.9999999999,O:ONON250404C00048000,ONON,C,48.0,2025-04-04,231,0,301,0.95,1742584158445000000,6889,654454.9999999999,2025-03-21,Single Leg Floor Trade,Retail-Wholesale,Retail - Apparel and Shoes,44.52,46.545,43.36,46.25,1,5.815879790040995,1,1,0,0,0
WING,Retail-Wholesale,Retail - Restaurants,35__1,35,1.0,4. p999_trade_value,670680.0,670680.0,O:WING250117P00280000,WING,P,280.0,2025-01-17,239,0,302,7.29,1735657745597000000,920,670680.0,2024-12-31,Multi Leg floor trade against single leg(s),Retail-Wholesale,Retail - Restaurants,287.37,287.37,281.365,284.2,2,5.82651535566353,1,1,1,1,0
WING,Retail-Wholesale,Retail - Restaurants,35__1,35,1.0,1. p999999_trade_value,2000000.0,2000000.0,O:WING250516P00220000,WING,P,220.0,2025-05-16,242,0,323,10.0,1745947774296000000,2000,2000000.0,2025-04-29,Stock Options floor trade,Retail-Wholesale,Retail - Restaurants,223.38,233.85,223.375,230.51,1,6.301029995663981,1,0,0,0,1
WSM,Retail-Wholesale,Retail - Home Furnishings,35__2,35,2.0,4. p999_trade_value,362000.0,380000.0,O:WSM241220P00185000,WSM,P,185.0,2024-12-20,235,0,313,3.62,1733510357393000000,1000,362000.0,2024-12-06,Multi Leg floor trade,Retail-Wholesale,Retail - Home Furnishings,186.62,190.08,185.4,188.82,3,5.558708570533166,1,1,1,1,0
WSM,Retail-Wholesale,Retail - Home Furnishings,35__2,35,2.0,4. p999_trade_value,362000.0,380000.0,O:WSM250417P00155000,WSM,P,155.0,2025-04-17,241,0,323,3.8,1742585860845000000,1000,380000.0,2025-03-21,Stock Options Cross,Retail-Wholesale,Retail - Home Furnishings,161.14,165.29,157.1412,163.65,2,5.57978359661681,1,1,1,1,0
WSM,Retail-Wholesale,Retail - Home Furnishings,35__2,35,2.0,1. p999999_trade_value,500000.0,500000.0,O:WSM250516C00155000,WSM,C,155.0,2025-05-16,241,0,323,5.0,1745512715489000000,1000,500000.0,2025-04-24,Stock Options Cross,Retail-Wholesale,Retail - Home Furnishings,145.82,151.69,144.98,151.4,1,5.698970004336019,1,1,1,1,0
