security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
EBF,Industrial Products,Office Supplies,0.55,,,,2,5__3,5,3,3.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
XRX,Industrial Products,Office Supplies,0.55,13169.999999999998,6. p95_trade_value,3.0,54,15__0,15,3,0.0,10706.4,12279.5,24547.55,25103.26,25158.83,25164.38,25164.94
