security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
CF,Basic Materials,Fertilizers,25__0,25,2,0.0,1. p999999_trade_value,437400.0,437400.0,O:CF250221P00085000,CF,P,85.0,2025-02-21,235,0,313,1.35,1737995980674000000,3240,437400.0,2025-01-27,3000.0,30,True,Multi Leg floor trade,Basic Materials,Fertilizers,89.73,90.13,88.17,88.77,1,5.640878778701619,20,1,1,1,1,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,7. p90_trade_value,12896.0,19008.0,O:MOS240920C00028000,MOS,C,28.0,2024-09-20,227,0,304,0.14,1725639563111000000,1000,14000.0,2024-09-06,3000.0,30,True,Single Leg Auction Non ISO,Basic Materials,Fertilizers,26.47,26.5,25.56,25.58,39,4.146128035678238,20,2,0,0,0,1
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS240927C00025500,MOS,C,25.5,2024-09-27,209,0,319,0.41,1725989574742000000,296,12136.0,2024-09-10,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.0,25.0,24.28,24.54,54,4.084075567778674,20,3,1,1,1,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS240927C00026000,MOS,C,26.0,2024-09-27,209,0,316,0.29,1725989574743000000,279,8091.0,2024-09-10,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.0,25.0,24.28,24.54,93,3.9080022011725535,20,5,1,1,1,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS240927C00026000,MOS,C,26.0,2024-09-27,209,0,319,0.29,1725989574743000000,279,8091.0,2024-09-10,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.0,25.0,24.28,24.54,94,3.9080022011725535,20,5,1,1,1,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS240913C00025000,MOS,C,25.0,2024-09-13,209,0,313,0.16,1726079431083000000,539,8624.0,2024-09-11,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,24.63,24.935,24.115,24.89,88,3.9357087478426633,20,4,1,1,1,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS240920P00025000,MOS,P,25.0,2024-09-20,229,0,301,0.11,1726587560886000000,1000,11000.0,2024-09-17,3000.0,30,True,Single Leg Cross Non ISO,Basic Materials,Fertilizers,25.55,25.95,25.55,25.65,62,4.041392685158225,20,3,0,0,0,1
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS241018P00025000,MOS,P,25.0,2024-10-18,209,0,320,0.59,1726861786077000000,204,12036.0,2024-09-20,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,26.46,26.555,25.49,25.56,56,4.080482179068043,20,3,1,0,0,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,6. p95_trade_value,19092.0,58036.0,O:MOS241018C00027000,MOS,C,27.0,2024-10-18,209,0,300,0.84,1727365760280000000,246,20664.0,2024-09-26,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.7599,26.9989,25.66,26.53,20,4.3152143931652605,20,1,1,0,0,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,6. p95_trade_value,19092.0,58036.0,O:MOS241018C00027000,MOS,C,27.0,2024-10-18,209,0,302,0.84,1727365760281000000,395,33180.0,2024-09-26,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.7599,26.9989,25.66,26.53,13,4.520876381688342,20,1,1,0,0,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,6. p95_trade_value,19092.0,58036.0,O:MOS241018C00027000,MOS,C,27.0,2024-10-18,209,0,300,0.84,1727365760280000000,244,20495.999999999996,2024-09-26,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.7599,26.9989,25.66,26.53,22,4.311669112400611,20,1,1,0,0,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS241018C00027000,MOS,C,27.0,2024-10-18,209,0,312,0.84,1727365760280000000,129,10836.0,2024-09-26,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.7599,26.9989,25.66,26.53,63,4.034868996361131,20,3,1,0,0,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS241018C00027000,MOS,C,27.0,2024-10-18,209,0,302,0.84,1727365760281000000,150,12600.0,2024-09-26,3000.0,30,True,Automatic Execution,Basic Materials,Fertilizers,25.7599,26.9989,25.66,26.53,52,4.1003705451175625,20,3,1,0,0,0
MOS,Basic Materials,Fertilizers,25__0,25,2,0.0,8. p75_trade_value,7600.0,12726.0,O:MOS241018C00027000,MOS,C,27.0,2024-10-18,227,0,304,0.83,1727364341104000000,100,8300.0,2024-09-26,3000.0,30,True,Single Leg Auction Non ISO,Basic Materials,Fertilizers,25.7599,26.9989,25.66,26.53,92,3.9190780923760737,20,4,1,0,0,0
