security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
BE,Oils-Energy,Alternative Energy - Other,35__0,35,0.0,1. p999999_trade_value,573560.0,573560.0,O:BE241220P00026000,BE,P,26.0,2024-12-20,231,0,323,1.3,1733168167176000000,4412,573560.0,2024-12-02,3000,30,True,Single Leg Floor Trade,Oils-Energy,Alternative Energy - Other,27.55,28.0,26.68,26.92,1,5.7585788560749895,20,1,1,1,1,0
CEG,Oils-Energy,Alternative Energy - Other,45__0,45,0.0,3. p9999_trade_value,1603200.0,1603200.0,O:CEG250321P00270000,CEG,P,270.0,2025-03-21,235,0,313,13.36,1740169143701000000,1200,1603200.0,2025-02-21,3000,30,True,Multi Leg floor trade,Oils-Energy,Alternative Energy - Other,310.0,310.46,277.77,284.44,2,6.204987704187151,20,1,1,1,1,0
CEG,Oils-Energy,Alternative Energy - Other,45__0,45,0.0,1. p999999_trade_value,2878848.0,2878848.0,O:CEG250321P00260000,CEG,P,260.0,2025-03-21,227,0,301,11.52,1740580493077000000,2499,2878848.0,2025-02-26,3000,30,True,Single Leg Auction Non ISO,Oils-Energy,Alternative Energy - Other,272.75,279.95,268.05,270.14,1,6.459218735213644,20,1,1,1,1,0
CEPU,Oils-Energy,Alternative Energy - Other,5__0,5,0.0,1. p999999_trade_value,6000.0,6000.0,O:CEPU250117C00015000,CEPU,C,15.0,2025-01-17,209,0,320,1.0,1735051663841000000,60,6000.0,2024-12-24,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,14.24,14.4,14.1,14.37,1,3.7781512503836434,20,1,1,0,0,0
CQP,Oils-Energy,Alternative Energy - Other,5__0,5,0.0,1. p999999_trade_value,7000.0,7000.0,O:CQP250321C00065000,CQP,C,65.0,2025-03-21,209,0,308,0.7,1740164327352000000,100,7000.0,2025-02-21,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,62.29,63.49,61.5,62.05,1,3.845098040014257,20,1,1,0,0,0
ENVX,Oils-Energy,Alternative Energy - Other,30__2,30,2.0,1. p999999_trade_value,220000.0,220000.0,O:ENVX241018P00009000,ENVX,P,9.0,2024-10-18,209,0,303,0.55,1727445005097000000,4000,220000.0,2024-09-27,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,9.51,9.869,9.43,9.545,1,5.342422680822207,20,1,1,0,0,0
EXE,Oils-Energy,Alternative Energy - Other,30__1,30,1.0,1. p999999_trade_value,699000.0,699000.0,O:EXE250417P00105000,EXE,P,105.0,2025-04-17,234,0,313,2.33,1742316988589000000,3000,699000.0,2025-03-18,3000,30,True,Multi Leg Cross,Oils-Energy,Alternative Energy - Other,106.62,108.84,106.06,107.0,1,5.8444771757456815,20,1,1,0,0,0
FCEL,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,1. p999999_trade_value,45000.0,45000.0,O:FCEL250328C00007000,FCEL,C,7.0,2025-03-28,231,0,301,0.45,1741635646837000000,1000,45000.0,2025-03-10,3000,30,True,Single Leg Floor Trade,Oils-Energy,Alternative Energy - Other,6.5,6.58,6.19,6.33,1,4.653212513775344,20,1,1,0,0,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,6. p95_trade_value,49335.0,69965.0,O:HNRG250221P00011000,HNRG,P,11.0,2025-02-21,235,0,300,0.25,1739373506059000000,2500,62500.0,2025-02-12,3000,30,True,Multi Leg floor trade,Oils-Energy,Alternative Energy - Other,11.07,11.44,11.06,11.16,5,4.795880017344075,20,1,1,1,1,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,5. p99_trade_value,85000.0,85000.0,O:HNRG250321C00012000,HNRG,C,12.0,2025-03-21,231,0,301,0.85,1741982838885000000,1000,85000.0,2025-03-14,3000,30,True,Single Leg Floor Trade,Oils-Energy,Alternative Energy - Other,10.33,11.54,10.33,11.11,2,4.929418925714293,20,1,1,1,1,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,5. p99_trade_value,85000.0,85000.0,O:HNRG250321C00012000,HNRG,C,12.0,2025-03-21,231,0,301,0.85,1741981236436000000,1000,85000.0,2025-03-14,3000,30,True,Single Leg Floor Trade,Oils-Energy,Alternative Energy - Other,10.33,11.54,10.33,11.11,3,4.929418925714293,20,1,1,1,1,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,1. p999999_trade_value,103739.99999999999,103739.99999999999,O:HNRG250417C00014000,HNRG,C,14.0,2025-04-17,235,0,301,0.7,1742827757720000000,1482,103739.99999999999,2025-03-24,3000,30,True,Multi Leg floor trade,Oils-Energy,Alternative Energy - Other,12.9,13.415,12.71,13.17,1,5.015946243657566,20,1,1,1,1,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,6. p95_trade_value,49335.0,69965.0,O:HNRG250516C00015000,HNRG,C,15.0,2025-05-16,227,0,309,1.15,1744833484750000000,429,49335.0,2025-04-16,3000,30,True,Single Leg Auction Non ISO,Oils-Energy,Alternative Energy - Other,13.1,14.22,13.1,13.98,7,4.693155132538336,20,1,1,1,1,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,6. p95_trade_value,49335.0,69965.0,O:HNRG250516C00018000,HNRG,C,18.0,2025-05-16,231,0,301,0.35,1744811559596000000,1999,69965.0,2025-04-16,3000,30,True,Single Leg Floor Trade,Oils-Energy,Alternative Energy - Other,13.1,14.22,13.1,13.98,4,4.844880838468392,20,1,1,1,1,0
HNRG,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,6. p95_trade_value,49335.0,69965.0,O:HNRG250516C00015000,HNRG,C,15.0,2025-05-16,209,0,325,1.0,1745868935410000000,500,50000.0,2025-04-28,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,14.69,14.82,14.41,14.78,6,4.698970004336019,20,1,1,1,1,0
LTBR,Oils-Energy,Alternative Energy - Other,30__2,30,2.0,1. p999999_trade_value,58941.0,58941.0,O:LTBR250221C00012500,LTBR,C,12.5,2025-02-21,227,0,323,0.59,1739293580563000000,999,58941.0,2025-02-11,3000,30,True,Single Leg Auction Non ISO,Oils-Energy,Alternative Energy - Other,11.5,12.28,10.57,10.84,1,4.770417499868127,20,1,1,1,0,0
NPWR,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,1. p999999_trade_value,13125.0,13125.0,O:NPWR250620C00002500,NPWR,C,2.5,2025-06-20,227,0,309,0.21,1749131453877000000,625,13125.0,2025-06-05,3000,30,True,Single Leg Auction Non ISO,Oils-Energy,Alternative Energy - Other,2.46,2.47,2.11,2.15,1,4.1180993120779945,20,1,1,0,0,0
NPWR,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,6. p95_trade_value,12480.000000000002,12480.000000000002,O:NPWR250620C00002500,NPWR,C,2.5,2025-06-20,227,0,302,0.2,1749145217070000000,624,12480.000000000002,2025-06-05,3000,30,True,Single Leg Auction Non ISO,Oils-Energy,Alternative Energy - Other,2.46,2.47,2.11,2.15,2,4.096214585346405,20,1,1,0,0,0
OKLO,Oils-Energy,Alternative Energy - Other,45__1,45,1.0,3. p9999_trade_value,500666.0,611184.0,O:OKLO250530C00055000,OKLO,C,55.0,2025-05-30,233,0,323,2.04,1748012359425000000,2996,611184.0,2025-05-23,3000,30,True,Multi Leg Auction,Oils-Energy,Alternative Energy - Other,44.66,52.17,43.63,48.87,2,5.7861719764533275,20,1,1,0,0,0
OKLO,Oils-Energy,Alternative Energy - Other,45__1,45,1.0,1. p999999_trade_value,752500.0,752500.0,O:OKLO250620C00065000,OKLO,C,65.0,2025-06-20,229,0,300,3.5,1748369766021000000,2150,752500.0,2025-05-27,3000,30,True,Single Leg Cross Non ISO,Oils-Energy,Alternative Energy - Other,49.52,54.48,46.12,53.9,1,5.876506504265881,20,1,1,0,0,0
OKLO,Oils-Energy,Alternative Energy - Other,45__1,45,1.0,3. p9999_trade_value,500666.0,611184.0,O:OKLO250613C00053000,OKLO,C,53.0,2025-06-13,233,0,302,1.67,1749045636001000000,2998,500666.0,2025-06-04,3000,30,True,Multi Leg Auction,Oils-Energy,Alternative Energy - Other,49.425,51.18,45.05,49.09,3,5.699548099659844,20,1,1,1,1,0
OPTT,Oils-Energy,Alternative Energy - Other,20__0,20,0.0,1. p999999_trade_value,48000.0,48000.0,O:OPTT250117C00001000,OPTT,C,1.0,2025-01-17,227,0,309,0.24,1735583934058000000,2000,48000.0,2024-12-30,3000,30,True,Single Leg Auction Non ISO,Oils-Energy,Alternative Energy - Other,0.5551,0.95,0.506,0.88,1,4.681241237375588,20,1,1,1,0,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,8. p75_trade_value,8750.0,11160.0,O:ORA241220P00080000,ORA,P,80.0,2024-12-20,209,0,313,1.05,1732631440136000000,100,10500.0,2024-11-26,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,81.54,81.86,80.6496,81.13,5,4.021189299069938,20,3,1,1,1,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,8. p75_trade_value,8750.0,11160.0,O:ORA250516C00075000,ORA,C,75.0,2025-05-16,209,0,308,1.8,1744819090425000000,62,11160.0,2025-04-16,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,70.9,71.26,69.775,70.35,4,4.04766419460156,20,2,1,1,0,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,7. p90_trade_value,11340.0,11340.0,O:ORA250516C00075000,ORA,C,75.0,2025-05-16,209,0,308,1.8,1744819091429000000,63,11340.0,2025-04-16,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,70.9,71.26,69.775,70.35,3,4.054613054556888,20,2,1,1,0,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,6. p95_trade_value,14040.0,14040.0,O:ORA250516C00075000,ORA,C,75.0,2025-05-16,209,0,308,1.8,1744823320456000000,78,14040.0,2025-04-16,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,70.9,71.26,69.775,70.35,2,4.147367107793786,20,1,1,1,0,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,8. p75_trade_value,8750.0,11160.0,O:ORA250620C00075000,ORA,C,75.0,2025-06-20,209,0,312,1.55,1748622539938000000,58,8990.0,2025-05-30,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,73.47,74.85,73.17,74.33,6,3.9537596917332287,20,3,1,0,0,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,1. p999999_trade_value,15500.0,15500.0,O:ORA250620C00075000,ORA,C,75.0,2025-06-20,209,0,316,1.55,1748625913639000000,100,15500.0,2025-05-30,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,73.47,74.85,73.17,74.33,1,4.190331698170292,20,1,1,0,0,0
ORA,Oils-Energy,Alternative Energy - Other,15__0,15,0.0,8. p75_trade_value,8750.0,11160.0,O:ORA250620C00080000,ORA,C,80.0,2025-06-20,209,0,313,0.35,1748626647786000000,250,8750.0,2025-05-30,3000,30,True,Automatic Execution,Oils-Energy,Alternative Energy - Other,73.47,74.85,73.17,74.33,7,3.942008053022313,20,4,1,0,0,0
