security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AEE,Utilities,Utility - Electric Power,15__0,15,0.0,1. p999999_trade_value,19845.0,19845.0,O:AEE250516P00095000,AEE,P,95.0,2025-05-16,209,0,319,1.35,1745248429923000000,147,19845.0,2025-04-21,3000,30,True,Automatic Execution,Utilities,Utility - Electric Power,98.08,98.2445,95.27,96.48,1,4.297651103243182,20,1,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,5. p99_trade_value,130391.00000000001,148500.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,227,0,312,1.01,1732219925217000000,1291,130391.00000000001,2024-11-21,3000,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,97.11,98.15,96.405,98.08,3,5.1152476160490625,20,1,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,5. p99_trade_value,130391.00000000001,148500.0,O:AEP250417C00105000,AEP,C,105.0,2025-04-17,235,0,301,1.65,1743011026576000000,900,148500.0,2025-03-26,3000,30,True,Multi Leg floor trade,Utilities,Utility - Electric Power,102.78,104.31,102.565,103.9,2,5.171726453653231,20,1,1,1,1,0
AEP,Utilities,Utility - Electric Power,25__0,25,0.0,1. p999999_trade_value,154980.0,154980.0,O:AEP250516P00105000,AEP,P,105.0,2025-05-16,227,0,323,1.8,1744918475854000000,861,154980.0,2025-04-17,3000,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,106.75,109.03,106.67,107.71,1,5.1902756565569605,20,1,1,1,1,0
AES,Utilities,Utility - Electric Power,25__0,25,0.0,1. p999999_trade_value,200000.0,200000.0,O:AES241115P00014000,AES,P,14.0,2024-11-15,229,0,300,0.4,1730488554152000000,5000,200000.0,2024-11-01,3000,30,True,Single Leg Cross Non ISO,Utilities,Utility - Electric Power,16.09,16.2,14.68,14.71,1,5.301029995663981,20,1,1,1,1,0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,6. p95_trade_value,24725.0,147937.5,O:ATO241115C00145000,ATO,C,145.0,2024-11-15,227,0,308,1.875,1729280999358000000,789,147937.5,2024-10-18,3000,30,True,Single Leg Auction Non ISO,Utilities,Utility - Gas Distribution,143.88,143.88,142.38,143.26,2,5.170078275273158,20,1,1,1,0,0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,7. p90_trade_value,10750.0,13940.0,O:ATO241115C00145000,ATO,C,145.0,2024-11-15,209,0,325,1.3,1729696181898000000,104,13520.000000000002,2024-10-23,3000,30,True,Automatic Execution,Utilities,Utility - Gas Distribution,141.89,143.32,141.67,143.11,5,4.130976691605617,20,2,1,1,0,0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,8. p75_trade_value,7200.0,10600.0,O:ATO250321C00150000,ATO,C,150.0,2025-03-21,209,0,316,2.0,1739993143312000000,53,10600.0,2025-02-19,3000,30,True,Automatic Execution,Utilities,Utility - Gas Distribution,148.12,149.25,147.35,148.6,7,4.02530586526477,20,3,1,1,0,0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,7. p90_trade_value,10750.0,13940.0,O:ATO250516P00155000,ATO,P,155.0,2025-05-16,209,0,316,3.4,1744830981514000000,41,13940.0,2025-04-16,3000,30,True,Automatic Execution,Utilities,Utility - Gas Distribution,157.05,157.75,155.3893,156.31,4,4.144262773761991,20,2,1,1,0,0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,1. p999999_trade_value,149269.99999999997,149269.99999999997,O:ATO250516C00160000,ATO,C,160.0,2025-05-16,228,0,308,2.3,1744919060458000000,649,149269.99999999997,2025-04-17,3000,30,True,Single Leg Auction ISO,Utilities,Utility - Gas Distribution,156.3,159.2,156.3,157.54,1,5.173972532817962,20,1,1,0,0,0
ATO,Utilities,Utility - Gas Distribution,15__0,15,0.0,8. p75_trade_value,7200.0,10600.0,O:ATO250516P00155000,ATO,P,155.0,2025-05-16,209,0,316,1.9,1745416794676000000,50,9500.0,2025-04-23,3000,30,True,Automatic Execution,Utilities,Utility - Gas Distribution,160.62,161.47,157.88,159.59,10,3.9777236052888476,20,4,1,1,0,0
