security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
BYND,Consumer Staples,Food - Meat Products,25__0,25,2,0.0,1. p999999_trade_value,176000.0,176000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
BYND,Consumer Staples,Food - Meat Products,25__0,25,2,0.0,5. p99_trade_value,135100.00000000003,108665.99999999999,0.0,4.0,0.0,0.55,2. BELOW BASELINE,0.0,5.0,0.0
BYND,Consumer Staples,Food - Meat Products,25__0,25,2,0.0,6. p95_trade_value,94500.0,21000.0,3.0,20.0,0.15,0.55,2. BELOW BASELINE,3.0,25.0,0.12
BYND,Consumer Staples,Food - Meat Products,25__0,25,2,0.0,7. p90_trade_value,20678.000000000004,13640.0,8.0,22.0,0.36363636363636365,0.55,2. BELOW BASELINE,11.0,47.0,0.23404255319148937
BYND,Consumer Staples,Food - Meat Products,25__0,25,2,0.0,8. p75_trade_value,13185.0,6500.0,32.0,70.0,0.45714285714285713,0.55,2. BELOW BASELINE,43.0,117.0,0.36752136752136755
CAG,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,1. p999999_trade_value,50000.0,50000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CAG,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,5. p99_trade_value,37500.0,37500.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
CAG,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,6. p95_trade_value,33000.0,24000.0,4.0,4.0,1.0,0.55,1. ABOVE BASELINE,7.0,7.0,1.0
CAG,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,7. p90_trade_value,22000.0,16379.999999999998,6.0,7.0,0.8571428571428571,0.55,1. ABOVE BASELINE,13.0,14.0,0.9285714285714286
CAG,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,8. p75_trade_value,16000.0,8710.0,15.0,20.0,0.75,0.55,1. ABOVE BASELINE,28.0,34.0,0.8235294117647058
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,1. p999999_trade_value,900000.0,900000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,3. p9999_trade_value,548000.0,548000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,4. p999_trade_value,507600.0,272000.0,6.0,10.0,0.6,0.55,2. BELOW BASELINE,7.0,12.0,0.5833333333333334
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,5. p99_trade_value,270522.0,59314.0,50.0,102.0,0.49019607843137253,0.55,2. BELOW BASELINE,57.0,114.0,0.5
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,6. p95_trade_value,59262.0,22057.000000000004,275.0,452.0,0.6084070796460177,0.55,2. BELOW BASELINE,332.0,566.0,0.5865724381625441
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,7. p90_trade_value,22032.000000000004,14550.0,329.0,566.0,0.5812720848056537,0.55,2. BELOW BASELINE,661.0,1132.0,0.583922261484099
CELH,Consumer Staples,Food - Miscellaneous,40__3,40,2,3.0,8. p75_trade_value,14532.0,8091.0,956.0,1696.0,0.5636792452830188,0.55,2. BELOW BASELINE,1617.0,2828.0,0.5717821782178217
CPB,Consumer Staples,Food - Miscellaneous,25__0,25,2,0.0,1. p999999_trade_value,312564.0,312564.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
CPB,Consumer Staples,Food - Miscellaneous,25__0,25,2,0.0,5. p99_trade_value,143166.0,141828.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
CPB,Consumer Staples,Food - Miscellaneous,25__0,25,2,0.0,6. p95_trade_value,68600.0,40404.0,5.0,8.0,0.625,0.55,2. BELOW BASELINE,7.0,11.0,0.6363636363636364
CPB,Consumer Staples,Food - Miscellaneous,25__0,25,2,0.0,7. p90_trade_value,40140.0,24895.0,5.0,10.0,0.5,0.55,2. BELOW BASELINE,12.0,21.0,0.5714285714285714
CPB,Consumer Staples,Food - Miscellaneous,25__0,25,2,0.0,8. p75_trade_value,22555.0,8750.0,14.0,30.0,0.4666666666666667,0.55,2. BELOW BASELINE,26.0,51.0,0.5098039215686274
DAR,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,1. p999999_trade_value,78000.0,78000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
DAR,Consumer Staples,Food - Miscellaneous,20__0,20,2,0.0,5. p99_trade_value,66800.0,66800.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
