security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AFYA,Consumer Discretionary,Schools,0__2,0,3,2.0,1. p999999_trade_value,3700.0,3700.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
GOTU,Consumer Discretionary,Schools,15__0,15,3,0.0,1. p999999_trade_value,10050.0,10050.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
GOTU,Consumer Discretionary,Schools,15__0,15,3,0.0,6. p95_trade_value,7275.0,7275.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
GOTU,Consumer Discretionary,Schools,15__0,15,3,0.0,7. p90_trade_value,7175.0,7175.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
GOTU,Consumer Discretionary,Schools,15__0,15,3,0.0,8. p75_trade_value,6200.0,5175.0,5.0,5.0,1.0,0.55,2. BELOW BASELINE,7.0,8.0,0.875
KLC,Consumer Discretionary,Schools,0__2,0,3,2.0,1. p999999_trade_value,4000.0,4000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
LINC,Consumer Discretionary,Schools,5__0,5,3,0.0,1. p999999_trade_value,7150.0,7150.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
LOPE,Consumer Discretionary,Schools,10__0,10,3,0.0,1. p999999_trade_value,77200.0,77200.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
LOPE,Consumer Discretionary,Schools,10__0,10,3,0.0,7. p90_trade_value,9750.0,9750.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
LOPE,Consumer Discretionary,Schools,10__0,10,3,0.0,8. p75_trade_value,6400.0,4900.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,4.0,0.25
NRDY,Consumer Discretionary,Schools,0__2,0,3,2.0,1. p999999_trade_value,4890.000000000001,4890.000000000001,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
STRA,Consumer Discretionary,Schools,10__0,10,3,0.0,1. p999999_trade_value,17000.0,17000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
STRA,Consumer Discretionary,Schools,10__0,10,3,0.0,8. p75_trade_value,8400.0,8400.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
UTI,Consumer Discretionary,Schools,10__0,10,3,0.0,1. p999999_trade_value,51205.00000000001,51205.00000000001,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
UTI,Consumer Discretionary,Schools,10__0,10,3,0.0,7. p90_trade_value,38592.0,38592.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
UTI,Consumer Discretionary,Schools,10__0,10,3,0.0,8. p75_trade_value,37500.0,20000.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,3.0,4.0,0.75
