security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ACIW,Computer and Technology,Computer - Software,5__0,5,3,0.0,1. p999999_trade_value,5216.0,5216.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AGYS,Computer and Technology,Computer - Integrated Systems,10__0,10,3,0.0,1. p999999_trade_value,32200.0,32200.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
AGYS,Computer and Technology,Computer - Integrated Systems,10__0,10,3,0.0,7. p90_trade_value,12400.0,12400.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
AGYS,Computer and Technology,Computer - Integrated Systems,10__0,10,3,0.0,8. p75_trade_value,5600.0,4900.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,4.0,0.25
BLKB,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,7600.0,7600.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
DSGX,Computer and Technology,Computer - Software,15__0,15,3,0.0,1. p999999_trade_value,30070.0,30070.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
DSGX,Computer and Technology,Computer - Software,15__0,15,3,0.0,6. p95_trade_value,26100.0,26100.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
DSGX,Computer and Technology,Computer - Software,15__0,15,3,0.0,7. p90_trade_value,15741.0,15741.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
DSGX,Computer and Technology,Computer - Software,15__0,15,3,0.0,8. p75_trade_value,9196.0,7103.999999999999,2.0,3.0,0.6666666666666666,0.55,1. ABOVE BASELINE,5.0,6.0,0.8333333333333334
EXTR,Computer and Technology,Computer - Networking,15__0,15,3,0.0,1. p999999_trade_value,78771.99999999999,78771.99999999999,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
EXTR,Computer and Technology,Computer - Networking,15__0,15,3,0.0,7. p90_trade_value,46928.0,46928.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
EXTR,Computer and Technology,Computer - Networking,15__0,15,3,0.0,8. p75_trade_value,14000.0,9990.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,3.0,5.0,0.6
FARO,Computer and Technology,Computer - Integrated Systems,10__0,10,3,0.0,1. p999999_trade_value,20000.0,20000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
FARO,Computer and Technology,Computer - Integrated Systems,10__0,10,3,0.0,8. p75_trade_value,10000.0,10000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
GIB,Computer and Technology,Computer - Services,0__2,0,3,2.0,1. p999999_trade_value,3420.0000000000005,3420.0000000000005,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ICAD,Computer and Technology,Computer - Software,0__2,0,3,2.0,1. p999999_trade_value,3500.0,3500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
IMMR,Computer and Technology,Computer - Peripheral Equipment,10__0,10,3,0.0,1. p999999_trade_value,13500.0,13500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
IMMR,Computer and Technology,Computer - Peripheral Equipment,10__0,10,3,0.0,8. p75_trade_value,8505.0,7350.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
LTRX,Computer and Technology,Computer - Networking,5__0,5,3,0.0,1. p999999_trade_value,4935.0,4935.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
MGIC,Computer and Technology,Computer - Software,0__2,0,3,2.0,1. p999999_trade_value,6250.0,6250.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
MITK,Computer and Technology,Computer - Optical Imaging,10__0,10,3,0.0,1. p999999_trade_value,14954.999999999998,14954.999999999998,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MITK,Computer and Technology,Computer - Optical Imaging,10__0,10,3,0.0,8. p75_trade_value,7409.999999999999,7139.999999999999,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
OPRX,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,7960.000000000001,7960.000000000001,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
OPRX,Computer and Technology,Computer - Software,10__0,10,3,0.0,8. p75_trade_value,7240.000000000001,7240.000000000001,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
OTEX,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,22610.0,22610.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
OTEX,Computer and Technology,Computer - Software,10__0,10,3,0.0,8. p75_trade_value,22039.999999999996,7560.000000000001,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
PDFS,Computer and Technology,Computer - Services,5__0,5,3,0.0,1. p999999_trade_value,10000.0,10000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
PRGS,Computer and Technology,Computer - Software,15__0,15,3,0.0,1. p999999_trade_value,39600.0,39600.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
PRGS,Computer and Technology,Computer - Software,15__0,15,3,0.0,6. p95_trade_value,39000.0,32400.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
PRGS,Computer and Technology,Computer - Software,15__0,15,3,0.0,7. p90_trade_value,12150.000000000002,10000.0,0.0,3.0,0.0,0.55,2. BELOW BASELINE,0.0,6.0,0.0
PRGS,Computer and Technology,Computer - Software,15__0,15,3,0.0,8. p75_trade_value,9000.0,6405.0,5.0,7.0,0.7142857142857143,0.55,2. BELOW BASELINE,5.0,13.0,0.38461538461538464
QMCO,Computer and Technology,Computer- Storage Devices,10__0,10,3,0.0,1. p999999_trade_value,32000.0,32000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
QMCO,Computer and Technology,Computer- Storage Devices,10__0,10,3,0.0,7. p90_trade_value,16800.0,16800.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
QMCO,Computer and Technology,Computer- Storage Devices,10__0,10,3,0.0,8. p75_trade_value,12600.0,9200.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,4.0,0.0
SLP,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,29000.0,29000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
SLP,Computer and Technology,Computer - Software,10__0,10,3,0.0,7. p90_trade_value,12000.0,12000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
SLP,Computer and Technology,Computer - Software,10__0,10,3,0.0,8. p75_trade_value,11160.0,8250.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,3.0,4.0,0.75
SPNS,Computer and Technology,Computer - Software,5__0,5,3,0.0,1. p999999_trade_value,3200.0,3200.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
SSNC,Computer and Technology,Computer - Software,15__0,15,3,0.0,1. p999999_trade_value,17550.0,17550.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
SSNC,Computer and Technology,Computer - Software,15__0,15,3,0.0,6. p95_trade_value,16761.0,16704.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
SSNC,Computer and Technology,Computer - Software,15__0,15,3,0.0,7. p90_trade_value,16157.000000000002,11760.0,3.0,3.0,1.0,0.55,2. BELOW BASELINE,5.0,6.0,0.8333333333333334
SSNC,Computer and Technology,Computer - Software,15__0,15,3,0.0,8. p75_trade_value,11000.000000000002,8056.0,4.0,7.0,0.5714285714285714,0.55,2. BELOW BASELINE,9.0,13.0,0.6923076923076923
TBCH,Computer and Technology,Computer - Peripheral Equipment,15__0,15,3,0.0,1. p999999_trade_value,39160.0,39160.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
TBCH,Computer and Technology,Computer - Peripheral Equipment,15__0,15,3,0.0,6. p95_trade_value,35650.0,35650.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
TBCH,Computer and Technology,Computer - Peripheral Equipment,15__0,15,3,0.0,7. p90_trade_value,30659.999999999996,22000.000000000004,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,4.0,0.25
TBCH,Computer and Technology,Computer - Peripheral Equipment,15__0,15,3,0.0,8. p75_trade_value,14980.000000000002,6650.0,0.0,5.0,0.0,0.55,2. BELOW BASELINE,1.0,9.0,0.1111111111111111
