security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
FRPT,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,5. p99_trade_value,247625.0,490000.0,O:FRPT250221P00120000,FRPT,P,120.0,2025-02-21,235,0,300,4.61,1739986351682000000,672,309792.0,2025-02-19,Multi Leg floor trade,Consumer Staples,Food - Miscellaneous,130.28,132.86,128.25,130.57,3,5.491070198443474,1,1,1,1,0
FRPT,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,1. p999999_trade_value,556050.0,556050.0,O:FRPT250321P00095000,FRPT,P,95.0,2025-03-21,235,0,323,3.3,1740162262635000000,1685,556050.0,2025-02-21,Multi Leg floor trade,Consumer Staples,Food - Miscellaneous,107.62,108.105,97.48,100.28,1,5.745113845085245,1,1,1,1,0
FRPT,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,5. p99_trade_value,247625.0,490000.0,O:FRPT250417P00080000,FRPT,P,80.0,2025-04-17,241,0,323,1.5,1743622810110000000,2000,300000.0,2025-04-02,Stock Options Cross,Consumer Staples,Food - Miscellaneous,83.09,86.19,83.085,85.73,4,5.477121254719663,1,1,1,1,0
FRPT,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,5. p99_trade_value,247625.0,490000.0,O:FRPT250516C00077500,FRPT,C,77.5,2025-05-16,235,0,301,5.6,1746213582764000000,875,490000.0,2025-05-02,Multi Leg floor trade,Consumer Staples,Food - Miscellaneous,73.48,77.32,73.48,76.36,2,5.690196080028514,1,1,1,1,0
FRPT,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,5. p99_trade_value,247625.0,490000.0,O:FRPT250516C00085000,FRPT,C,85.0,2025-05-16,235,0,301,2.83,1746213582763000000,875,247625.0,2025-05-02,Multi Leg floor trade,Consumer Staples,Food - Miscellaneous,73.48,77.32,73.48,76.36,5,5.393794488546604,1,1,1,1,0
GIS,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,1. p999999_trade_value,300000.0,300000.0,O:GIS250221C00060000,GIS,C,60.0,2025-02-21,241,0,323,0.75,1738769835180000000,4000,300000.0,2025-02-05,Stock Options Cross,Consumer Staples,Food - Miscellaneous,58.91,59.62,58.67,59.55,1,5.477121254719663,1,1,1,1,0
MDLZ,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,1. p999999_trade_value,72000.0,72000.0,O:MDLZ241220P00062000,MDLZ,P,62.0,2024-12-20,231,0,323,0.6,1733344261722000000,1200,72000.0,2024-12-04,Single Leg Floor Trade,Consumer Staples,Food - Miscellaneous,64.2,64.435,63.005,63.27,1,4.857332496431268,1,1,1,1,0
SJM,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,7. p90_trade_value,16973.999999999996,26620.000000000004,O:SJM240920P00110000,SJM,P,110.0,2024-09-20,232,0,312,0.55,1724701494091000000,484,26620.000000000004,2024-08-26,Multi Leg auto-electronic trade,Consumer Staples,Food - Miscellaneous,122.32,122.59,120.66,121.36,13,4.4252080511386565,2,0,0,0,1
SJM,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,7. p90_trade_value,16973.999999999996,26620.000000000004,O:SJM240920P00110000,SJM,P,110.0,2024-09-20,232,0,304,0.56,1724701494091000000,356,19936.0,2024-08-26,Multi Leg auto-electronic trade,Consumer Staples,Food - Miscellaneous,122.32,122.59,120.66,121.36,18,4.2996380249790755,2,0,0,0,1
SJM,Consumer Staples,Food - Miscellaneous,25__1,25,1.0,6. p95_trade_value,27200.0,57750.0,O:SJM240920P00120000,SJM,P,120.0,2024-09-20,232,0,312,2.85,1724701494091000000,121,34485.0,2024-08-26,Multi Leg auto-electronic trade,Consumer Staples,Food - Miscellaneous,122.32,122.59,120.66,121.36,7,4.53763023032496,1,1,1,1,0
