security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
EXPO,Business Services,Consulting Services,5__3,5,3,3.0,1. p999999_trade_value,25499.999999999996,25499.999999999996,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FC,Business Services,Consulting Services,5__0,5,3,0.0,1. p999999_trade_value,14000.0,14000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FCN,Business Services,Consulting Services,15__0,15,3,0.0,1. p999999_trade_value,27000.0,27000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FCN,Business Services,Consulting Services,15__0,15,3,0.0,6. p95_trade_value,13860.0,13860.0,3.0,3.0,1.0,0.55,2. BELOW BASELINE,3.0,4.0,0.75
FCN,Business Services,Consulting Services,15__0,15,3,0.0,7. p90_trade_value,13419.999999999998,13419.999999999998,1.0,1.0,1.0,0.55,2. BELOW BASELINE,4.0,5.0,0.8
FCN,Business Services,Consulting Services,15__0,15,3,0.0,8. p75_trade_value,13020.000000000002,11340.0,4.0,7.0,0.5714285714285714,0.55,2. BELOW BASELINE,8.0,12.0,0.6666666666666666
HURN,Business Services,Consulting Services,15__0,15,3,0.0,1. p999999_trade_value,43500.0,43500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
HURN,Business Services,Consulting Services,15__0,15,3,0.0,6. p95_trade_value,37500.0,37500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
HURN,Business Services,Consulting Services,15__0,15,3,0.0,7. p90_trade_value,34200.0,27500.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,4.0,4.0,1.0
HURN,Business Services,Consulting Services,15__0,15,3,0.0,8. p75_trade_value,22800.0,12980.000000000002,4.0,5.0,0.8,0.55,1. ABOVE BASELINE,8.0,9.0,0.8888888888888888
STN,Business Services,Consulting Services,0__2,0,3,2.0,1. p999999_trade_value,3200.0,3200.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
