security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
NOW,Computer and Technology,Computers - IT Services,0.75,,,,28051,45__1,45,1.0,17480.0,27400.0,70215.0,237619.0,589876.0,1231686.33,1401168.63
VRT,Computer and Technology,Computers - IT Services,0.75,1767000.0,3. p9999_trade_value,3.0,20863,45__0,45,0.0,17940.0,29045.7,94177.42,434381.08,1703384.4,1980000.0,1980000.0
