security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,5. p99_trade_value,50000.0,216542.99999999997,O:HPE240927C00020000,HPE,C,20.0,2024-09-27,235,0,323,0.75,1724853300993000000,846,63450.0,2024-08-28,3000.0,30,True,Multi Leg floor trade,Computer and Technology,Computer - Integrated Systems,19.0,19.175,18.8,19.0,8,4.802431626430724,20,1,1,1,1,0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,5. p99_trade_value,50000.0,216542.99999999997,O:HPE240906C00021000,HPE,C,21.0,2024-09-06,233,0,323,0.25,1725392381042000000,2000,50000.0,2024-09-03,3000.0,30,True,Multi Leg Auction,Computer and Technology,Computer - Integrated Systems,19.28,19.44,18.96,19.06,14,4.698970004336019,20,1,0,0,0,1
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,6. p95_trade_value,21229.0,48000.0,O:HPE240906P00018500,HPE,P,18.5,2024-09-06,209,0,320,0.5,1725371419397000000,500,25000.0,2024-09-03,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Integrated Systems,19.28,19.44,18.96,19.06,45,4.3979400086720375,20,1,1,1,1,0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,6. p95_trade_value,21229.0,48000.0,O:HPE240906P00018000,HPE,P,18.0,2024-09-06,209,0,309,0.55,1725461531407000000,747,41085.0,2024-09-04,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Integrated Systems,18.93,19.0211,18.56,18.77,17,4.613683291309643,20,1,1,1,1,0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,5. p99_trade_value,50000.0,216542.99999999997,O:HPE240920C00021000,HPE,C,21.0,2024-09-20,241,0,323,0.3,1725472804473000000,2000,60000.0,2024-09-04,3000.0,30,True,Stock Options Cross,Computer and Technology,Computer - Integrated Systems,18.93,19.0211,18.56,18.77,11,4.778151250383644,20,1,0,0,0,1
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,6. p95_trade_value,21229.0,48000.0,O:HPE240920C00023000,HPE,C,23.0,2024-09-20,241,0,323,0.1,1725462073679000000,2500,25000.0,2024-09-04,3000.0,30,True,Stock Options Cross,Computer and Technology,Computer - Integrated Systems,18.93,19.0211,18.56,18.77,44,4.3979400086720375,20,1,0,0,0,1
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,5. p99_trade_value,50000.0,216542.99999999997,O:HPE240920P00017000,HPE,P,17.0,2024-09-20,241,0,323,0.35,1725472804473000000,2000,70000.0,2024-09-04,3000.0,30,True,Stock Options Cross,Computer and Technology,Computer - Integrated Systems,18.93,19.0211,18.56,18.77,7,4.845098040014257,20,1,1,0,0,0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,4. p999_trade_value,235000.0,235000.0,O:HPE241011C00018500,HPE,C,18.5,2024-10-11,229,0,300,0.47,1726583522013000000,5000,235000.0,2024-09-17,3000.0,30,True,Single Leg Cross Non ISO,Computer and Technology,Computer - Integrated Systems,17.97,18.4,17.71,18.2,2,5.371067862271736,20,1,1,1,1,0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,6. p95_trade_value,21229.0,48000.0,O:HPE241004P00017500,HPE,P,17.5,2024-10-04,231,0,313,0.3,1726669689656000000,900,27000.0,2024-09-18,3000.0,30,True,Single Leg Floor Trade,Computer and Technology,Computer - Integrated Systems,18.27,18.57,18.034,18.3,36,4.431363764158987,20,1,0,0,0,1
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,1. p999999_trade_value,337500.0,337500.0,O:HPE241018C00019000,HPE,C,19.0,2024-10-18,241,0,323,0.45,1726685086508000000,7500,337500.0,2024-09-18,3000.0,30,True,Stock Options Cross,Computer and Technology,Computer - Integrated Systems,18.27,18.57,18.034,18.3,1,5.528273777167044,20,1,1,1,1,0
