security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAP,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,,,,1680,30__0,30,0.0,14147.3,24076.8,67288.86,238774.55,308714.74,321121.47,322362.15
ABG,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,8800.0,8. p75_trade_value,7.0,25,15__0,15,0.0,31500.0,46620.0,56936.0,58793.6,58979.36,58997.94,58999.79
AN,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,6955.0,8. p75_trade_value,37.0,146,20__0,20,0.0,9870.0,16165.5,34660.5,54102.03,56710.2,56971.02,56997.1
AZO,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,,,,4472,35__0,35,0.0,12600.0,19318.9,62119.2,170618.96,281363.8,290216.38,291101.64
DRVN,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,4320.0,1. p999999_trade_value,1.0,4,5__0,5,0.0,4302.0,4311.0,4318.2,4319.82,4319.98,4320.0,4320.0
GPC,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,565000.0,1. p999999_trade_value,1.0,333,25__1,25,1.0,13788.0,24586.0,268666.0,482743.68,556774.37,564177.44,564917.74
GPI,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,,,,89,20__0,20,0.0,40000.0,57240.0,73560.0,83856.0,84885.6,84988.56,84998.86
KMX,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,645000.0,4. p999_trade_value,2.0,1101,30__0,30,0.0,14455.0,24080.0,50400.0,622500.0,1005450.0,1045545.0,1049554.5
LAD,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,192030.00000000003,1. p999999_trade_value,1.0,141,20__0,20,0.0,20580.0,35500.0,99264.0,181525.8,190979.58,191924.96,192019.5
ORLY,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,,,,1169,30__0,30,0.0,17052.0,27124.0,62044.64,206235.6,219186.91,219387.69,219407.77
PAG,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,82225.0,1. p999999_trade_value,1.0,32,15__0,15,0.0,22027.5,25969.4,65040.15,80506.52,82053.15,82207.82,82223.28
SAH,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,4030.0000000000005,8. p75_trade_value,2.0,5,5__3,5,3.0,11188.0,13574.0,15482.8,15912.28,15955.23,15959.52,15959.95
TITN,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,,,,15,10__0,10,0.0,15000.0,16773.0,20082.6,20827.26,20901.73,20909.17,20909.92
VVV,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,6000.0,1. p999999_trade_value,1.0,4,5__0,5,0.0,5850.0,5925.0,5985.0,5998.5,5999.85,5999.99,6000.0
WKSP,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,4140.000000000001,1. p999999_trade_value,1.0,1,0__0,0,0.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0
