security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
IMPP,Transportation,Transportation - Shipping,0.55,,,,1,0__2,0,3,2.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0
INSW,Transportation,Transportation - Shipping,0.55,10000.0,8. p75_trade_value,9.0,31,15__0,15,3,0.0,11500.0,12250.0,12850.0,12985.0,12998.5,12999.85,12999.98
KEX,Transportation,Transportation - Shipping,0.55,8835.0,8. p75_trade_value,8.0,30,15__0,15,3,0.0,20760.0,37741.0,110432.0,136323.2,138912.32,139171.23,139197.12
LPG,Transportation,Transportation - Shipping,0.55,6831.0,8. p75_trade_value,6.0,24,15__0,15,3,0.0,7930.0,11917.0,16991.3,18169.13,18286.91,18298.69,18299.87
LSTR,Transportation,Transportation - Truck,0.55,443680.0,1. p999999_trade_value,1.0,28,15__1,15,3,1.0,11500.0,38287.5,336846.4,432996.64,442611.66,443573.17,443669.32
MRTN,Transportation,Transportation - Truck,0.55,3660.0,1. p999999_trade_value,2.0,2,5__0,5,3,0.0,3660.0,3660.0,3660.0,3660.0,3660.0,3660.0,3660.0
NAT,Transportation,Transportation - Shipping,0.55,,,,1,0__2,0,3,2.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0
NVGS,Transportation,Transportation - Shipping,0.55,,,,4,5__3,5,3,3.0,11727.0,13356.0,14659.2,14952.42,14981.74,14984.67,14984.97
R,Transportation,Transportation - Equipment and Leasing,0.55,25480.0,1. p999999_trade_value,1.0,30,15__0,15,3,0.0,11234.0,18960.0,25050.8,25437.08,25475.71,25479.57,25479.96
RAIL,Transportation,Transportation - Equipment and Leasing,0.55,13000.0,1. p999999_trade_value,1.0,8,10__0,10,3,0.0,7834.0,10417.0,12483.4,12948.34,12994.83,12999.48,12999.95
REVG,Transportation,Transportation - Services,0.55,,,,7,10__0,10,3,0.0,8304.8,8752.4,9110.48,9191.05,9199.1,9199.91,9199.99
RXO,Transportation,Transportation - Services,0.55,14700.0,8. p75_trade_value,3.0,12,10__2,10,3,2.0,15834.0,71778.0,126355.6,138635.56,139863.56,139986.36,139998.64
RYAAY,Transportation,Transportation - Airline,0.55,10790.0,8. p75_trade_value,5.0,18,15__0,15,3,0.0,13556.0,17566.25,18229.25,18378.43,18393.34,18394.83,18394.98
SB,Transportation,Transportation - Shipping,0.55,3500.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
SFL,Transportation,Transportation - Shipping,0.55,9960.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,9364.0,9662.0,9900.4,9954.04,9959.4,9959.94,9959.99
SHIP,Transportation,Transportation - Shipping,0.55,,,,1,0__2,0,3,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
SNCY,Transportation,Transportation - Airline,0.55,6560.000000000001,8. p75_trade_value,2.0,8,10__0,10,3,0.0,8456.0,10668.0,12437.6,12835.76,12875.58,12879.56,12879.96
SNDR,Transportation,Transportation - Services,0.55,,,,1,0__2,0,3,2.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0
TEN,Transportation,Transportation - Shipping,0.55,52500.0,1. p999999_trade_value,1.0,33,15__0,15,3,0.0,23791.0,23920.0,43354.4,51585.44,52408.54,52490.85,52499.09
TFII,Transportation,Transportation - Services,0.55,11250.0,6. p95_trade_value,2.0,29,15__0,15,3,0.0,8799.6,10525.2,32115.6,39418.56,40148.86,40221.89,40229.19
TRN,Transportation,Transportation - Equipment and Leasing,0.55,9000.0,1. p999999_trade_value,1.0,1,0__0,0,3,0.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
UHAL,Transportation,Transportation - Services,0.55,,,,2,5__0,5,3,0.0,10868.0,11244.0,11544.8,11612.48,11619.25,11619.92,11619.99
ULCC,Transportation,Transportation - Airline,0.55,167790.0,1. p999999_trade_value,1.0,42,15__0,15,3,0.0,12278.4,22173.0,113346.1,162345.61,167245.56,167735.56,167784.56
VLRS,Transportation,Transportation - Airline,0.55,3300.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0
WERN,Transportation,Transportation - Truck,0.55,90000.0,1. p999999_trade_value,3.0,20,15__0,15,3,0.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0
