security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
BK,Finance,Banks - Major Regional,25__0,25,2,0.0,1. p999999_trade_value,102000.0,102000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BK,Finance,Banks - Major Regional,25__0,25,2,0.0,5. p99_trade_value,74690.0,52650.0,3.0,4.0,0.75,0.55,1. ABOVE BASELINE,4.0,5.0,0.8
BK,Finance,Banks - Major Regional,25__0,25,2,0.0,6. p95_trade_value,52140.0,16960.0,15.0,18.0,0.8333333333333334,0.55,1. ABOVE BASELINE,19.0,23.0,0.8260869565217391
BK,Finance,Banks - Major Regional,25__0,25,2,0.0,7. p90_trade_value,14850.0,9825.0,18.0,22.0,0.8181818181818182,0.55,1. ABOVE BASELINE,37.0,45.0,0.8222222222222222
BK,Finance,Banks - Major Regional,25__0,25,2,0.0,8. p75_trade_value,9750.0,6559.999999999999,47.0,66.0,0.7121212121212122,0.55,1. ABOVE BASELINE,84.0,111.0,0.7567567567567568
BMO,Finance,Banks - Foreign,20__0,20,2,0.0,1. p999999_trade_value,38400.0,38400.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BMO,Finance,Banks - Foreign,20__0,20,2,0.0,6. p95_trade_value,22500.0,11410.0,2.0,3.0,0.6666666666666666,0.55,1. ABOVE BASELINE,3.0,4.0,0.75
BMO,Finance,Banks - Foreign,20__0,20,2,0.0,7. p90_trade_value,11000.000000000002,10000.0,3.0,3.0,1.0,0.55,1. ABOVE BASELINE,6.0,7.0,0.8571428571428571
BMO,Finance,Banks - Foreign,20__0,20,2,0.0,8. p75_trade_value,9500.0,8250.0,4.0,9.0,0.4444444444444444,0.55,2. BELOW BASELINE,10.0,16.0,0.625
CFG,Finance,Banks - Northeast,20__0,20,2,0.0,1. p999999_trade_value,116160.00000000001,116160.00000000001,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CFG,Finance,Banks - Northeast,20__0,20,2,0.0,5. p99_trade_value,116000.0,116000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CFG,Finance,Banks - Northeast,20__0,20,2,0.0,6. p95_trade_value,100891.0,39780.0,7.0,7.0,1.0,0.55,1. ABOVE BASELINE,9.0,9.0,1.0
CFG,Finance,Banks - Northeast,20__0,20,2,0.0,7. p90_trade_value,37500.0,28000.0,4.0,8.0,0.5,0.55,2. BELOW BASELINE,13.0,17.0,0.7647058823529411
CFG,Finance,Banks - Northeast,20__0,20,2,0.0,8. p75_trade_value,27114.999999999996,9968.0,16.0,26.0,0.6153846153846154,0.55,2. BELOW BASELINE,29.0,43.0,0.6744186046511628
CM,Finance,Banks - Foreign,20__0,20,2,0.0,1. p999999_trade_value,21195.0,21195.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CM,Finance,Banks - Foreign,20__0,20,2,0.0,5. p99_trade_value,20000.0,20000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CM,Finance,Banks - Foreign,20__0,20,2,0.0,6. p95_trade_value,19950.0,12420.0,2.0,5.0,0.4,0.55,2. BELOW BASELINE,4.0,7.0,0.5714285714285714
CM,Finance,Banks - Foreign,20__0,20,2,0.0,7. p90_trade_value,10665.0,9169.999999999998,4.0,6.0,0.6666666666666666,0.55,2. BELOW BASELINE,8.0,13.0,0.6153846153846154
CM,Finance,Banks - Foreign,20__0,20,2,0.0,8. p75_trade_value,9000.0,6345.0,15.0,19.0,0.7894736842105263,0.55,2. BELOW BASELINE,23.0,32.0,0.71875
CMA,Finance,Banks - Major Regional,25__0,25,2,0.0,1. p999999_trade_value,270000.0,270000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
CMA,Finance,Banks - Major Regional,25__0,25,2,0.0,5. p99_trade_value,230000.0,120000.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,2.0,5.0,0.4
CMA,Finance,Banks - Major Regional,25__0,25,2,0.0,6. p95_trade_value,110000.0,34500.0,7.0,17.0,0.4117647058823529,0.55,2. BELOW BASELINE,9.0,22.0,0.4090909090909091
CMA,Finance,Banks - Major Regional,25__0,25,2,0.0,7. p90_trade_value,34020.00000000001,20713.0,11.0,22.0,0.5,0.55,2. BELOW BASELINE,20.0,44.0,0.45454545454545453
CMA,Finance,Banks - Major Regional,25__0,25,2,0.0,8. p75_trade_value,20670.0,9750.0,49.0,67.0,0.7313432835820896,0.55,2. BELOW BASELINE,69.0,111.0,0.6216216216216216
DB,Finance,Banks - Foreign,25__0,25,2,0.0,1. p999999_trade_value,131000.0,131000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
DB,Finance,Banks - Foreign,25__0,25,2,0.0,5. p99_trade_value,71460.0,52960.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
DB,Finance,Banks - Foreign,25__0,25,2,0.0,6. p95_trade_value,45079.99999999999,17985.000000000004,2.0,9.0,0.2222222222222222,0.55,2. BELOW BASELINE,3.0,12.0,0.25
DB,Finance,Banks - Foreign,25__0,25,2,0.0,7. p90_trade_value,17728.0,13430.000000000002,6.0,12.0,0.5,0.55,2. BELOW BASELINE,9.0,24.0,0.375
DB,Finance,Banks - Foreign,25__0,25,2,0.0,8. p75_trade_value,13379.999999999998,7500.0,15.0,37.0,0.40540540540540543,0.55,2. BELOW BASELINE,24.0,61.0,0.39344262295081966
FCNCA,Finance,Banks - Southeast,25__0,25,2,0.0,1. p999999_trade_value,96250.0,96250.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FCNCA,Finance,Banks - Southeast,25__0,25,2,0.0,5. p99_trade_value,96000.0,45400.0,4.0,5.0,0.8,0.55,2. BELOW BASELINE,4.0,6.0,0.6666666666666666
FCNCA,Finance,Banks - Southeast,25__0,25,2,0.0,6. p95_trade_value,40800.0,19295.0,12.0,20.0,0.6,0.55,2. BELOW BASELINE,16.0,26.0,0.6153846153846154
FCNCA,Finance,Banks - Southeast,25__0,25,2,0.0,7. p90_trade_value,19289.999999999996,10900.0,16.0,25.0,0.64,0.55,2. BELOW BASELINE,32.0,51.0,0.6274509803921569
FCNCA,Finance,Banks - Southeast,25__0,25,2,0.0,8. p75_trade_value,10626.0,6212.0,54.0,76.0,0.7105263157894737,0.55,2. BELOW BASELINE,86.0,127.0,0.6771653543307087
FHN,Finance,Banks - Southwest,20__3,20,2,3.0,1. p999999_trade_value,702000.0,702000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
FHN,Finance,Banks - Southwest,20__3,20,2,3.0,6. p95_trade_value,38080.0,21440.0,2.0,3.0,0.6666666666666666,0.55,1. ABOVE BASELINE,3.0,4.0,0.75
FHN,Finance,Banks - Southwest,20__3,20,2,3.0,7. p90_trade_value,19530.0,12850.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,5.0,8.0,0.625
FHN,Finance,Banks - Southwest,20__3,20,2,3.0,8. p75_trade_value,12500.0,7500.0,9.0,11.0,0.8181818181818182,0.55,2. BELOW BASELINE,14.0,19.0,0.7368421052631579
FITB,Finance,Banks - Major Regional,25__0,25,2,0.0,1. p999999_trade_value,200000.0,200000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
FITB,Finance,Banks - Major Regional,25__0,25,2,0.0,5. p99_trade_value,123000.0,123000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
FITB,Finance,Banks - Major Regional,25__0,25,2,0.0,6. p95_trade_value,92120.0,41295.0,2.0,7.0,0.2857142857142857,0.55,2. BELOW BASELINE,4.0,9.0,0.4444444444444444
FITB,Finance,Banks - Major Regional,25__0,25,2,0.0,7. p90_trade_value,37440.0,20700.0,6.0,9.0,0.6666666666666666,0.55,2. BELOW BASELINE,10.0,18.0,0.5555555555555556
FITB,Finance,Banks - Major Regional,25__0,25,2,0.0,8. p75_trade_value,19905.0,9775.0,17.0,27.0,0.6296296296296297,0.55,2. BELOW BASELINE,27.0,45.0,0.6
FLG,Finance,Banks - Northeast,20__0,20,2,0.0,1. p999999_trade_value,78705.0,78705.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FLG,Finance,Banks - Northeast,20__0,20,2,0.0,5. p99_trade_value,50880.0,50880.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
