security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACHR,Aerospace,Aerospace - Defense,0.65,34800.0,5. p99_trade_value,49.0,4832,35__0,35,0.0,11694.0,16543.5,34770.24,86741.83,120252.74,137714.77,139460.98
AIR,Aerospace,Aerospace - Defense Equipment,0.65,5850.0,8. p75_trade_value,10.0,37,15__0,15,0.0,7231.6,9140.0,11371.2,12369.12,12468.91,12478.89,12479.89
ASLE,Aerospace,Aerospace - Defense Equipment,0.65,,,,5,5__0,5,0.0,6978.0,7129.0,7249.8,7276.98,7279.7,7279.97,7280.0
AVAV,Aerospace,Aerospace - Defense Equipment,0.65,115500.0,1. p999999_trade_value,1.0,754,30__2,30,2.0,12288.0,17987.0,52350.0,109852.5,114935.25,115443.53,115494.35
AXON,Aerospace,Aerospace - Defense Equipment,0.65,407500.0,1. p999999_trade_value,1.0,5498,35__2,35,2.0,21083.0,34094.25,84818.61,208802.5,398952.17,406645.22,407414.52
BA,Aerospace,Aerospace - Defense,0.65,782000.0,3. p9999_trade_value,7.0,67140,50__3,50,3.0,15120.0,23100.0,56967.63,211554.09,774392.68,997042.36,1063604.24
BWXT,Aerospace,Aerospace - Defense Equipment,0.65,995219.9999999999,1. p999999_trade_value,1.0,505,25__0,25,0.0,14268.0,25404.0,143606.4,704931.12,966191.11,992317.11,994929.71
CAE,Aerospace,Aerospace - Defense Equipment,0.65,4000.0,8. p75_trade_value,2.0,5,5__0,5,0.0,5002.0,5336.0,5603.2,5663.32,5669.33,5669.93,5669.99
CW,Aerospace,Aerospace - Defense Equipment,0.65,8910.0,8. p75_trade_value,41.0,157,20__0,20,0.0,16200.0,23205.0,32781.4,39097.5,39711.75,39773.18,39779.32
DCO,Aerospace,Aerospace - Defense Equipment,0.65,,,,4,5__3,5,3.0,14910.0,15855.0,16611.0,16781.1,16798.11,16799.81,16799.98
DRS,Aerospace,Aerospace - Defense Equipment,0.65,5800.0,8. p75_trade_value,2.0,8,10__0,10,0.0,6654.4,7651.2,8448.64,8628.06,8646.01,8647.8,8647.98
EH,Aerospace,Aerospace - Defense Equipment,0.65,92540.0,4. p999_trade_value,2.0,1360,30__2,30,2.0,16766.2,24486.0,42951.0,79596.26,169980.64,180942.06,182038.21
ERJ,Aerospace,Aerospace - Defense,0.65,,,,175,20__0,20,0.0,19950.0,26736.5,98648.6,168547.07,176101.61,176857.06,176932.61
ESLT,Aerospace,Aerospace - Defense Equipment,0.65,8192.0,8. p75_trade_value,21.0,82,20__0,20,0.0,13180.0,15920.0,25177.5,45042.75,47029.28,47227.93,47247.79
FTAI,Aerospace,Aerospace - Defense Equipment,0.65,,,,4229,35__0,35,0.0,15000.0,22738.0,73206.0,403446.96,1170673.28,1377067.33,1397706.73
GD,Aerospace,Aerospace - Defense,0.65,172040.0,1. p999999_trade_value,1.0,733,30__2,30,2.0,12990.0,23752.0,55442.0,167852.96,171621.3,171998.13,172035.81
GE,Aerospace,Aerospace - Defense,0.65,820000.0,4. p999_trade_value,11.0,10910,40__4,40,4.0,17267.8,25847.3,117000.0,725554.9,2045742.11,2515950.99,2563443.1
HEI,Aerospace,Aerospace - Defense Equipment,0.65,,,,153,20__0,20,0.0,14053.6,30900.0,79135.0,124388.52,131688.85,132418.89,132491.89
HII,Aerospace,Aerospace - Defense,0.65,8100.0,8. p75_trade_value,35.0,137,20__0,20,0.0,12520.0,20400.0,36480.0,42456.0,42945.6,42994.56,42999.46
HWM,Aerospace,Aerospace - Defense,0.65,980527.0,1. p999999_trade_value,1.0,994,30__1,30,1.0,18701.9,28610.0,183682.8,404560.19,922930.32,974767.33,979951.03
HXL,Aerospace,Aerospace - Defense Equipment,0.65,,,,19,15__0,15,0.0,14580.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0
KTOS,Aerospace,Aerospace - Defense Equipment,0.65,,,,359,25__0,25,0.0,15000.0,18462.7,32492.88,107194.14,132219.41,134721.94,134972.19
LHX,Aerospace,Aerospace - Defense,0.65,,,,289,25__0,25,0.0,16240.4,26008.0,199979.76,744019.63,885454.96,899598.5,901012.85
LMT,Aerospace,Aerospace - Defense,0.65,198000.0,4. p999_trade_value,8.0,7461,40__3,40,3.0,13125.0,20160.0,47712.0,190189.2,781663.24,1881456.72,1991436.07
LOAR,Aerospace,Aerospace - Defense Equipment,0.65,76960.0,6. p95_trade_value,2.0,35,15__0,15,0.0,14529.0,64493.0,141715.9,171739.09,174741.41,175041.64,175071.66
LUNR,Aerospace,Aerospace - Defense,0.65,,,,7153,40__3,40,3.0,14000.0,20162.0,44647.36,150765.84,360160.54,576016.05,597601.61
MRCY,Aerospace,Aerospace - Defense Equipment,0.65,22440.0,8. p75_trade_value,5.0,16,10__0,10,0.0,48840.0,59225.0,71765.0,74586.5,74868.65,74896.87,74899.69
NOC,Aerospace,Aerospace - Defense,0.65,231040.0,1. p999999_trade_value,1.0,1147,30__2,30,2.0,12600.0,18853.5,74948.2,188602.0,226176.61,230553.66,230991.37
POWW,Aerospace,Aerospace - Defense Equipment,0.65,,,,4,5__0,5,0.0,5536.3,5683.15,5800.63,5827.06,5829.71,5829.97,5830.0
RDW,Aerospace,Aerospace - Defense,0.65,63000.0,1. p999999_trade_value,1.0,190,25__0,25,0.0,15752.4,26965.75,52071.5,61043.85,62804.38,62980.44,62998.04
RKLB,Aerospace,Aerospace - Defense Equipment,0.65,952419.9999999999,1. p999999_trade_value,1.0,11088,40__3,40,3.0,13800.0,20394.75,41652.0,143244.43,215392.56,870846.29,944262.63
RTX,Aerospace,Aerospace - Defense,0.65,,,,2513,35__0,35,0.0,13722.2,20459.4,48184.64,112799.2,297074.97,303581.1,304231.71
SARO,Aerospace,Aerospace - Defense,0.65,4000.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,3960.0,3980.0,3996.0,3999.6,3999.96,4000.0,4000.0
