security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACN,Computer and Technology,Computers - IT Services,0.75,,,,3962,35__0,35,0.0,13998.6,19799.0,52846.8,243553.17,672078.0,679207.8,679920.78
AI,Computer and Technology,Computers - IT Services,0.75,,,,7850,40__2,40,2.0,18400.0,38877.6,322260.9,1250167.98,2362466.21,2453981.62,2463133.16
ASGN,Computer and Technology,Computers - IT Services,0.75,30000.0,1. p999999_trade_value,1.0,11,10__0,10,0.0,22500.0,26250.0,29250.0,29925.0,29992.5,29999.25,29999.93
BBAI,Computer and Technology,Computers - IT Services,0.75,,,,2829,35__0,35,0.0,13100.4,19960.0,48517.6,103002.68,168611.74,183361.17,184836.12
BZUN,Computer and Technology,Computers - IT Services,0.75,,,,8,10__0,10,0.0,15841.5,20095.75,23499.15,24264.92,24341.49,24349.15,24349.91
CDW,Computer and Technology,Computers - IT Services,0.75,,,,246,25__0,25,0.0,9090.0,12825.0,23357.5,382215.25,397771.53,399327.15,399482.72
CRNC,Computer and Technology,Computers - IT Services,0.75,97200.00000000001,1. p999999_trade_value,1.0,425,25__0,25,0.0,13364.0,19060.0,33846.8,82402.4,95720.24,97052.02,97185.2
CSGP,Computer and Technology,Computers - IT Services,0.75,386880.0,1. p999999_trade_value,1.0,414,25__0,25,0.0,13102.5,18551.75,61728.3,288552.96,377047.3,385896.73,386781.67
CTSH,Computer and Technology,Computers - IT Services,0.75,238000.0,1. p999999_trade_value,1.0,392,25__0,25,0.0,21009.0,29650.5,131507.05,224706.0,236670.6,237867.06,237986.71
DAVA,Computer and Technology,Computers - IT Services,0.75,,,,29,15__0,15,0.0,20125.0,21570.0,23460.0,23901.0,23945.1,23949.51,23949.95
DOX,Computer and Technology,Computers - IT Services,0.75,45000.0,1. p999999_trade_value,1.0,9,10__0,10,0.0,21400.0,33200.0,42640.0,44764.0,44976.4,44997.64,44999.76
DT,Computer and Technology,Computers - IT Services,0.75,,,,504,25__1,25,1.0,20379.0,54929.95,252630.0,10918600.0,10918600.0,10918600.0,10918600.0
DXC,Computer and Technology,Computers - IT Services,0.75,,,,18,15__0,15,0.0,10106.0,20193.75,56658.75,64863.38,65683.84,65765.88,65774.09
EPAM,Computer and Technology,Computers - IT Services,0.75,18240.0,7. p90_trade_value,27.0,264,25__0,25,0.0,18150.0,43200.0,68952.0,85642.56,86324.26,86392.43,86399.24
EVLV,Computer and Technology,Computers - IT Services,0.75,17988.0,6. p95_trade_value,2.0,24,15__0,15,0.0,13409.0,17389.8,19537.24,19953.72,19995.37,19999.54,19999.95
FICO,Computer and Technology,Computers - IT Services,0.75,150000.0,4. p999_trade_value,5.0,4020,35__0,35,0.0,16374.8,23400.0,54981.0,149622.13,216000.0,216000.0,216000.0
G,Computer and Technology,Computers - IT Services,0.75,3569.9999999999995,2. p99999_trade_value,1.0,3,5__0,5,0.0,3490.8,3530.4,3562.08,3569.21,3569.92,3569.99,3570.0
