security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
XPEV,Auto-Tires-Trucks,Automotive - Foreign,35__4,35,4.0,4. p999_trade_value,600000.0,824000.0,O:XPEV250321C00022000,XPEV,C,22.0,2025-03-21,241,0,302,0.5,1739977066708000000,12000,600000.0,2025-02-19,Stock Options Cross,Auto-Tires-Trucks,Automotive - Foreign,18.0,18.29,17.88,17.99,4,5.778151250383644,1,1,0,0,0
XPEV,Auto-Tires-Trucks,Automotive - Foreign,35__4,35,4.0,4. p999_trade_value,600000.0,824000.0,O:XPEV250321C00022000,XPEV,C,22.0,2025-03-21,229,0,313,1.51,1740758253676000000,5000,755000.0,2025-02-28,Single Leg Cross Non ISO,Auto-Tires-Trucks,Automotive - Foreign,20.59,21.515,20.34,21.49,3,5.8779469516291885,1,1,0,0,0
XPEV,Auto-Tires-Trucks,Automotive - Foreign,35__4,35,4.0,4. p999_trade_value,600000.0,824000.0,O:XPEV250417P00019000,XPEV,P,19.0,2025-04-17,241,0,308,1.03,1743171140783000000,8000,824000.0,2025-03-28,Stock Options Cross,Auto-Tires-Trucks,Automotive - Foreign,19.81,19.87,19.43,19.7,2,5.915927211697116,1,1,1,1,0
XPEV,Auto-Tires-Trucks,Automotive - Foreign,35__4,35,4.0,1. p999999_trade_value,1188000.0,1188000.0,O:XPEV250417P00015000,XPEV,P,15.0,2025-04-17,241,0,308,0.54,1744209172807000000,22000,1188000.0,2025-04-09,Stock Options Cross,Auto-Tires-Trucks,Automotive - Foreign,16.9,17.77,16.415,17.44,1,6.074816440645175,1,0,0,0,1
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,8. p75_trade_value,7020.0,11605.000000000002,O:MBLY240830C00015500,MBLY,C,15.5,2024-08-30,209,0,313,0.3,1724429673139000000,250,7500.0,2024-08-23,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,15.19,15.465,14.32,14.4,685,3.8750612633917,5,0,0,0,1
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,6. p95_trade_value,16425.0,38860.0,O:MBLY240920C00015500,MBLY,C,15.5,2024-09-20,209,0,316,1.0,1724423333945000000,172,17200.0,2024-08-23,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,15.19,15.465,14.32,14.4,131,4.235528446907549,1,0,0,0,1
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,8. p75_trade_value,7020.0,11605.000000000002,O:MBLY240927C00014000,MBLY,C,14.0,2024-09-27,209,0,325,0.78,1724855018435000000,100,7800.0,2024-08-28,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,13.7,13.73,13.16,13.51,631,3.8920946026904804,5,1,1,1,0
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,8. p75_trade_value,7020.0,11605.000000000002,O:MBLY240927C00014000,MBLY,C,14.0,2024-09-27,209,0,309,0.85,1724852806708000000,100,8500.0,2024-08-28,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,13.7,13.73,13.16,13.51,533,3.929418925714293,4,1,1,1,0
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,8. p75_trade_value,7020.0,11605.000000000002,O:MBLY240927C00014000,MBLY,C,14.0,2024-09-27,209,0,308,0.8,1724853178037000000,100,8000.0,2024-08-28,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,13.7,13.73,13.16,13.51,599,3.9030899869919438,4,1,1,1,0
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,6. p95_trade_value,16425.0,38860.0,O:MBLY240920C00014500,MBLY,C,14.5,2024-09-20,227,0,312,0.62,1724944777268000000,300,18600.0,2024-08-29,Single Leg Auction Non ISO,Auto-Tires-Trucks,Automotive - Original Equipment,13.73,14.2635,13.69,14.04,110,4.269512944217916,1,1,0,0,0
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,8. p75_trade_value,7020.0,11605.000000000002,O:MBLY240920C00015000,MBLY,C,15.0,2024-09-20,209,0,313,0.45,1724940919867000000,200,9000.0,2024-08-29,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,13.73,14.2635,13.69,14.04,476,3.9542425094393248,4,0,0,0,1
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,7. p90_trade_value,11640.0,16400.0,O:MBLY240906C00015000,MBLY,C,15.0,2024-09-06,231,0,301,0.35,1725025574755000000,400,14000.0,2024-08-30,Single Leg Floor Trade,Auto-Tires-Trucks,Automotive - Original Equipment,14.25,14.76,14.2,14.28,210,4.146128035678238,2,0,0,0,1
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,8. p75_trade_value,7020.0,11605.000000000002,O:MBLY241004P00010000,MBLY,P,10.0,2024-10-04,209,0,325,0.43,1725908813389000000,200,8600.0,2024-09-09,Automatic Execution,Auto-Tires-Trucks,Automotive - Original Equipment,11.615,12.09,11.055,11.15,518,3.934498451243568,4,0,0,0,1
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,6. p95_trade_value,16425.0,38860.0,O:MBLY240920C00011500,MBLY,C,11.5,2024-09-20,227,0,301,0.3,1726513731659000000,600,18000.0,2024-09-16,Single Leg Auction Non ISO,Auto-Tires-Trucks,Automotive - Original Equipment,10.77,11.43,10.62,11.42,120,4.2552725051033065,1,1,1,1,0
MBLY,Auto-Tires-Trucks,Automotive - Original Equipment,35__0,35,0.0,6. p95_trade_value,16425.0,38860.0,O:MBLY240920C00011500,MBLY,C,11.5,2024-09-20,227,0,323,0.34,1726511341057000000,600,20400.000000000004,2024-09-16,Single Leg Auction Non ISO,Auto-Tires-Trucks,Automotive - Original Equipment,10.77,11.43,10.62,11.42,91,4.309630167425899,1,1,1,1,0
