data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-05-14,FCF,O:FCF250620C00017500,2025-06-20,C,17.5,14,3,0,12.0,17
2025-05-14,FCF,O:FCF250718C00020000,2025-07-18,C,20.0,282,34,0,12.0,17
