data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-05-14,FBNC,O:FBNC250620C00040000,2025-06-20,C,40.0,10,1,0,10.0,17
2025-04-23,FBNC,O:FBNC250620C00040000,2025-06-20,C,40.0,10,1,0,10.0,32
