data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-01-24,GBCI,O:GBCI250221C00060000,2025-02-21,C,60.0,20,1,0,20.0,1
2025-01-21,GBCI,O:GBCI250221C00060000,2025-02-21,C,60.0,20,2,0,20.0,4
2025-04-29,GBCI,O:GBCI250516P00040000,2025-05-16,P,40.0,50,2,0,20.0,1
2025-04-25,GBCI,O:GBCI250516P00040000,2025-05-16,P,40.0,50,1,0,20.0,3
2025-04-15,GBCI,O:GBCI250516C00040000,2025-05-16,C,40.0,20,1,0,20.0,1
2025-03-26,GBCI,O:GBCI250417C00050000,2025-04-17,C,50.0,28,8,0,20.0,14
2025-05-22,GBCI,O:GBCI250620P00040000,2025-06-20,P,40.0,50,1,0,20.0,1
2025-05-19,GBCI,O:GBCI250620P00040000,2025-06-20,P,40.0,50,1,0,20.0,4
2025-05-13,GBCI,O:GBCI250620P00040000,2025-06-20,P,40.0,50,1,0,20.0,8
