data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-25,TFIN,O:TFIN250620C00055000,2025-06-20,C,55.0,250,5,0,164.0,30
2025-04-23,TFIN,O:TFIN250620C00055000,2025-06-20,C,55.0,240,2,0,164.0,32
2025-05-14,TFIN,O:TFIN250620P00060000,2025-06-20,P,60.0,164,9,0,164.0,17
