data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-02-28,SBCF,O:SBCF250321C00025000,2025-03-21,C,25.0,30,2,0,12.0,1
2025-02-27,SBCF,O:SBCF250321C00025000,2025-03-21,C,25.0,30,4,0,12.0,2
2025-01-27,SBCF,O:SBCF250221C00035000,2025-02-21,C,35.0,12,4,0,12.0,1
