data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-04,BRKL,O:BRKL250620P00010000,2025-06-20,P,10.0,10,1,0,10.0,44
2025-05-22,BRKL,O:BRKL250718P00010000,2025-07-18,P,10.0,10,1,0,10.0,11
