security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
SSRM,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,6. p95_trade_value,35200.0,35200.0,O:SSRM250221P00009000,SSRM,P,9.0,2025-02-21,231,0,301,0.2,1739906513191000000,1760,35200.0,2025-02-18,3000,30,True,Single Leg Floor Trade,Basic Materials,Mining - Miscellaneous,9.33,9.46,9.235,9.33,2,4.546542663478131,20,1,1,0,0,0
SSRM,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,1. p999999_trade_value,36000.0,36000.0,O:SSRM250516C00011000,SSRM,C,11.0,2025-05-16,235,0,313,0.72,1744916967391000000,500,36000.0,2025-04-17,3000,30,True,Multi Leg floor trade,Basic Materials,Mining - Miscellaneous,10.92,10.96,10.735,10.84,1,4.556302500767287,20,1,1,0,0,0
MUX,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,1. p999999_trade_value,16500.0,16500.0,O:MUX241115C00011000,MUX,C,11.0,2024-11-15,209,0,308,0.55,1729264099798000000,300,16500.0,2024-10-18,3000,30,True,Automatic Execution,Basic Materials,Mining - Miscellaneous,10.3,10.98,10.265,10.92,1,4.217483944213907,20,1,1,0,0,0
NGD,Basic Materials,Mining - Gold,15__0,15,0.0,1. p999999_trade_value,38445.0,38445.0,O:NGD250516C00004000,NGD,C,4.0,2025-05-16,227,0,301,0.11,1746126320125000000,3495,38445.0,2025-05-01,3000,30,True,Single Leg Auction Non ISO,Basic Materials,Mining - Gold,3.8,3.89,3.745,3.87,1,4.584839865239926,20,1,1,0,0,0
PPTA,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,8. p75_trade_value,11250.0,15500.0,O:PPTA241018P00007500,PPTA,P,7.5,2024-10-18,209,0,313,0.15,1727103771974000000,1000,15000.0,2024-09-23,3000,30,True,Automatic Execution,Basic Materials,Mining - Miscellaneous,8.74,8.75,8.4,8.66,8,4.176091259055681,20,3,0,0,0,1
PPTA,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,7. p90_trade_value,18585.0,30000.0,O:PPTA241115C00012500,PPTA,C,12.5,2024-11-15,209,0,308,0.3,1729522485756000000,1000,30000.0,2024-10-21,3000,30,True,Automatic Execution,Basic Materials,Mining - Miscellaneous,10.19,10.68,10.15,10.38,4,4.477121254719663,20,2,0,0,0,1
PPTA,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,8. p75_trade_value,11250.0,15500.0,O:PPTA250117C00015000,PPTA,C,15.0,2025-01-17,235,0,301,0.45,1734705496717000000,250,11250.0,2024-12-20,3000,30,True,Multi Leg floor trade,Basic Materials,Mining - Miscellaneous,11.65,12.66,11.65,12.33,14,4.051152522447381,20,5,0,0,0,1
PPTA,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,8. p75_trade_value,11250.0,15500.0,O:PPTA250117C00012500,PPTA,C,12.5,2025-01-17,209,0,308,0.5,1735225193749000000,310,15500.0,2024-12-26,3000,30,True,Automatic Execution,Basic Materials,Mining - Miscellaneous,11.43,11.505,10.91,11.21,7,4.190331698170292,20,3,1,0,0,0
PPTA,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,7. p90_trade_value,18585.0,30000.0,O:PPTA250117C00012500,PPTA,C,12.5,2025-01-17,209,0,308,0.4,1735835669086000000,500,20000.0,2025-01-02,3000,30,True,Automatic Execution,Basic Materials,Mining - Miscellaneous,10.81,11.44,10.81,11.05,5,4.301029995663981,20,2,1,0,0,0
PPTA,Basic Materials,Mining - Miscellaneous,15__0,15,0.0,8. p75_trade_value,11250.0,15500.0,O:PPTA250221C00015000,PPTA,C,15.0,2025-02-21,209,0,308,0.3,1737731025194000000,500,15000.0,2025-01-24,3000,30,True,Automatic Execution,Basic Materials,Mining - Miscellaneous,12.45,13.04,12.365,12.63,9,4.176091259055681,20,3,0,0,0,1
