security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ACHR,Aerospace,Aerospace - Defense,35__0,35,2,0.0,1. p999999_trade_value,139655.0,139655.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ACHR,Aerospace,Aerospace - Defense,35__0,35,2,0.0,4. p999_trade_value,99493.0,86800.0,3.0,4.0,0.75,0.55,1. ABOVE BASELINE,4.0,5.0,0.8
ACHR,Aerospace,Aerospace - Defense,35__0,35,2,0.0,5. p99_trade_value,86730.0,34800.0,35.0,44.0,0.7954545454545454,0.55,1. ABOVE BASELINE,39.0,49.0,0.7959183673469388
ACHR,Aerospace,Aerospace - Defense,35__0,35,2,0.0,6. p95_trade_value,34704.0,16560.0,115.0,196.0,0.5867346938775511,0.55,1. ABOVE BASELINE,154.0,245.0,0.6285714285714286
ACHR,Aerospace,Aerospace - Defense,35__0,35,2,0.0,7. p90_trade_value,16530.0,11700.0,147.0,246.0,0.5975609756097561,0.55,1. ABOVE BASELINE,301.0,491.0,0.6130346232179226
ACHR,Aerospace,Aerospace - Defense,35__0,35,2,0.0,8. p75_trade_value,11640.0,7261.0,448.0,731.0,0.612859097127223,0.55,1. ABOVE BASELINE,749.0,1222.0,0.6129296235679215
AVAV,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,1. p999999_trade_value,115500.0,115500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AVAV,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,5. p99_trade_value,108000.0,55000.0,2.0,7.0,0.2857142857142857,0.55,2. BELOW BASELINE,3.0,8.0,0.375
AVAV,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,6. p95_trade_value,50000.0,18000.0,19.0,30.0,0.6333333333333333,0.55,2. BELOW BASELINE,22.0,38.0,0.5789473684210527
AVAV,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,7. p90_trade_value,17980.0,12288.0,21.0,40.0,0.525,0.55,2. BELOW BASELINE,43.0,78.0,0.5512820512820513
AVAV,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,8. p75_trade_value,12160.0,7150.0,54.0,113.0,0.4778761061946903,0.55,2. BELOW BASELINE,97.0,191.0,0.5078534031413613
AXON,Aerospace,Aerospace - Defense Equipment,35__0,35,2,0.0,1. p999999_trade_value,407500.0,407500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AXON,Aerospace,Aerospace - Defense Equipment,35__0,35,2,0.0,4. p999_trade_value,391950.0,217500.0,3.0,5.0,0.6,0.55,1. ABOVE BASELINE,4.0,6.0,0.6666666666666666
AXON,Aerospace,Aerospace - Defense Equipment,35__0,35,2,0.0,5. p99_trade_value,200000.0,84813.0,27.0,50.0,0.54,0.55,2. BELOW BASELINE,31.0,56.0,0.5535714285714286
AXON,Aerospace,Aerospace - Defense Equipment,35__0,35,2,0.0,6. p95_trade_value,84240.0,34079.99999999999,122.0,220.0,0.5545454545454546,0.55,2. BELOW BASELINE,153.0,276.0,0.5543478260869565
AXON,Aerospace,Aerospace - Defense Equipment,35__0,35,2,0.0,7. p90_trade_value,33600.0,21080.0,149.0,275.0,0.5418181818181819,0.55,2. BELOW BASELINE,302.0,551.0,0.5480943738656987
AXON,Aerospace,Aerospace - Defense Equipment,35__0,35,2,0.0,8. p75_trade_value,21024.0,10480.000000000002,448.0,826.0,0.5423728813559322,0.55,2. BELOW BASELINE,750.0,1377.0,0.5446623093681917
BWXT,Aerospace,Aerospace - Defense Equipment,25__0,25,2,0.0,1. p999999_trade_value,995219.9999999999,995219.9999999999,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BWXT,Aerospace,Aerospace - Defense Equipment,25__0,25,2,0.0,5. p99_trade_value,419250.0,143840.0,2.0,5.0,0.4,0.55,2. BELOW BASELINE,3.0,6.0,0.5
BWXT,Aerospace,Aerospace - Defense Equipment,25__0,25,2,0.0,6. p95_trade_value,138000.0,25410.0,12.0,20.0,0.6,0.55,2. BELOW BASELINE,15.0,26.0,0.5769230769230769
BWXT,Aerospace,Aerospace - Defense Equipment,25__0,25,2,0.0,7. p90_trade_value,25380.0,14279.999999999998,19.0,25.0,0.76,0.55,2. BELOW BASELINE,34.0,51.0,0.6666666666666666
BWXT,Aerospace,Aerospace - Defense Equipment,25__0,25,2,0.0,8. p75_trade_value,14250.0,7800.0,53.0,78.0,0.6794871794871795,0.55,2. BELOW BASELINE,87.0,129.0,0.6744186046511628
CW,Aerospace,Aerospace - Defense Equipment,20__0,20,2,0.0,1. p999999_trade_value,39780.0,39780.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CW,Aerospace,Aerospace - Defense Equipment,20__0,20,2,0.0,5. p99_trade_value,35405.0,35405.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CW,Aerospace,Aerospace - Defense Equipment,20__0,20,2,0.0,6. p95_trade_value,30720.000000000004,23224.999999999996,4.0,6.0,0.6666666666666666,0.55,1. ABOVE BASELINE,6.0,8.0,0.75
CW,Aerospace,Aerospace - Defense Equipment,20__0,20,2,0.0,7. p90_trade_value,23199.999999999996,16200.0,7.0,10.0,0.7,0.55,1. ABOVE BASELINE,13.0,18.0,0.7222222222222222
CW,Aerospace,Aerospace - Defense Equipment,20__0,20,2,0.0,8. p75_trade_value,14739.000000000002,8910.0,15.0,23.0,0.6521739130434783,0.55,1. ABOVE BASELINE,28.0,41.0,0.6829268292682927
EH,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,1. p999999_trade_value,182160.0,182160.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
EH,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,4. p999_trade_value,92540.0,92540.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
EH,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,5. p99_trade_value,56485.0,43600.0,4.0,12.0,0.3333333333333333,0.55,2. BELOW BASELINE,6.0,14.0,0.42857142857142855
EH,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,6. p95_trade_value,42500.0,24600.0,31.0,55.0,0.5636363636363636,0.55,2. BELOW BASELINE,37.0,69.0,0.5362318840579711
EH,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,7. p90_trade_value,24480.0,16840.0,31.0,68.0,0.45588235294117646,0.55,2. BELOW BASELINE,68.0,137.0,0.49635036496350365
EH,Aerospace,Aerospace - Defense Equipment,30__2,30,2,2.0,8. p75_trade_value,16758.0,9480.0,89.0,207.0,0.42995169082125606,0.55,2. BELOW BASELINE,157.0,344.0,0.4563953488372093
