security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AEYE,Computer and Technology,Internet - Software,15__0,15,3,0.0,1. p999999_trade_value,15984.0,15984.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
AEYE,Computer and Technology,Internet - Software,15__0,15,3,0.0,6. p95_trade_value,12144.999999999998,12144.999999999998,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
AEYE,Computer and Technology,Internet - Software,15__0,15,3,0.0,7. p90_trade_value,10000.0,10000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
AEYE,Computer and Technology,Internet - Software,15__0,15,3,0.0,8. p75_trade_value,9050.0,6500.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,2.0,6.0,0.3333333333333333
AIP,Computer and Technology,Internet - Software,10__0,10,3,0.0,1. p999999_trade_value,11960.0,11960.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AIP,Computer and Technology,Internet - Software,10__0,10,3,0.0,8. p75_trade_value,10500.0,8640.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
ALKT,Computer and Technology,Internet - Software,15__0,15,3,0.0,1. p999999_trade_value,78750.0,78750.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ALKT,Computer and Technology,Internet - Software,15__0,15,3,0.0,6. p95_trade_value,20400.0,18120.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
ALKT,Computer and Technology,Internet - Software,15__0,15,3,0.0,7. p90_trade_value,13050.0,10125.0,3.0,3.0,1.0,0.55,2. BELOW BASELINE,5.0,6.0,0.8333333333333334
ALKT,Computer and Technology,Internet - Software,15__0,15,3,0.0,8. p75_trade_value,9450.0,6565.000000000001,4.0,8.0,0.5,0.55,2. BELOW BASELINE,9.0,14.0,0.6428571428571429
