security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
BLND,Computer and Technology,Internet - Software,0.55,12500.0,1. p999999_trade_value,1.0,4,5__0,5,3,0.0,11810.0,12155.0,12431.0,12493.1,12499.31,12499.93,12499.99
BLZE,Computer and Technology,Internet - Software,0.55,5000.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,4810.0,4905.0,4981.0,4998.1,4999.81,4999.98,5000.0
BR,Computer and Technology,Internet - Software,0.55,12782.0,7. p90_trade_value,3.0,21,15__0,15,3,0.0,12782.0,14580.0,20023.2,21247.92,21370.39,21382.64,21383.86
BSY,Computer and Technology,Internet - Software,0.55,5950.0,8. p75_trade_value,6.0,23,15__0,15,3,0.0,19644.0,23868.0,32201.7,34283.67,34491.87,34512.69,34514.77
BZ,Computer and Technology,Internet - Software,0.55,,,,54,15__0,15,3,0.0,54218.5,60345.0,74668.71,79006.07,79439.81,79483.18,79487.52
CALX,Computer and Technology,Internet - Software,0.55,12375.0,8. p75_trade_value,9.0,33,15__0,15,3,0.0,32257.0,55830.0,106341.6,118472.16,119685.22,119806.52,119818.65
CCCS,Computer and Technology,Internet - Software,0.55,10000.0,8. p75_trade_value,2.0,8,10__0,10,3,0.0,10600.0,11300.0,11860.0,11986.0,11998.6,11999.86,11999.99
CCSI,Computer and Technology,Internet - Software,0.55,5500.000000000001,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,5060.0,5280.0,5456.0,5495.6,5499.56,5499.96,5500.0
CGNT,Computer and Technology,Internet - Software,0.55,,,,16,10__0,10,3,0.0,32880.0,37912.5,39982.5,40448.25,40494.83,40499.48,40499.95
CHGG,Computer and Technology,Internet - Software,0.55,,,,26,15__0,15,3,0.0,12072.5,14875.0,16267.5,16647.75,16685.77,16689.58,16689.96
CMCM,Computer and Technology,Internet - Software,0.55,3500.0,1. p999999_trade_value,2.0,2,5__0,5,3,0.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
CRTO,Computer and Technology,Internet - Software and Services,0.55,,,,52,15__2,15,3,2.0,22923.0,164250.0,1639750.0,2683975.0,2788397.5,2798839.75,2799883.98
CWAN,Computer and Technology,Internet - Software,0.55,38720.00000000001,1. p999999_trade_value,1.0,28,15__0,15,3,0.0,9460.0,9678.0,30890.0,37937.0,38641.7,38712.17,38719.22
CXDO,Computer and Technology,Internet - Services,0.55,,,,1,0__2,0,3,2.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0
DAY,Computer and Technology,Internet - Software,0.55,15500.0,6. p95_trade_value,2.0,38,15__0,15,3,0.0,8946.0,10366.0,18152.3,19554.23,19694.42,19708.44,19709.84
DBD,Computer and Technology,Internet - Software,0.55,4400.0,8. p75_trade_value,6.0,24,15__0,15,3,0.0,4500.0,4542.5,4954.25,5062.92,5073.79,5074.88,5074.99
DFDV,Computer and Technology,Internet - Software,0.55,49750.0,1. p999999_trade_value,1.0,54,15__0,15,3,0.0,12705.0,18076.5,36367.5,48411.75,49616.18,49736.62,49748.66
DFIN,Computer and Technology,Internet - Software and Services,0.55,,,,1,0__0,0,3,0.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
DOMO,Computer and Technology,Internet - Software,0.55,,,,27,15__0,15,3,0.0,11570.0,23237.0,38319.0,41559.9,41883.99,41916.4,41919.64
EB,Computer and Technology,Internet - Services,0.55,6500.0,1. p999999_trade_value,2.0,2,5__0,5,3,0.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
FLYW,Computer and Technology,Internet - Software,0.55,,,,33,15__0,15,3,0.0,9980.0,28332.0,90960.0,117096.0,119709.6,119970.96,119997.1
GBTG,Computer and Technology,Internet - Software,0.55,,,,1,0__2,0,3,2.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0
GETY,Computer and Technology,Internet - Software,0.55,,,,7,10__0,10,3,0.0,6192.0,6696.0,7099.2,7189.92,7198.99,7199.9,7199.99
GTM,Computer and Technology,Internet - Software,0.55,,,,16,10__0,10,3,0.0,17009.5,26264.25,43652.85,47565.28,47956.53,47995.65,47999.57
HUYA,Computer and Technology,Internet - Software and Services,0.55,,,,6,10__0,10,3,0.0,7125.0,8287.5,9217.5,9426.75,9447.68,9449.77,9449.98
IIIV,Computer and Technology,Internet - Software,0.55,,,,8,10__0,10,3,0.0,11500.0,13250.0,14650.0,14965.0,14996.5,14999.65,14999.97
INSG,Computer and Technology,Internet - Software,0.55,,,,29,15__0,15,3,0.0,8740.0,18800.0,80785.6,100310.56,102263.06,102458.31,102477.83
JOYY,Computer and Technology,Internet - Services,0.55,5000.0,8. p75_trade_value,2.0,7,10__0,10,3,0.0,5156.0,5273.0,5366.6,5387.66,5389.77,5389.98,5390.0
KIND,Computer and Technology,Internet - Software,0.55,,,,1,0__2,0,3,2.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0
LFWD,Computer and Technology,Internet - Software,0.55,11985.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,11155.5,11570.25,11902.05,11976.71,11984.17,11984.92,11984.99
LPSN,Computer and Technology,Internet - Services,0.55,,,,26,15__0,15,3,0.0,6753.0,7635.0,9015.0,9415.5,9455.55,9459.56,9459.96
LSPD,Computer and Technology,Internet - Software,0.55,,,,43,15__0,15,3,0.0,15784.0,62950.0,165520.0,182152.0,183815.2,183981.52,183998.15
MOMO,Computer and Technology,Internet - Software,0.55,,,,35,15__0,15,3,0.0,26064.0,58870.4,94780.72,103132.07,103967.21,104050.72,104059.07
MTLS,Computer and Technology,Internet - Software,0.55,,,,1,0__2,0,3,2.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0
NATL,Computer and Technology,Internet - Software,0.55,11000.000000000002,1. p999999_trade_value,1.0,5,5__0,5,3,0.0,8824.4,9912.2,10782.44,10978.24,10997.82,10999.78,10999.98
OLO,Computer and Technology,Internet - Software,0.55,,,,7,10__0,10,3,0.0,14280.0,14640.0,14928.0,14992.8,14999.28,14999.93,14999.99
OPRA,Computer and Technology,Internet - Content,0.55,,,,44,15__0,15,3,0.0,11871.0,16300.9,46943.58,48605.36,48771.54,48788.15,48789.82
OSPN,Computer and Technology,Internet - Software,0.55,5874.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,5750.1,5812.05,5861.61,5872.76,5873.88,5873.99,5874.0
PD,Computer and Technology,Internet - Software,0.55,,,,55,15__0,15,3,0.0,18200.0,27089.1,51255.0,61825.5,62882.55,62988.25,62998.83
PERI,Computer and Technology,Internet - Content,0.55,5000.0,8. p75_trade_value,3.0,10,10__0,10,3,0.0,13805.4,14882.7,15744.54,15938.45,15957.85,15959.78,15959.98
PHUN,Computer and Technology,Internet - Software,0.55,6500.0,8. p75_trade_value,13.0,52,15__0,15,3,0.0,10985.0,18225.0,34613.6,37661.36,37966.14,37996.61,37999.66
PRCH,Computer and Technology,Internet - Software,0.55,8700.0,8. p75_trade_value,8.0,30,15__0,15,3,0.0,25772.0,32742.0,195520.4,255352.04,261335.2,261933.52,261993.35
PUBM,Computer and Technology,Internet - Software,0.55,34900.0,1. p999999_trade_value,1.0,15,10__0,10,3,0.0,9820.0,17820.0,31484.0,34558.4,34865.84,34896.58,34899.66
QNST,Computer and Technology,Internet - Delivery Services,0.55,8119.999999999999,7. p90_trade_value,2.0,19,15__0,15,3,0.0,8008.0,8246.0,9153.2,9357.32,9377.73,9379.77,9379.98
QTWO,Computer and Technology,Internet - Software,0.55,54540.00000000001,1. p999999_trade_value,1.0,48,15__0,15,3,0.0,29864.0,43750.0,54286.2,54514.62,54537.46,54539.75,54539.97
RDWR,Computer and Technology,Internet - Software,0.55,8000.0,8. p75_trade_value,2.0,6,10__0,10,3,0.0,8500.0,8750.0,8950.0,8995.0,8999.5,8999.95,9000.0
REKR,Computer and Technology,Internet - Software,0.55,9540.0,7. p90_trade_value,2.0,15,10__0,10,3,0.0,9324.0,13278.0,20255.6,21825.56,21982.56,21998.26,21999.83
SABR,Computer and Technology,Internet - Software and Services,0.55,85000.00000000001,1. p999999_trade_value,1.0,13,10__0,10,3,0.0,9553.6,39968.8,75993.76,84099.38,84909.94,84990.99,84999.1
SAIL,Computer and Technology,Internet - Software,0.55,,,,50,15__0,15,3,0.0,12182.5,28448.7,70442.8,83796.28,85131.63,85265.16,85278.52
SEAT,Computer and Technology,Internet - Software,0.55,,,,4,5__0,5,3,0.0,8594.9,9150.95,9595.79,9695.88,9705.89,9706.89,9706.99
SEMR,Computer and Technology,Internet - Software,0.55,,,,4,5__0,5,3,0.0,10740.5,11297.75,11743.55,11843.86,11853.89,11854.89,11854.99
SIFY,Computer and Technology,Internet - Services,0.55,,,,3,5__0,5,3,0.0,9200.0,9725.0,10145.0,10239.5,10248.95,10249.9,10249.99
SMWB,Computer and Technology,Internet - Content,0.55,,,,1,0__0,0,3,0.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0
SNCR,Computer and Technology,Internet - Software,0.55,5500.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
SPT,Computer and Technology,Internet - Services,0.55,,,,24,15__0,15,3,0.0,13526.0,15977.0,17324.0,17572.4,17597.24,17599.72,17599.97
SSTK,Computer and Technology,Internet - Content,0.55,44910.0,1. p999999_trade_value,1.0,11,10__0,10,3,0.0,32410.0,38660.0,43660.0,44785.0,44897.5,44908.75,44909.88
TCX,Computer and Technology,Internet - Content,0.55,39780.0,1. p999999_trade_value,1.0,3,5__3,5,3,3.0,32924.0,36352.0,39094.4,39711.44,39773.14,39779.31,39779.93
TENB,Computer and Technology,Internet - Software,0.55,63180.00000000001,6. p95_trade_value,2.0,26,15__0,15,3,0.0,26880.0,57885.0,123795.0,141979.5,143797.95,143979.8,143997.98
THRY,Computer and Technology,Internet - Software,0.55,10050.0,8. p75_trade_value,2.0,5,5__0,5,3,0.0,10752.0,10986.0,11173.2,11215.32,11219.53,11219.95,11220.0
TIXT,Computer and Technology,Internet - Software,0.55,10000.0,1. p999999_trade_value,1.0,1,0__0,0,3,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
TRUE,Computer and Technology,Internet - Services,0.55,,,,1,0__2,0,3,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
TRVG,Computer and Technology,Internet - Services,0.55,3990.0000000000005,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0
TUYA,Computer and Technology,Internet - Software,0.55,,,,45,15__0,15,3,0.0,40734.0,54422.0,69036.8,69840.68,69921.07,69929.11,69929.91
UDMY,Computer and Technology,Internet - Software,0.55,,,,27,15__0,15,3,0.0,44416.0,58512.0,88308.0,96310.8,97111.08,97191.11,97199.11
VERX,Computer and Technology,Internet - Software,0.55,97999.99999999999,1. p999999_trade_value,1.0,42,15__0,15,3,0.0,14588.0,16187.5,75040.0,95704.0,97770.4,97977.04,97997.7
VRRM,Computer and Technology,Internet - Software,0.55,,,,2,5__1,5,3,1.0,61500.0,64500.0,66900.0,67440.0,67494.0,67499.4,67499.94
WK,Computer and Technology,Internet - Software,0.55,,,,10,10__0,10,3,0.0,7075.0,9662.5,11732.5,12198.25,12244.83,12249.48,12249.95
YALA,Computer and Technology,Internet - Software,0.55,4000.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,3980.0,3990.0,3998.0,3999.8,3999.98,4000.0,4000.0
YELP,Computer and Technology,Internet - Content,0.55,9000.0,7. p90_trade_value,6.0,52,15__0,15,3,0.0,8984.8,10455.5,20787.4,24578.74,24957.87,24995.79,24999.58
YRD,Computer and Technology,Internet - Services,0.55,,,,16,10__0,10,3,0.0,14525.0,20932.5,35050.5,38227.05,38544.71,38576.47,38579.65
ZD,Computer and Technology,Internet - Software,0.55,12765.0,7. p90_trade_value,2.0,15,10__0,10,3,0.0,10779.0,13875.0,15947.0,16413.2,16459.82,16464.48,16464.95
ZDGE,Computer and Technology,Internet - Content,0.55,,,,2,5__0,5,3,0.0,8446.5,8723.25,8944.65,8994.47,8999.45,8999.94,8999.99
