security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AIP,Computer and Technology,Internet - Software,0.65,8640.0,8. p75_trade_value,3.0,9,10__0,10,0.0,10792.0,11376.0,11843.2,11948.32,11958.83,11959.88,11959.99
ATHM,Computer and Technology,Internet - Services,0.65,10000.0,8. p75_trade_value,3.0,10,10__0,10,0.0,10001.0,10005.5,10009.1,10009.91,10009.99,10010.0,10010.0
AZ,Computer and Technology,Internet - Software,0.65,,,,6,10__0,10,0.0,9750.0,10125.0,10425.0,10492.5,10499.25,10499.93,10499.99
BIGC,Computer and Technology,Internet - Software,0.65,,,,8,10__0,10,0.0,49980.0,49980.0,49980.0,49980.0,49980.0,49980.0,49980.0
CCCS,Computer and Technology,Internet - Software,0.65,10000.0,8. p75_trade_value,2.0,8,10__0,10,0.0,10600.0,11300.0,11860.0,11986.0,11998.6,11999.86,11999.99
CGNT,Computer and Technology,Internet - Software,0.65,,,,16,10__0,10,0.0,32880.0,37912.5,39982.5,40448.25,40494.83,40499.48,40499.95
GETY,Computer and Technology,Internet - Software,0.65,,,,7,10__0,10,0.0,6192.0,6696.0,7099.2,7189.92,7198.99,7199.9,7199.99
GTM,Computer and Technology,Internet - Software,0.65,,,,16,10__0,10,0.0,17009.5,26264.25,43652.85,47565.28,47956.53,47995.65,47999.57
HUYA,Computer and Technology,Internet - Software and Services,0.65,,,,6,10__0,10,0.0,7125.0,8287.5,9217.5,9426.75,9447.68,9449.77,9449.98
IIIV,Computer and Technology,Internet - Software,0.65,,,,8,10__0,10,0.0,11500.0,13250.0,14650.0,14965.0,14996.5,14999.65,14999.97
JOYY,Computer and Technology,Internet - Services,0.65,5000.0,8. p75_trade_value,2.0,7,10__0,10,0.0,5156.0,5273.0,5366.6,5387.66,5389.77,5389.98,5390.0
OLO,Computer and Technology,Internet - Software,0.65,,,,7,10__0,10,0.0,14280.0,14640.0,14928.0,14992.8,14999.28,14999.93,14999.99
PERI,Computer and Technology,Internet - Content,0.65,5000.0,8. p75_trade_value,3.0,10,10__0,10,0.0,13805.4,14882.7,15744.54,15938.45,15957.85,15959.78,15959.98
PUBM,Computer and Technology,Internet - Software,0.65,34900.0,1. p999999_trade_value,1.0,15,10__0,10,0.0,9820.0,17820.0,31484.0,34558.4,34865.84,34896.58,34899.66
RDWR,Computer and Technology,Internet - Software,0.65,8000.0,8. p75_trade_value,2.0,6,10__0,10,0.0,8500.0,8750.0,8950.0,8995.0,8999.5,8999.95,9000.0
REKR,Computer and Technology,Internet - Software,0.65,9540.0,7. p90_trade_value,2.0,15,10__0,10,0.0,9324.0,13278.0,20255.6,21825.56,21982.56,21998.26,21999.83
SABR,Computer and Technology,Internet - Software and Services,0.65,85000.00000000001,1. p999999_trade_value,1.0,13,10__0,10,0.0,9553.6,39968.8,75993.76,84099.38,84909.94,84990.99,84999.1
SSTK,Computer and Technology,Internet - Content,0.65,44910.0,1. p999999_trade_value,1.0,11,10__0,10,0.0,32410.0,38660.0,43660.0,44785.0,44897.5,44908.75,44909.88
WK,Computer and Technology,Internet - Software,0.65,,,,10,10__0,10,0.0,7075.0,9662.5,11732.5,12198.25,12244.83,12249.48,12249.95
YRD,Computer and Technology,Internet - Services,0.65,,,,16,10__0,10,0.0,14525.0,20932.5,35050.5,38227.05,38544.71,38576.47,38579.65
ZD,Computer and Technology,Internet - Software,0.65,12765.0,7. p90_trade_value,2.0,15,10__0,10,0.0,10779.0,13875.0,15947.0,16413.2,16459.82,16464.48,16464.95
