security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AZTA,Medical,Medical Info Systems,10__3,10,3.0,1. p999999_trade_value,260000.0,260000.0,O:AZTA250516P00025000,AZTA,P,25.0,2025-05-16,235,0,313,1.3,1746560803991000000,2000,260000.0,2025-05-06,3000,30,True,Multi Leg floor trade,Medical,Medical Info Systems,25.91,26.07,25.305,25.42,1,5.414973347970818,20,1,1,0,0,0
AZTA,Medical,Medical Info Systems,10__3,10,3.0,8. p75_trade_value,12665.0,12665.0,O:AZTA250516P00025000,AZTA,P,25.0,2025-05-16,232,0,313,1.49,1746561466954000000,85,12665.0,2025-05-06,3000,30,True,Multi Leg auto-electronic trade,Medical,Medical Info Systems,25.91,26.07,25.305,25.42,2,4.102605194126567,20,2,1,0,0,0
BFLY,Medical,Medical Info Systems,5__0,5,0.0,1. p999999_trade_value,13000.0,13000.0,O:BFLY241115C00002000,BFLY,C,2.0,2024-11-15,227,0,323,0.13,1730397724917000000,1000,13000.0,2024-10-31,3000,30,True,Single Leg Auction Non ISO,Medical,Medical Info Systems,1.87,1.87,1.75,1.78,1,4.113943352306837,20,1,1,1,1,0
CCLD,Medical,Medical Info Systems,0__2,0,2.0,1. p999999_trade_value,4768.0,4768.0,O:CCLD250321C00002000,CCLD,C,2.0,2025-03-21,209,0,316,0.16,1741615889715000000,298,4768.0,2025-03-10,3000,30,True,Automatic Execution,Medical,Medical Info Systems,1.63,1.94,1.51,1.68,1,3.67833624673218,20,1,1,0,0,0
CLOV,Medical,Medical Info Systems,25__0,25,0.0,5. p99_trade_value,20295.0,28458.0,O:CLOV240927C00003000,CLOV,C,3.0,2024-09-27,209,0,313,0.3,1725460328205000000,700,21000.0,2024-09-04,3000,30,True,Automatic Execution,Medical,Medical Info Systems,2.72,2.985,2.67,2.865,3,4.3222192947339195,20,1,1,0,0,0
CLOV,Medical,Medical Info Systems,25__0,25,0.0,5. p99_trade_value,20295.0,28458.0,O:CLOV241122C00004500,CLOV,C,4.5,2024-11-22,209,0,313,0.41,1730834270780000000,495,20295.0,2024-11-05,3000,30,True,Automatic Execution,Medical,Medical Info Systems,4.35,4.37,4.21,4.32,4,4.307389055653304,20,1,1,0,0,0
CLOV,Medical,Medical Info Systems,25__0,25,0.0,1. p999999_trade_value,39760.0,39760.0,O:CLOV241122C00004500,CLOV,C,4.5,2024-11-22,209,0,323,0.4,1730817064186000000,994,39760.0,2024-11-05,3000,30,True,Automatic Execution,Medical,Medical Info Systems,4.35,4.37,4.21,4.32,1,4.599446375725275,20,1,1,0,0,0
CLOV,Medical,Medical Info Systems,25__0,25,0.0,5. p99_trade_value,20295.0,28458.0,O:CLOV250314C00004500,CLOV,C,4.5,2025-03-14,209,0,323,0.31,1740407477122000000,918,28458.0,2025-02-24,3000,30,True,Automatic Execution,Medical,Medical Info Systems,4.45,4.49,4.17,4.18,2,4.454204375035515,20,1,1,0,0,0
FLGT,Medical,Medical Info Systems,0__2,0,2.0,1. p999999_trade_value,3900.0,3900.0,O:FLGT241115C00020000,FLGT,C,20.0,2024-11-15,227,0,323,0.78,1729870459262000000,50,3900.0,2024-10-25,3000,30,True,Single Leg Auction Non ISO,Medical,Medical Info Systems,19.22,19.61,19.115,19.42,1,3.591064607026499,20,1,1,0,0,0
HCAT,Medical,Medical Info Systems,5__1,5,1.0,8. p75_trade_value,45350.0,45350.0,O:HCAT250117C00007500,HCAT,C,7.5,2025-01-17,231,0,313,0.5,1734984276941000000,907,45350.0,2024-12-23,3000,30,True,Single Leg Floor Trade,Medical,Medical Info Systems,7.06,7.14,6.85,6.94,2,4.656577291396114,20,2,1,0,0,0
HCAT,Medical,Medical Info Systems,5__1,5,1.0,1. p999999_trade_value,49610.0,49610.0,O:HCAT250117C00007500,HCAT,C,7.5,2025-01-17,231,0,301,0.55,1735312176824000000,902,49610.0,2024-12-27,3000,30,True,Single Leg Floor Trade,Medical,Medical Info Systems,7.05,7.2,6.775,7.08,1,4.695569227036185,20,1,1,0,0,0
HNGE,Medical,Medical Info Systems,10__0,10,0.0,8. p75_trade_value,4680.0,4680.0,O:HNGE250620P00035000,HNGE,P,35.0,2025-06-20,209,0,304,1.2,1749583586189000000,39,4680.0,2025-06-10,3000,30,True,Automatic Execution,Medical,Medical Info Systems,38.05,39.29,35.59,36.59,2,3.670245853074124,20,2,1,0,0,0
HNGE,Medical,Medical Info Systems,10__0,10,0.0,1. p999999_trade_value,5375.0,5375.0,O:HNGE250620P00035000,HNGE,P,35.0,2025-06-20,209,0,313,1.25,1749583331774000000,43,5375.0,2025-06-10,3000,30,True,Automatic Execution,Medical,Medical Info Systems,38.05,39.29,35.59,36.59,1,3.730378468587643,20,1,1,0,0,0
INSP,Medical,Medical Info Systems,30__1,30,1.0,5. p99_trade_value,91680.0,222360.0,O:INSP241115C00200000,INSP,C,200.0,2024-11-15,233,0,323,12.31,1730485212011000000,174,214194.0,2024-11-01,3000,30,True,Multi Leg Auction,Medical,Medical Info Systems,195.28,197.71,190.53,190.71,3,5.330807301213916,20,1,1,0,0,0
INSP,Medical,Medical Info Systems,30__1,30,1.0,5. p99_trade_value,91680.0,222360.0,O:INSP250117C00200000,INSP,C,200.0,2025-01-17,235,0,301,4.75,1735059109410000000,350,166250.0,2024-12-24,3000,30,True,Multi Leg floor trade,Medical,Medical Info Systems,188.62,188.62,184.015,186.29,5,5.220761653975142,20,1,1,0,0,0
INSP,Medical,Medical Info Systems,30__1,30,1.0,5. p99_trade_value,91680.0,222360.0,O:INSP250117P00195000,INSP,P,195.0,2025-01-17,242,0,323,10.2,1736532191044000000,218,222360.0,2025-01-10,3000,30,True,Stock Options floor trade,Medical,Medical Info Systems,211.95,211.99,202.38,202.48,2,5.347056665366522,20,1,1,1,1,0
