security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AS,Consumer Discretionary,Leisure and Recreation Products,20__3,20,2,3.0,1. p999999_trade_value,208425.0,208425.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AS,Consumer Discretionary,Leisure and Recreation Products,20__3,20,2,3.0,5. p99_trade_value,175000.0,175000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
AS,Consumer Discretionary,Leisure and Recreation Products,20__3,20,2,3.0,6. p95_trade_value,166250.0,47500.0,4.0,5.0,0.8,0.55,2. BELOW BASELINE,5.0,7.0,0.7142857142857143
AS,Consumer Discretionary,Leisure and Recreation Products,20__3,20,2,3.0,7. p90_trade_value,45000.0,20130.0,1.0,6.0,0.16666666666666666,0.55,2. BELOW BASELINE,6.0,13.0,0.46153846153846156
AS,Consumer Discretionary,Leisure and Recreation Products,20__3,20,2,3.0,8. p75_trade_value,20020.0,11700.0,7.0,18.0,0.3888888888888889,0.55,2. BELOW BASELINE,13.0,31.0,0.41935483870967744
ASO,Consumer Discretionary,Leisure and Recreation Products,25__0,25,2,0.0,1. p999999_trade_value,361760.00000000006,361760.00000000006,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ASO,Consumer Discretionary,Leisure and Recreation Products,25__0,25,2,0.0,5. p99_trade_value,276000.0,168000.0,2.0,5.0,0.4,0.55,2. BELOW BASELINE,3.0,6.0,0.5
ASO,Consumer Discretionary,Leisure and Recreation Products,25__0,25,2,0.0,6. p95_trade_value,115767.99999999999,40128.0,11.0,22.0,0.5,0.55,2. BELOW BASELINE,14.0,28.0,0.5
ASO,Consumer Discretionary,Leisure and Recreation Products,25__0,25,2,0.0,7. p90_trade_value,40000.0,20000.0,17.0,28.0,0.6071428571428571,0.55,2. BELOW BASELINE,31.0,56.0,0.5535714285714286
ASO,Consumer Discretionary,Leisure and Recreation Products,25__0,25,2,0.0,8. p75_trade_value,19890.0,9240.0,53.0,83.0,0.6385542168674698,0.55,2. BELOW BASELINE,84.0,139.0,0.60431654676259
POOL,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,1. p999999_trade_value,14304.0,14304.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
POOL,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,5. p99_trade_value,13779.999999999998,13779.999999999998,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
POOL,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,6. p95_trade_value,13140.0,9500.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,2.0,6.0,0.3333333333333333
POOL,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,7. p90_trade_value,9230.0,7800.0,2.0,5.0,0.4,0.55,2. BELOW BASELINE,4.0,11.0,0.36363636363636365
POOL,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,8. p75_trade_value,7552.0,5984.0,9.0,16.0,0.5625,0.55,2. BELOW BASELINE,13.0,27.0,0.48148148148148145
PTON,Consumer Discretionary,Leisure and Recreation Products,35__0,35,2,0.0,1. p999999_trade_value,588000.0,588000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
PTON,Consumer Discretionary,Leisure and Recreation Products,35__0,35,2,0.0,4. p999_trade_value,547792.0,508350.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
PTON,Consumer Discretionary,Leisure and Recreation Products,35__0,35,2,0.0,5. p99_trade_value,429000.0,103235.99999999999,19.0,25.0,0.76,0.55,1. ABOVE BASELINE,22.0,28.0,0.7857142857142857
PTON,Consumer Discretionary,Leisure and Recreation Products,35__0,35,2,0.0,6. p95_trade_value,97727.00000000001,22995.0,57.0,111.0,0.5135135135135135,0.55,2. BELOW BASELINE,79.0,139.0,0.5683453237410072
PTON,Consumer Discretionary,Leisure and Recreation Products,35__0,35,2,0.0,7. p90_trade_value,22563.000000000004,13780.000000000002,77.0,139.0,0.5539568345323741,0.55,2. BELOW BASELINE,156.0,278.0,0.5611510791366906
PTON,Consumer Discretionary,Leisure and Recreation Products,35__0,35,2,0.0,8. p75_trade_value,13750.0,7752.0,234.0,417.0,0.5611510791366906,0.55,2. BELOW BASELINE,390.0,695.0,0.5611510791366906
SRAD,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,1. p999999_trade_value,30000.0,30000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
SRAD,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,6. p95_trade_value,28960.000000000004,20995.0,1.0,4.0,0.25,0.55,2. BELOW BASELINE,1.0,5.0,0.2
SRAD,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,7. p90_trade_value,20332.000000000004,16380.000000000002,2.0,4.0,0.5,0.55,2. BELOW BASELINE,3.0,9.0,0.3333333333333333
SRAD,Consumer Discretionary,Leisure and Recreation Products,20__0,20,2,0.0,8. p75_trade_value,16315.0,11250.0,2.0,15.0,0.13333333333333333,0.55,2. BELOW BASELINE,5.0,24.0,0.20833333333333334
YETI,Consumer Discretionary,Leisure and Recreation Products,25__2,25,2,2.0,1. p999999_trade_value,365490.0,365490.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
YETI,Consumer Discretionary,Leisure and Recreation Products,25__2,25,2,2.0,5. p99_trade_value,265460.0,265460.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
YETI,Consumer Discretionary,Leisure and Recreation Products,25__2,25,2,2.0,6. p95_trade_value,212994.99999999997,34800.0,6.0,9.0,0.6666666666666666,0.55,2. BELOW BASELINE,7.0,11.0,0.6363636363636364
YETI,Consumer Discretionary,Leisure and Recreation Products,25__2,25,2,2.0,7. p90_trade_value,25070.0,18750.0,8.0,10.0,0.8,0.55,2. BELOW BASELINE,15.0,21.0,0.7142857142857143
YETI,Consumer Discretionary,Leisure and Recreation Products,25__2,25,2,2.0,8. p75_trade_value,18500.0,9515.0,22.0,30.0,0.7333333333333333,0.55,2. BELOW BASELINE,37.0,51.0,0.7254901960784313
