security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
HAS,Consumer Discretionary,Toys - Games - Hobbies,25__2,25,2,2.0,1. p999999_trade_value,763800.0,763800.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
HAS,Consumer Discretionary,Toys - Games - Hobbies,25__2,25,2,2.0,5. p99_trade_value,412965.00000000006,182880.00000000003,1.0,3.0,0.3333333333333333,0.55,2. BELOW BASELINE,1.0,4.0,0.25
HAS,Consumer Discretionary,Toys - Games - Hobbies,25__2,25,2,2.0,6. p95_trade_value,130976.0,38800.0,5.0,14.0,0.35714285714285715,0.55,2. BELOW BASELINE,6.0,18.0,0.3333333333333333
HAS,Consumer Discretionary,Toys - Games - Hobbies,25__2,25,2,2.0,7. p90_trade_value,30400.0,20235.0,10.0,17.0,0.5882352941176471,0.55,2. BELOW BASELINE,16.0,35.0,0.45714285714285713
HAS,Consumer Discretionary,Toys - Games - Hobbies,25__2,25,2,2.0,8. p75_trade_value,18800.0,9050.0,27.0,51.0,0.5294117647058824,0.55,2. BELOW BASELINE,43.0,86.0,0.5
JAKK,Consumer Discretionary,Toys - Games - Hobbies,5__0,5,3,0.0,1. p999999_trade_value,3500.0,3500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__3,20,2,3.0,1. p999999_trade_value,300000.0,300000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__3,20,2,3.0,5. p99_trade_value,43616.0,43616.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__3,20,2,3.0,6. p95_trade_value,30624.0,22455.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,4.0,6.0,0.6666666666666666
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__3,20,2,3.0,7. p90_trade_value,15000.0,13095.000000000002,3.0,5.0,0.6,0.55,2. BELOW BASELINE,7.0,11.0,0.6363636363636364
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__3,20,2,3.0,8. p75_trade_value,12805.000000000002,8300.0,12.0,17.0,0.7058823529411765,0.55,2. BELOW BASELINE,19.0,28.0,0.6785714285714286
