security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ADM,Consumer Staples,Agriculture - Operations,0.75,,,,325,25__0,25,0.0,11310.0,16547.4,79772.08,363583.35,425158.34,431315.83,431931.58
AGRO,Consumer Staples,Agriculture - Operations,0.75,,,,7,10__0,10,0.0,11880.0,17400.0,21816.0,22809.6,22908.96,22918.9,22919.89
AVO,Consumer Staples,Agriculture - Operations,0.75,,,,2,5__0,5,0.0,7125.0,7312.5,7462.5,7496.25,7499.63,7499.96,7500.0
CDZI,Consumer Staples,Agriculture - Operations,0.75,,,,4,5__0,5,0.0,6748.2,7124.1,7424.82,7492.48,7499.25,7499.92,7499.99
CTVA,Consumer Staples,Agriculture - Operations,0.75,,,,100,20__0,20,0.0,15194.7,21378.0,52252.96,65525.3,66852.53,66985.25,66998.53
CVGW,Consumer Staples,Agriculture - Operations,0.75,,,,14,10__0,10,0.0,8267.5,9191.25,9438.25,9493.83,9499.38,9499.94,9499.99
DOLE,Consumer Staples,Agriculture - Operations,0.75,,,,1,0__2,0,2.0,3840.0,3840.0,3840.0,3840.0,3840.0,3840.0,3840.0
FDP,Consumer Staples,Agriculture - Operations,0.75,8800.0,7. p90_trade_value,2.0,19,15__0,15,0.0,8480.0,9765.0,16713.0,18276.3,18432.63,18448.26,18449.83
FMC,Consumer Staples,Agriculture - Operations,0.75,,,,196,25__0,25,0.0,13260.0,20488.75,49496.5,136537.5,155403.75,157290.38,157479.04
LMNR,Consumer Staples,Agriculture - Operations,0.75,6900.0,1. p999999_trade_value,1.0,10,10__0,10,0.0,5990.1,6445.05,6809.01,6890.9,6899.09,6899.91,6899.99
SMG,Consumer Staples,Agriculture - Operations,0.75,,,,433,25__0,25,0.0,16194.0,34178.0,165060.4,187535.84,190113.58,190371.36,190397.14
