security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
BYD,Consumer Discretionary,Gaming,0.55,9800.0,8. p75_trade_value,29.0,114,20__1,20,1.0,21881.5,50564.7,262200.0,277088.9,277901.69,277982.97,277991.1
CHDN,Consumer Discretionary,Gaming,0.55,216000.0,1. p999999_trade_value,1.0,32,15__0,15,0.0,17500.0,145575.0,206700.0,215070.0,215907.0,215990.7,215999.07
CRSR,Consumer Discretionary,Gaming,0.55,150500.0,1. p999999_trade_value,1.0,56,15__0,15,0.0,11662.5,14416.5,83125.0,143762.5,149826.25,150432.63,150493.26
DKNG,Consumer Discretionary,Gaming,0.55,,,,8742,40__1,40,1.0,15582.0,24688.6,90590.0,373325.3,714519.53,731375.15,733060.72
DOYU,Consumer Discretionary,Gaming,0.55,,,,2,5__0,5,0.0,5290.0,5295.0,5299.0,5299.9,5299.99,5300.0,5300.0
EA,Consumer Discretionary,Gaming,0.55,580000.0,4. p999_trade_value,3.0,2171,35__1,35,1.0,16872.0,31750.0,140750.0,557900.0,1018792.5,1067129.25,1071962.92
FLUT,Consumer Discretionary,Gaming,0.55,,,,2105,35__0,35,0.0,14076.0,25139.6,79718.8,345900.6,446655.94,451609.59,452104.96
GDEN,Consumer Discretionary,Gaming,0.55,,,,3,5__3,5,3.0,21512.0,23426.0,24957.2,25301.72,25336.17,25339.62,25339.96
GME,Consumer Discretionary,Gaming,0.55,,,,50816,45__0,45,0.0,14090.5,21154.5,49917.0,151745.21,581600.37,2449522.11,2896525.91
IGT,Consumer Discretionary,Gaming,0.55,156000.0,1. p999999_trade_value,1.0,62,20__1,20,1.0,41259.0,92021.0,123246.66,152724.67,155672.47,155967.25,155996.72
LNW,Consumer Discretionary,Gaming,0.55,11600.0,7. p90_trade_value,3.0,28,15__0,15,0.0,8520.0,13160.0,15606.0,16140.6,16194.06,16199.41,16199.94
LVS,Consumer Discretionary,Gaming,0.55,604800.0,1. p999999_trade_value,1.0,2247,35__3,35,3.0,15600.0,24791.6,129739.28,342500.0,547387.75,599058.77,604225.88
MCRI,Consumer Discretionary,Gaming,0.55,10143.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,10143.0,10143.0,10143.0,10143.0,10143.0,10143.0,10143.0
MGM,Consumer Discretionary,Gaming,0.55,525000.0,4. p999_trade_value,2.0,1341,30__0,30,0.0,12600.0,19278.0,51132.2,506823.6,589950.0,598995.0,599899.5
MLCO,Consumer Discretionary,Gaming,0.55,10800.0,8. p75_trade_value,17.0,65,20__1,20,1.0,27804.0,53510.0,145693.2,290194.32,304644.43,306089.44,306233.94
PENN,Consumer Discretionary,Gaming,0.55,174200.0,5. p99_trade_value,10.0,957,30__0,30,0.0,14778.0,29072.6,170180.32,305360.0,361286.0,366878.6,367437.86
RBLX,Consumer Discretionary,Gaming,0.55,8085.000000000001,8. p75_trade_value,2441.0,9757,40__1,40,1.0,14949.0,23684.0,74664.0,370708.0,772280.52,775178.05,775467.81
RRR,Consumer Discretionary,Gaming,0.55,,,,50,15__0,15,0.0,11234.0,23600.0,27089.3,29483.93,29723.39,29747.34,29749.73
RSI,Consumer Discretionary,Gaming,0.55,19895.0,7. p90_trade_value,5.0,50,15__0,15,0.0,15381.5,39771.4,44731.5,47223.15,47472.32,47497.23,47499.72
TTWO,Consumer Discretionary,Gaming,0.55,315000.0,4. p999_trade_value,4.0,3761,35__3,35,3.0,15250.0,25080.0,110000.0,292070.8,543706.42,585738.74,589941.97
WYNN,Consumer Discretionary,Gaming,0.55,,,,4073,35__3,35,3.0,17418.4,29006.4,86850.0,332704.0,892092.0,989209.2,998920.92
